更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:33:15.742908","TSEA","加權指","000000","000000","000000.000000","13466.07","16861","-360.52","-2.61","0.00","0","0.00","0","13816.70","-9.89","13854.09","-388.02","13466.07","0.00","388.02","13826.59","13826.59","-9.89","0","224613","20220928","15209.25","12443.93","0","27023","-1","0","2","189702"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:00.891985","0050","元大台灣50","000000","000000","000000.000000","105.25","617","-2.25","-2.09","105.25","38","105.30","103","107.60","0.10","107.65","-2.40","105.25","0.00","2.40","107.50","107.50","0.10","0","18753","20220928","118.25","96.75","0","0","-1","0","2","8905"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:01.093030","00632R","元大台灣50反1","000000","000000","000000.000000","6.34","10536","0.15","2.42","6.33","25406","6.34","8592","6.18","-0.01","6.34","0.00","6.18","0.16","0.16","6.19","6.19","-0.01","0","292327","20220928","6.80","5.58","0","16","-1","0","2","208450"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:44:49.894516","UN2212","那斯達克2212","000000","000000","000000.000000","11247.00","1","-147.00","-1.29","11235.00","1","11250.00","1","11369.00","-25.00","11380.00","-133.00","11193.00","54.00","187.00","11394.00","11363.00","6.00","0","6055","20220928","12191.00","10597.00","0","56","-1","2","2","885"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:00.020789","TX11","台指11","000000","000000","000000.000000","13503.00","2","-297.00","-2.15","13502.00","3","13504.00","6","13787.00","-13.00","13832.00","-329.00","13475.00","28.00","357.00","13800.00","13787.00","0.00","0","1846","20220928","15180.00","12420.00","0","2","-1","2","2","546"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:00.019789","MTX11","小台11","000000","000000","000000.000000","13504.00","2","-296.00","-2.14","13500.00","4","13504.00","4","13800.00","0.00","13834.00","-330.00","13475.00","29.00","359.00","13800.00","13780.00","20.00","0","12421","20220928","15180.00","12420.00","0","9","-1","2","2","4675"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:09.924013","2330","台積電","133000","000000","133000.000000","438.00","6727","-10.00","-2.23","437.50","113","438.00","51","447.00","-1.00","449.00","-11.00","438.00","0.00","11.00","448.00","448.00","-1.00","0","34146","20220928","492.50","403.50","7972","26171","0","0","2","24937"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:44:48.650237","UD12","道瓊12","134349","276000","134349.276000","29085.00","2","-425.00","-1.44","29046.00","1","29110.00","1","29242.00","-268.00","29277.00","-192.00","28950.00","135.00","327.00","29510.00","29245.00","-3.00","0","4754","20220928","31575.00","27445.00","3519","51","1","2","2","435"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:00.065799","TX10","台指10","134459","959000","134459.959000","13515.00","1","-300.00","-2.17","13515.00","8","13516.00","6","13796.00","-19.00","13849.00","-334.00","13486.00","29.00","363.00","13815.00","13791.00","5.00","0","219011","20220928","15196.00","12434.00","102227","1","2","2","2","94787"
"m_SKQuoteLib_OnNotifyQuote","2022/09/28 13:45:00.065799","MTX10","小台10","134459","982000","134459.982000","13515.00","1","-300.00","-2.17","13514.00","3","13515.00","2","13790.00","-25.00","13849.00","-334.00","13486.00","29.00","363.00","13815.00","13795.00","-5.00","0","384459","20220928","15196.00","12434.00","203025","8","3","2","2","164495"
