建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/24 21:06:06.944487","m_SKQuoteLib_OnNotifyQuote","2022/06/24 21:06:07.023504","TSEA","加權指","000000","000000","000000.000000","15303.32","663","126.88","0.84","0.00","0","0.00","0","15232.34","55.90","15424.37","-121.05","15232.34","70.98","192.03","15176.44","15176.44","55.90","0","231460","20220624","16694.08","13658.80","0","29853","-1","0","2","284250"
"CreateOrUpdate","2022/06/24 21:06:06.946488","m_SKQuoteLib_OnNotifyQuote","2022/06/24 21:06:07.022497","0050","元大台灣50","000000","000000","000000.000000","118.15","7","0.25","0.21","118.15","21","118.20","4","118.65","0.75","119.30","-1.15","117.95","0.20","1.35","117.90","117.90","0.75","0","10759","20220624","129.65","106.15","0","0","-1","0","2","16832"
"CreateOrUpdate","2022/06/24 21:06:06.947488","m_SKQuoteLib_OnNotifyQuote","2022/06/24 21:06:07.023504","00632R","元大台灣50反1","000000","000000","000000.000000","5.87","1280","-0.04","-0.68","5.86","13295","5.87","19072","5.83","-0.08","5.89","-0.02","5.81","0.06","0.08","5.91","5.91","-0.08","0","267326","20220624","6.50","5.32","0","16","-1","0","2","333617"
"CreateOrUpdate","2022/06/24 21:06:06.947488","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:59.347567","UN2209","那斯達克2209","000000","000000","000000.000000","12144.00","1","274.00","2.31","12111.00","1","12150.00","3","11828.00","-42.00","12148.00","-4.00","11807.00","337.00","341.00","11870.00","11871.00","-43.00","0","3443","20220627","12700.00","11040.00","0","47","-1","2","2","7172"
"CreateOrUpdate","2022/06/24 21:06:06.949490","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:58.574320","TX08","台指08","000000","000000","000000.000000","15047.00","1","145.00","0.97","15043.00","9","15053.00","4","14879.00","-23.00","15068.00","-21.00","14860.00","187.00","208.00","14902.00","14902.00","-23.00","0","543","20220627","16392.00","13412.00","0","2","-1","2","2","1845"
"CreateOrUpdate","2022/06/24 21:06:06.950490","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:59.321981","MTX08","小台08","000000","000000","000000.000000","15046.00","1","144.00","0.97","15037.00","2","15045.00","2","14879.00","-23.00","15067.00","-21.00","14857.00","189.00","210.00","14902.00","14900.00","-21.00","0","3728","20220627","16392.00","13412.00","0","9","-1","2","2","12410"
"CreateOrUpdate","2022/06/24 21:06:06.958488","m_SKQuoteLib_OnNotifyQuote","2022/06/24 21:06:07.022497","2330","台積電","000000","000000","000000.000000","486.50","73","1.00","0.21","486.00","432","486.50","18","489.50","4.00","492.50","-6.00","485.50","1.00","7.00","485.50","485.50","4.00","0","27854","20220624","534.00","437.00","0","29004","-1","0","2","43464"
"CreateOrUpdate","2022/06/24 21:06:06.958488","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:52.822040","UD09","道瓊09","045941","451000","045941.451000","31457.00","1","568.00","1.84","31415.00","1","31457.00","1","30834.00","-55.00","31500.00","-43.00","30776.00","681.00","724.00","30889.00","30899.00","-65.00","0","2164","20220627","33051.00","28727.00","1710","42","0","2","2","5224"
"CreateOrUpdate","2022/06/24 21:06:06.959491","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:58.597442","TX07","台指07","045959","022000","045959.022000","15209.00","1","156.00","1.04","15209.00","9","15214.00","4","15034.00","-19.00","15236.00","-27.00","15009.00","200.00","227.00","15053.00","15058.00","-24.00","0","54549","20220627","16558.00","13548.00","27162","1","1","2","2","208010"
"CreateOrUpdate","2022/06/24 21:06:06.960484","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:59.547609","MTX07","小台07","050000","049000","050000.049000","15203.00","1","150.00","1.00","15203.00","2","15207.00","1","15040.00","-13.00","15235.00","-32.00","15008.00","195.00","227.00","15053.00","15055.00","-15.00","0","115518","20220627","16558.00","13548.00","63466","8","2","2","2","415230"
"CreateOrUpdate","2022/06/24 21:06:06.950490","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:25.750538","TXO16300G2","台選07C","000000","000000","000000.000000","29.50","1","5.00","20.41","26.50","1","29.50","1","24.50","0.00","30.00","-0.50","23.00","6.50","7.00","24.50","24.50","0.00","0","158","20220627","1550.00","0.10","0","71","-1","3","2","1024"
"CreateOrUpdate","2022/06/24 21:06:06.951487","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:56:01.128228","TXO16400G2","台選07C","000000","000000","000000.000000","25.50","1","5.50","27.50","21.50","2","25.00","3","18.00","-2.00","25.50","0.00","17.50","8.00","8.00","20.00","20.00","-2.00","0","194","20220627","1550.00","0.10","0","73","-1","3","2","538"
"CreateOrUpdate","2022/06/24 21:06:06.951487","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:36.398498","TXO16500G2","台選07C","000000","000000","000000.000000","20.00","1","5.00","33.33","17.50","2","20.50","1","14.50","-0.50","20.00","0.00","14.50","5.50","5.50","15.00","15.00","-0.50","0","215","20220627","1540.00","0.10","0","75","-1","3","2","470"
"CreateOrUpdate","2022/06/24 21:06:06.952489","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:57:03.300303","TXO16600G2","台選07C","000000","000000","000000.000000","15.00","4","2.50","20.00","13.50","2","16.00","10","12.50","0.00","15.00","0.00","11.50","3.50","3.50","12.50","12.50","0.00","0","102","20220627","1540.00","0.10","0","77","-1","3","2","563"
"CreateOrUpdate","2022/06/24 21:06:06.952489","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:46:22.308159","TXO16700G2","台選07C","000000","000000","000000.000000","12.00","1","3.20","36.36","11.00","2","12.50","1","8.80","0.00","12.00","0.00","8.10","3.90","3.90","8.80","8.80","0.00","0","16","20220627","1530.00","0.10","0","79","-1","3","2","142"
"CreateOrUpdate","2022/06/24 21:06:06.953492","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:09:18.164594","TXO16800G2","台選07C","000000","000000","000000.000000","9.90","2","1.90","23.75","8.00","1","9.90","2","8.00","0.00","9.90","0.00","4.00","5.90","5.90","8.00","8.00","0.00","0","45","20220627","1530.00","0.10","0","81","-1","3","2","104"
"CreateOrUpdate","2022/06/24 21:06:06.953492","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:12.003933","TXO16900G2","台選07C","000000","000000","000000.000000","8.90","1","1.90","27.14","5.00","1","9.00","1","6.00","-1.00","8.90","0.00","4.90","4.00","4.00","7.00","7.00","-1.00","0","12","20220627","1530.00","0.10","0","83","-1","3","2","93"
"CreateOrUpdate","2022/06/24 21:06:06.954488","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.772258","TXO16300S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","8.00","1","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1270.00","1310.00","0.00","0","0","20220627","2800.00","0.10","0","70","-1","3","2","6"
"CreateOrUpdate","2022/06/24 21:06:06.954488","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.774275","TXO16400S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","835.00","1","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1370.00","0.00","0.00","0","0","20220627","2900.00","0.10","0","72","-1","3","2","0"
"CreateOrUpdate","2022/06/24 21:06:06.955489","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.021965","TXO16500S2","台選07P","000000","000000","000000.000000","1350.00","1","-110.00","-7.53","1150.00","9","1410.00","9","1350.00","-110.00","1350.00","0.00","1350.00","0.00","0.00","1460.00","0.00","0.00","0","1","20220627","2990.00","0.10","0","74","-1","3","2","0"
"CreateOrUpdate","2022/06/24 21:06:06.955489","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.774275","TXO16600S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1020.00","1","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1560.00","1620.00","0.00","0","0","20220627","3090.00","30.00","0","76","-1","3","2","2"
"CreateOrUpdate","2022/06/24 21:06:06.956491","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.021839","TXO16700S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1440.00","9","1600.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1650.00","0.00","0.00","0","0","20220627","3180.00","120.00","0","78","-1","3","2","0"
"CreateOrUpdate","2022/06/24 21:06:06.956491","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.021965","TXO16800S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1440.00","9","1760.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1750.00","0.00","0.00","0","0","20220627","3280.00","220.00","0","80","-1","3","2","0"
"CreateOrUpdate","2022/06/24 21:06:06.957492","m_SKQuoteLib_OnNotifyQuote","2022/06/25 04:59:46.021965","TXO16900S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1540.00","9","1860.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1850.00","0.00","0.00","0","0","20220627","3380.00","320.00","0","82","-1","3","2","0"
