建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/07/06 10:48:15.564417","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:33:24.148023","TSEA","加權指","000000","000000","000000.000000","13985.51","17479","-363.69","-2.53","0.00","0","0.00","0","14289.67","-59.53","14319.32","-333.81","13985.51","0.00","333.81","14349.20","14349.20","-59.53","0","246699","20220706","15784.12","12914.28","0","29893","-1","0","2","257703"
"CreateOrUpdate","2022/07/06 10:48:15.566417","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:59.066384","0050","元大台灣50","000000","000000","000000.000000","108.85","606","-2.15","-1.94","108.80","7","108.85","227","111.00","0.00","111.05","-2.20","108.45","0.40","2.60","111.00","111.00","0.00","0","15445","20220706","122.10","99.90","0","0","-1","0","2","16196"
"CreateOrUpdate","2022/07/06 10:48:15.567418","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:59.260438","00632R","元大台灣50反1","000000","000000","000000.000000","6.32","7580","0.15","2.43","6.31","491","6.32","20457","6.19","0.02","6.32","0.00","6.17","0.15","0.15","6.17","6.17","0.02","0","235548","20220706","6.78","5.56","0","16","-1","0","2","348265"
"CreateOrUpdate","2022/07/06 10:48:15.567418","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:57.947154","UN2209","那斯達克2209","000000","000000","000000.000000","11748.00","1","75.00","0.64","11722.00","2","11801.00","1","11813.00","140.00","11875.00","-127.00","11748.00","0.00","127.00","11673.00","11798.00","15.00","0","4969","20220706","12490.00","10856.00","0","4376","-1","2","2","634"
"CreateOrUpdate","2022/07/06 10:48:15.569419","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:58.947262","TX08","台指08","000000","000000","000000.000000","13730.00","1","-341.00","-2.42","13730.00","6","13732.00","1","14075.00","4.00","14084.00","-354.00","13720.00","10.00","364.00","14071.00","14110.00","-35.00","0","2393","20220706","15478.00","12664.00","0","4322","-1","2","2","1442"
"CreateOrUpdate","2022/07/06 10:48:15.570422","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:58.947262","MTX08","小台08","000000","000000","000000.000000","13734.00","1","-337.00","-2.39","13731.00","2","13738.00","3","14077.00","6.00","14086.00","-352.00","13723.00","11.00","363.00","14071.00","14098.00","-21.00","0","15046","20220706","15478.00","12664.00","0","4329","-1","2","2","10022"
"CreateOrUpdate","2022/07/06 10:48:15.576773","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:45:07.859437","2330","台積電","133000","000000","133000.000000","435.50","5736","-10.50","-2.35","435.50","24","436.00","353","442.00","-4.00","447.50","-12.00","435.00","0.50","12.50","446.00","446.00","-4.00","0","40250","20220706","490.50","401.50","10686","29044","0","0","2","50035"
"CreateOrUpdate","2022/07/06 10:48:15.577784","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:48.446682","UD09","道瓊09","134432","026000","134432.026000","30810.00","1","-343.00","-1.10","30810.00","20","30855.00","1","30949.00","-204.00","31035.00","-225.00","30810.00","0.00","225.00","31153.00","30888.00","61.00","0","4449","20220706","33333.00","28973.00","3568","4371","1","2","2","352"
"CreateOrUpdate","2022/07/06 10:48:15.577784","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:58.959574","TX07","台指07","134459","985000","134459.985000","13871.00","2","-338.00","-2.38","13870.00","6","13871.00","1","14213.00","4.00","14239.00","-368.00","13858.00","13.00","381.00","14209.00","14252.00","-39.00","0","237559","20220706","15629.00","12789.00","121474","4321","2","2","2","174925"
"CreateOrUpdate","2022/07/06 10:48:15.578785","m_SKQuoteLib_OnNotifyQuote","2022/07/06 13:44:58.959574","MTX07","小台07","134459","976000","134459.976000","13876.00","1","-333.00","-2.34","13872.00","2","13876.00","3","14224.00","15.00","14239.00","-363.00","13860.00","16.00","379.00","14209.00","14257.00","-33.00","0","447863","20220706","15629.00","12789.00","253188","4328","3","2","2","300528"
