建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/14 14:53:32.269649","m_SKQuoteLib_OnNotifyQuote","2022/06/14 14:53:32.943861","TSEA","加權指","000000","000000","000000.000000","16047.37","373","-23.61","-0.15","0.00","0","0.00","0","15975.17","-95.81","16067.80","-20.43","15869.06","178.31","198.74","16070.98","16070.98","-95.81","0","227071","20220614","17678.08","14463.88","0","30000","-1","0","2","229849"
"CreateOrUpdate","2022/06/14 14:53:32.285649","m_SKQuoteLib_OnNotifyQuote","2022/06/14 14:53:32.943861","0050","元大台灣50","000000","000000","000000.000000","123.35","5","-0.20","-0.16","123.30","117","123.35","21","122.60","-0.95","123.55","-0.20","122.10","1.25","1.45","123.55","123.55","-0.95","0","11878","20220614","135.90","111.20","0","0","-1","0","2","16840"
"CreateOrUpdate","2022/06/14 14:53:32.286648","m_SKQuoteLib_OnNotifyQuote","2022/06/14 14:53:32.943861","00632R","元大台灣50反1","000000","000000","000000.000000","5.66","298","0.01","0.18","5.65","14861","5.66","13862","5.69","0.04","5.72","-0.06","5.64","0.02","0.08","5.65","5.65","0.04","0","259597","20220614","6.21","5.09","0","16","-1","0","2","203389"
"CreateOrUpdate","2022/06/14 14:53:32.287649","m_SKQuoteLib_OnNotifyQuote","2022/06/15 04:59:45.289018","UN2206","那斯達克2206","000000","000000","000000.000000","11358.00","1","-110.00","-0.96","11320.00","1","11358.00","1","11485.00","17.00","11490.00","-132.00","11202.00","156.00","288.00","11468.00","11468.00","17.00","0","4033","20220615","12404.00","10782.00","0","45","-1","2","2","902"
"CreateOrUpdate","2022/06/14 14:53:32.290649","m_SKQuoteLib_OnNotifyQuote","2022/06/15 04:59:58.311532","TX07","台指07","000000","000000","000000.000000","15592.00","1","-7.00","-0.04","15587.00","2","15593.00","3","15603.00","4.00","15614.00","-22.00","15489.00","103.00","125.00","15599.00","15602.00","1.00","0","11292","20220615","17184.00","14060.00","0","2","-1","2","2","21085"
"CreateOrUpdate","2022/06/14 14:53:32.291649","m_SKQuoteLib_OnNotifyQuote","2022/06/15 05:00:00.045924","MTX07","小台07","000000","000000","000000.000000","15582.00","1","-17.00","-0.11","15581.00","7","15593.00","12","15606.00","7.00","15612.00","-30.00","15492.00","90.00","120.00","15599.00","15602.00","4.00","0","29847","20220615","17184.00","14060.00","0","9","-1","2","2","34692"
"CreateOrUpdate","2022/06/14 14:53:32.292648","m_SKQuoteLib_OnNotifyQuote","2022/06/14 14:53:32.943861","2330","台積電","000000","000000","000000.000000","513.00","64","-3.00","-0.58","513.00","621","514.00","249","507.00","-9.00","514.00","-1.00","507.00","6.00","7.00","516.00","516.00","-9.00","0","36264","20220614","567.00","464.50","0","29152","-1","0","2","32765"
"CreateOrUpdate","2022/06/14 14:53:32.293649","m_SKQuoteLib_OnNotifyQuote","2022/06/15 04:59:21.666248","UD06","道瓊06","045900","240000","045900.240000","30400.00","3","-400.00","-1.30","30350.00","1","30400.00","1","30818.00","18.00","30834.00","-434.00","30145.00","255.00","689.00","30800.00","30800.00","18.00","0","3598","20220615","33193.00","28851.00","2813","40","0","2","2","310"
"CreateOrUpdate","2022/06/14 14:53:32.294649","m_SKQuoteLib_OnNotifyQuote","2022/06/15 04:59:59.061540","TX06","台指06","045958","934000","045958.934000","16054.00","1","2.00","0.01","16052.00","1","16055.00","1","16050.00","-2.00","16063.00","-9.00","15925.00","129.00","138.00","16052.00","16055.00","-5.00","0","59868","20220615","17655.00","14445.00","31757","1","1","2","2","103651"
"CreateOrUpdate","2022/06/14 14:53:32.296652","m_SKQuoteLib_OnNotifyQuote","2022/06/15 05:00:00.045924","MTX06","小台06","045959","516000","045959.516000","16052.00","1","0.00","0.00","16052.00","1","16058.00","1","16056.00","4.00","16063.00","-11.00","15928.00","124.00","135.00","16052.00","16056.00","0.00","0","121021","20220615","17655.00","14445.00","69730","8","2","2","2","170811"
