更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","UN2312","那斯達克2312","000000","000000","000000.000000","15451.00","1","-45.00","-0.29","15487.00","1","15508.00","1","15517.00","21.00","15570.00","-119.00","15420.00","31.00","150.00","15496.00","15490.00","27.00","0","170","20230911","16580.00","14412.00","0","4859","-1","2","2","14"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","TX10","台指10","000000","000000","000000.000000","16563.00","1","3.00","0.02","16564.00","2","16569.00","9","16569.00","9.00","16591.00","-28.00","16522.00","41.00","69.00","16560.00","16521.00","48.00","0","530","20230911","18216.00","14904.00","0","4806","-1","2","2","928"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","MTX10","小台10","000000","000000","000000.000000","16564.00","2","4.00","0.02","16562.00","11","16565.00","1","16571.00","11.00","16592.00","-28.00","16522.00","42.00","70.00","16560.00","16516.00","55.00","0","4724","20230911","18216.00","14904.00","0","4813","-1","2","2","6265"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","UD12","道瓊12","000000","000000","000000.000000","34921.00","1","39.00","0.11","34922.00","1","34938.00","1","34899.00","17.00","34958.00","-37.00","34781.00","140.00","177.00","34882.00","34815.00","84.00","0","54","20230911","37323.00","32441.00","0","4854","-1","2","2","51"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","TX09","台指09","000000","000000","000000.000000","16570.00","2","8.00","0.05","16570.00","2","16572.00","9","16573.00","11.00","16598.00","-28.00","16525.00","45.00","73.00","16562.00","16515.00","58.00","0","38570","20230911","18218.00","14906.00","0","4805","-1","2","2","74541"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","MTX09","小台09","000000","000000","000000.000000","16568.00","2","6.00","0.04","16568.00","11","16570.00","4","16574.00","12.00","16598.00","-30.00","16525.00","43.00","73.00","16562.00","16516.00","58.00","0","77195","20230911","18218.00","14906.00","0","4812","-1","2","2","118852"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","TXO16300I3","台選09C","000000","000000","000000.000000","328.00","1","14.00","4.46","297.00","2","365.00","1","336.00","22.00","340.00","-12.00","296.00","32.00","44.00","314.00","296.00","40.00","0","262","20230911","1970.00","0.10","0","5302","-1","3","2","718"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","TXO16500I3","台選09C","000000","000000","000000.000000","183.00","1","-1.00","-0.54","173.00","1","183.00","2","188.00","4.00","201.00","-18.00","161.00","22.00","40.00","184.00","160.00","28.00","0","504","20230911","1840.00","0.10","0","5310","-1","3","2","1250"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","TXO16700I3","台選09C","000000","000000","000000.000000","80.00","1","-8.00","-9.09","80.00","1","85.00","1","91.00","3.00","96.00","-16.00","70.00","10.00","26.00","88.00","74.00","17.00","0","853","20230911","1740.00","0.10","0","5318","-1","3","2","2776"
"m_SKQuoteLib_OnNotifyQuote","2023/09/09 07:06:29.335218","TXO16900I3","台選09C","000000","000000","000000.000000","28.50","1","-4.00","-12.31","28.50","1","29.00","6","36.00","3.50","37.00","-8.50","23.00","5.50","14.00","32.50","28.00","8.00","0","1180","20230911","1690.00","0.10","0","5326","-1","3","2","2085"
