建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/22 14:53:27.448548","m_SKQuoteLib_OnNotifyQuote","2022/06/22 14:53:27.758549","TSEA","加權指","000000","000000","000000.000000","15347.75","711","-380.89","-2.42","0.00","0","0.00","0","15687.46","-41.18","15687.46","-339.71","15346.95","0.80","340.51","15728.64","15728.64","-41.18","0","279243","20220622","17301.50","14155.78","0","29938","-1","0","2","239536"
"CreateOrUpdate","2022/06/22 14:53:27.455549","m_SKQuoteLib_OnNotifyQuote","2022/06/22 14:53:27.750547","0050","元大台灣50","000000","000000","000000.000000","119.50","92","-2.70","-2.21","119.50","177","119.60","87","121.70","-0.50","121.70","-2.20","119.35","0.15","2.35","122.20","122.20","-0.50","0","15005","20220622","134.40","110.00","0","0","-1","0","2","6450"
"CreateOrUpdate","2022/06/22 14:53:27.457548","m_SKQuoteLib_OnNotifyQuote","2022/06/22 14:53:27.758549","00632R","元大台灣50反1","000000","000000","000000.000000","5.86","378","0.12","2.09","5.86","5246","5.87","17937","5.76","0.02","5.88","-0.02","5.76","0.10","0.12","5.74","5.74","0.02","0","287028","20220622","6.31","5.17","0","16","-1","0","2","297624"
"CreateOrUpdate","2022/06/22 14:53:27.458548","m_SKQuoteLib_OnNotifyQuote","2022/06/23 04:59:57.574433","UN2209","那斯達克2209","000000","000000","000000.000000","11548.00","1","91.00","0.79","11540.00","1","11592.00","1","11428.00","-29.00","11748.00","-200.00","11320.00","228.00","428.00","11457.00","11462.00","-34.00","0","5563","20220623","12271.00","10667.00","0","4312","-1","2","2","848"
"CreateOrUpdate","2022/06/22 14:53:27.460548","m_SKQuoteLib_OnNotifyQuote","2022/06/23 04:59:59.206671","TX08","台指08","000000","000000","000000.000000","14919.00","1","61.00","0.41","14923.00","2","14931.00","1","14843.00","-15.00","15014.00","-95.00","14738.00","181.00","276.00","14858.00","14858.00","-15.00","0","713","20220623","16710.00","13672.00","0","4265","-1","2","2","872"
"CreateOrUpdate","2022/06/22 14:53:27.461548","m_SKQuoteLib_OnNotifyQuote","2022/06/23 04:59:59.337672","MTX08","小台08","000000","000000","000000.000000","14932.00","1","74.00","0.50","14925.00","1","14933.00","2","14840.00","-18.00","15014.00","-82.00","14735.00","197.00","279.00","14858.00","14860.00","-20.00","0","5972","20220623","16710.00","13672.00","0","4272","-1","2","2","6291"
"CreateOrUpdate","2022/06/22 14:53:27.462549","m_SKQuoteLib_OnNotifyQuote","2022/06/22 14:53:27.759548","2330","台積電","000000","000000","000000.000000","494.50","133","-10.50","-2.08","494.50","244","495.00","189","501.00","-4.00","503.00","-8.50","494.50","0.00","8.50","505.00","505.00","-4.00","0","30941","20220622","555.00","454.50","0","29090","-1","0","2","33175"
"CreateOrUpdate","2022/06/22 14:53:27.463548","m_SKQuoteLib_OnNotifyQuote","2022/06/23 04:59:09.202979","UD09","道瓊09","045609","006000","045609.006000","30468.00","1","244.00","0.81","30447.00","4","30531.00","4","30180.00","-44.00","30767.00","-299.00","30005.00","463.00","762.00","30224.00","30220.00","-40.00","0","3736","20220623","32367.00","28133.00","2572","4307","0","2","2","692"
"CreateOrUpdate","2022/06/22 14:53:27.466548","m_SKQuoteLib_OnNotifyQuote","2022/06/23 05:00:00.027671","TX07","台指07","045958","994000","045958.994000","15093.00","1","78.00","0.52","15088.00","2","15093.00","1","14991.00","-24.00","15175.00","-82.00","14888.00","205.00","287.00","15015.00","15012.00","-21.00","0","97404","20220623","16880.00","13812.00","47229","4264","1","2","2","128298"
"CreateOrUpdate","2022/06/22 14:53:27.467548","m_SKQuoteLib_OnNotifyQuote","2022/06/23 04:59:59.335673","MTX07","小台07","045958","650000","045958.650000","15092.00","1","77.00","0.51","15090.00","4","15095.00","1","14990.00","-25.00","15174.00","-82.00","14888.00","204.00","286.00","15015.00","15015.00","-25.00","0","198955","20220623","16880.00","13812.00","112257","4271","2","2","2","225836"
