建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/23 14:54:14.458036","m_SKQuoteLib_OnNotifyQuote","2022/06/23 14:54:14.536622","TSEA","加權指","000000","000000","000000.000000","15176.44","588","-171.31","-1.12","0.00","0","0.00","0","15305.51","-42.24","15380.28","-203.84","15102.40","74.04","277.88","15347.75","15347.75","-42.24","0","284250","20220623","16882.52","13812.98","0","30026","-1","0","2","279243"
"CreateOrUpdate","2022/06/23 14:54:14.460037","m_SKQuoteLib_OnNotifyQuote","2022/06/23 14:54:14.536622","0050","元大台灣50","000000","000000","000000.000000","117.90","46","-1.60","-1.34","117.90","11","117.95","50","119.80","0.30","119.80","-1.90","117.25","0.65","2.55","119.50","119.50","0.30","0","16832","20220623","131.45","107.55","0","0","-1","0","2","15005"
"CreateOrUpdate","2022/06/23 14:54:14.460037","m_SKQuoteLib_OnNotifyQuote","2022/06/23 14:54:14.534614","00632R","元大台灣50反1","000000","000000","000000.000000","5.91","678","0.05","0.85","5.91","157","5.92","22395","5.82","-0.04","5.95","-0.04","5.82","0.09","0.13","5.86","5.86","-0.04","0","333617","20220623","6.44","5.28","0","16","-1","0","2","287028"
"CreateOrUpdate","2022/06/23 14:54:14.462037","m_SKQuoteLib_OnNotifyQuote","2022/06/24 04:59:24.445216","UN2209","那斯達克2209","000000","000000","000000.000000","11717.00","1","132.00","1.14","11694.00","1","11740.00","1","11555.00","-30.00","11765.00","-48.00","11488.00","229.00","277.00","11585.00","11585.00","-30.00","0","5964","20220624","12258.00","10656.00","0","47","-1","2","2","7060"
"CreateOrUpdate","2022/06/23 14:54:14.463037","m_SKQuoteLib_OnNotifyQuote","2022/06/24 04:59:59.444565","TX08","台指08","000000","000000","000000.000000","14855.00","1","71.00","0.48","14851.00","1","14855.00","1","14759.00","-25.00","14882.00","-27.00","14706.00","149.00","176.00","14784.00","14782.00","-23.00","0","833","20220624","16343.00","13373.00","0","2","-1","2","2","1936"
"CreateOrUpdate","2022/06/23 14:54:14.464037","m_SKQuoteLib_OnNotifyQuote","2022/06/24 04:59:59.497068","MTX08","小台08","000000","000000","000000.000000","14860.00","2","76.00","0.51","14856.00","1","14859.00","1","14754.00","-30.00","14885.00","-25.00","14697.00","163.00","188.00","14784.00","14787.00","-33.00","0","6138","20220624","16343.00","13373.00","0","9","-1","2","2","15189"
"CreateOrUpdate","2022/06/23 14:54:14.471610","m_SKQuoteLib_OnNotifyQuote","2022/06/23 14:54:14.534614","2330","台積電","000000","000000","000000.000000","485.50","93","-9.00","-1.82","485.50","488","486.00","26","492.00","-2.50","493.50","-8.00","485.00","0.50","8.50","494.50","494.50","-2.50","0","43464","20220623","543.00","445.50","0","29177","-1","0","2","30941"
"CreateOrUpdate","2022/06/23 14:54:14.471610","m_SKQuoteLib_OnNotifyQuote","2022/06/24 04:59:58.444590","UD09","道瓊09","045710","027000","045710.027000","30588.00","1","93.00","0.30","30590.00","2","30616.00","1","30435.00","-60.00","30690.00","-102.00","30248.00","340.00","442.00","30495.00","30495.00","-60.00","0","4330","20220624","32339.00","28109.00","3092","42","0","2","2","4438"
"CreateOrUpdate","2022/06/23 14:54:14.472613","m_SKQuoteLib_OnNotifyQuote","2022/06/24 04:59:59.462627","TX07","台指07","045959","939000","045959.939000","14998.00","1","59.00","0.39","14997.00","5","14998.00","1","14904.00","-35.00","15041.00","-43.00","14849.00","149.00","192.00","14939.00","14938.00","-34.00","0","88199","20220624","16516.00","13514.00","45437","1","1","2","2","261865"
"CreateOrUpdate","2022/06/23 14:54:14.473610","m_SKQuoteLib_OnNotifyQuote","2022/06/24 04:59:59.497068","MTX07","小台07","045959","527000","045959.527000","15007.00","1","68.00","0.46","15002.00","14","15004.00","1","14907.00","-32.00","15042.00","-35.00","14849.00","158.00","193.00","14939.00","14941.00","-34.00","0","195935","20220624","16516.00","13514.00","113092","8","2","2","2","492445"
