更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","UN2412","那斯達克2412","000000","000000","000000.000000","20390.00","1","52.00","0.26","20383.00","1","20401.00","1","20340.00","2.00","20438.00","-48.00","20277.00","113.00","161.00","20338.00","20300.00","40.00","0","1454","20241025","21761.00","18915.00","0","5255","-1","2","2","2523"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","TX12","台指12","000000","000000","000000.000000","23311.00","1","0.00","0.00","23295.00","2","23312.00","1","23315.00","4.00","23440.00","-129.00","23232.00","79.00","208.00","23311.00","23322.00","-7.00","0","345","20241025","25642.00","20980.00","0","5189","-1","2","2","1161"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","MTX12","小台12","000000","000000","000000.000000","23295.00","1","-16.00","-0.07","23297.00","1","23308.00","1","23332.00","21.00","23443.00","-148.00","23232.00","63.00","211.00","23311.00","23329.00","3.00","0","3034","20241025","25642.00","20980.00","0","5196","-1","2","2","9106"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","UD12","道瓊12","000000","000000","000000.000000","42624.00","1","-62.00","-0.15","42584.00","4","42640.00","1","42716.00","30.00","42763.00","-139.00","42446.00","178.00","317.00","42686.00","42719.00","-3.00","0","607","20241025","45674.00","39698.00","0","5250","0","2","2","929"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","TX11","台指11","000000","000000","000000.000000","23287.00","1","-3.00","-0.01","23274.00","2","23287.00","1","23290.00","0.00","23421.00","-134.00","23206.00","81.00","215.00","23290.00","23300.00","-10.00","0","45407","20241025","25619.00","20961.00","0","5188","1","2","2","141177"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","MTX11","小台11","000000","000000","000000.000000","23280.00","1","-10.00","-0.04","23276.00","1","23283.00","1","23290.00","0.00","23423.00","-143.00","23206.00","74.00","217.00","23290.00","23294.00","-4.00","0","105723","20241025","25619.00","20961.00","0","5195","2","2","2","303184"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO22300K4","台選11C","000000","000000","000000.000000","0.00","0","0.00","0.00","16.00","3","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1250.00","0.00","0.00","0","0","20241025","3560.00","0.10","0","91","-1","3","2","1"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","TXO22500K4","台選11C","000000","000000","000000.000000","1140.00","1","40.00","3.64","600.00","1","0.00","0","1160.00","60.00","1160.00","-20.00","1140.00","0.00","20.00","1100.00","1270.00","-110.00","0","2","20241025","3410.00","0.10","0","95","-1","3","2","2"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO22700K4","台選11C","000000","000000","000000.000000","0.00","0","0.00","0.00","760.00","3","1020.00","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","970.00","990.00","0.00","0","0","20241025","3280.00","0.10","0","99","-1","3","2","10"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO22900K4","台選11C","000000","000000","000000.000000","825.00","1","-5.00","-0.60","730.00","4","905.00","4","875.00","45.00","905.00","-80.00","825.00","0.00","80.00","830.00","795.00","80.00","0","5","20241025","3140.00","0.10","0","103","-1","3","2","74"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO23100K4","台選11C","000000","000000","000000.000000","710.00","1","0.00","0.00","530.00","4","780.00","5","725.00","15.00","765.00","-55.00","710.00","0.00","55.00","710.00","660.00","65.00","0","7","20241025","3020.00","0.10","0","107","-1","3","2","77"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO23300K4","台選11C","000000","000000","000000.000000","605.00","2","20.00","3.42","525.00","1","630.00","1","605.00","20.00","645.00","-40.00","590.00","15.00","55.00","585.00","570.00","35.00","0","76","20241025","2900.00","0.10","0","111","-1","3","2","279"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.839214","TXO23500K4","台選11C","000000","000000","000000.000000","480.00","15","-7.00","-1.44","438.00","3","510.00","2","505.00","18.00","535.00","-55.00","440.00","40.00","95.00","487.00","500.00","5.00","0","157","20241025","2800.00","0.10","0","115","-1","3","2","390"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","TXO22300W4","台選11P","000000","000000","000000.000000","245.00","1","-18.00","-6.84","221.00","4","272.00","2","246.00","-17.00","251.00","-6.00","230.00","15.00","21.00","263.00","300.00","-54.00","0","24","20241025","2580.00","0.10","0","90","-1","3","2","86"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO22500W4","台選11P","000000","000000","000000.000000","315.00","19","2.00","0.64","279.00","5","310.00","6","302.00","-11.00","330.00","-15.00","272.00","43.00","58.00","313.00","300.00","2.00","0","48","20241025","2630.00","0.10","0","94","-1","3","2","187"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO22700W4","台選11P","000000","000000","000000.000000","398.00","1","15.00","3.92","295.00","2","468.00","2","358.00","-25.00","398.00","0.00","332.00","66.00","66.00","383.00","397.00","-39.00","0","36","20241025","2700.00","0.10","0","98","-1","3","2","178"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.808057","TXO22900W4","台選11P","000000","000000","000000.000000","408.00","1","-32.00","-7.27","373.00","1","498.00","2","410.00","-30.00","430.00","-22.00","381.00","27.00","49.00","440.00","424.00","-14.00","0","17","20241025","2750.00","0.10","0","102","-1","3","2","274"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO23100W4","台選11P","000000","000000","000000.000000","525.00","1","5.00","0.96","404.00","2","565.00","2","484.00","-36.00","525.00","0.00","456.00","69.00","69.00","520.00","580.00","-96.00","0","7","20241025","2830.00","0.10","0","106","-1","3","2","262"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.823728","TXO23300W4","台選11P","000000","000000","000000.000000","585.00","1","-15.00","-2.50","555.00","5","665.00","5","570.00","-30.00","585.00","0.00","550.00","35.00","35.00","600.00","590.00","-20.00","0","14","20241025","2910.00","0.10","0","110","-1","3","2","131"
"m_SKQuoteLib_OnNotifyQuote","2024/10/25 05:08:04.839214","TXO23500W4","台選11P","000000","000000","000000.000000","675.00","1","-25.00","-3.57","660.00","1","785.00","1","675.00","-25.00","675.00","0.00","625.00","50.00","50.00","700.00","690.00","-15.00","0","17","20241025","3010.00","0.10","0","114","-1","3","2","219"
