建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/24 00:48:19.890641","Update","2022/05/24 00:48:19.975515","TSEA","加權指","000000","000000","000000.000000","16156.41","560","11.56","0.07","0.00","0","0.00","0","16193.92","49.07","16249.45","-93.04","16125.45","30.96","124.00","16144.85","16144.85","49.07","0","233498","20220523","17759.34","14530.36","0","30454","-1","0","2","198364"
"CreateOrUpdate","2022/05/24 00:48:19.894471","Update","2022/05/24 00:48:19.975515","0050","元大台灣50","000000","000000","000000.000000","124.90","21","0.25","0.20","124.90","1","124.95","27","125.30","0.65","125.60","-0.70","124.50","0.40","1.10","124.65","124.65","0.65","0","2669","20220523","137.10","112.20","0","0","-1","0","2","3651"
"CreateOrUpdate","2022/05/24 00:48:19.895763","Update","2022/05/24 00:48:19.975515","00632R","元大台灣50反1","000000","000000","000000.000000","5.64","91","0.00","0.00","5.63","15959","5.64","9604","5.61","-0.03","5.66","-0.02","5.60","0.04","0.06","5.64","5.64","-0.03","0","107323","20220523","6.20","5.08","0","17","-1","0","2","173599"
"CreateOrUpdate","2022/05/24 00:48:19.896473","Update","2022/05/24 04:59:31.455553","UN2206","那斯達克2206","000000","000000","000000.000000","12056.00","1","88.00","0.74","12053.00","2","12056.00","2","12011.00","43.00","12075.00","-19.00","11786.00","270.00","289.00","11968.00","11819.00","192.00","0","4619","20220524","12805.00","11131.00","0","47","-1","2","2","7337"
"CreateOrUpdate","2022/05/24 00:48:19.899099","Update","2022/05/24 04:59:58.956504","TX07","台指07","000000","000000","000000.000000","15879.00","3","84.00","0.53","15882.00","3","15886.00","3","15847.00","52.00","15890.00","-11.00","15748.00","131.00","142.00","15795.00","15810.00","37.00","0","421","20220524","17374.00","14216.00","0","2","-1","2","2","1272"
"CreateOrUpdate","2022/05/24 00:48:19.899770","Update","2022/05/24 04:59:57.830774","MTX07","小台07","000000","000000","000000.000000","15885.00","1","90.00","0.57","15882.00","1","15886.00","1","15850.00","55.00","15888.00","-3.00","15745.00","140.00","143.00","15795.00","15803.00","47.00","0","3501","20220524","17374.00","14216.00","0","9","-1","2","2","10098"
"CreateOrUpdate","2022/05/24 00:48:19.913731","Update","2022/05/24 00:48:19.975515","2330","台積電","000000","000000","000000.000000","528.00","11","-2.00","-0.38","528.00","103","529.00","133","533.00","3.00","534.00","-6.00","528.00","0.00","6.00","530.00","530.00","3.00","0","17018","20220523","583.00","477.00","0","29608","-1","0","2","22613"
"CreateOrUpdate","2022/05/24 00:48:19.914564","Update","2022/05/24 04:59:46.869039","UD06","道瓊06","045946","942000","045946.942000","31869.00","1","456.00","1.45","31840.00","1","31916.00","1","31545.00","132.00","31922.00","-53.00","31310.00","559.00","612.00","31413.00","31238.00","307.00","0","4072","20220524","33611.00","29215.00","2951","42","0","2","2","4638"
"CreateOrUpdate","2022/05/24 00:48:19.915511","Update","2022/05/24 04:59:58.969021","TX06","台指06","045959","071000","045959.071000","16238.00","1","95.00","0.59","16237.00","3","16238.00","2","16185.00","42.00","16242.00","-4.00","16093.00","145.00","149.00","16143.00","16151.00","34.00","0","71001","20220524","17757.00","14529.00","37479","1","1","2","2","212942"
"CreateOrUpdate","2022/05/24 00:48:19.915511","Update","2022/05/24 04:59:59.468815","MTX06","小台06","045959","634000","045959.634000","16237.00","1","94.00","0.58","16237.00","5","16238.00","7","16185.00","42.00","16243.00","-6.00","16093.00","144.00","150.00","16143.00","16150.00","35.00","0","157820","20220524","17757.00","14529.00","92504","8","2","2","2","419773"
