建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/14 08:34:25.600797","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:33:14.719039","TSEA","加權指","000000","000000","000000.000000","16047.37","14690","-23.61","-0.15","0.00","0","0.00","0","15975.17","-95.81","16067.80","-20.43","15869.06","178.31","198.74","16070.98","16070.98","-95.81","0","226698","20220614","17678.08","14463.88","0","30000","-1","0","2","229849"
"CreateOrUpdate","2022/06/14 08:34:25.602823","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:59.752361","0050","元大台灣50","000000","000000","000000.000000","123.35","214","-0.20","-0.16","123.30","117","123.35","21","122.60","-0.95","123.55","-0.20","122.10","1.25","1.45","123.55","123.55","-0.95","0","11873","20220614","135.90","111.20","0","0","-1","0","2","16840"
"CreateOrUpdate","2022/06/14 08:34:25.603795","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:45:00.325191","00632R","元大台灣50反1","000000","000000","000000.000000","5.66","13013","0.01","0.18","5.65","14861","5.66","13862","5.69","0.04","5.72","-0.06","5.64","0.02","0.08","5.65","5.65","0.04","0","259299","20220614","6.21","5.09","0","16","-1","0","2","203389"
"CreateOrUpdate","2022/06/14 08:34:25.604793","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:32.770550","UN2206","那斯達克2206","000000","000000","000000.000000","11468.00","1","-125.00","-1.08","11456.00","1","11464.00","2","11370.00","-223.00","11470.00","-2.00","11339.00","129.00","131.00","11593.00","11335.00","35.00","0","6292","20220614","12404.00","10782.00","0","45","-1","2","2","1146"
"CreateOrUpdate","2022/06/14 08:34:25.606796","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:58.912644","TX07","台指07","000000","000000","000000.000000","15602.00","1","-20.00","-0.13","15599.00","6","15603.00","6","15500.00","-122.00","15615.00","-13.00","15415.00","187.00","200.00","15622.00","15406.00","94.00","0","29183","20220614","17184.00","14060.00","0","2","-1","2","2","11512"
"CreateOrUpdate","2022/06/14 08:34:25.606796","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:58.410100","MTX07","小台07","000000","000000","000000.000000","15602.00","1","-20.00","-0.13","15601.00","3","15603.00","2","15496.00","-126.00","15615.00","-13.00","15415.00","187.00","200.00","15622.00","15406.00","90.00","0","59549","20220614","17184.00","14060.00","0","9","-1","2","2","17797"
"CreateOrUpdate","2022/06/14 08:34:25.614799","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:45:08.580019","2330","台積電","133000","000000","133000.000000","513.00","4039","-3.00","-0.58","513.00","621","514.00","249","507.00","-9.00","514.00","-1.00","507.00","6.00","7.00","516.00","516.00","-9.00","0","36200","20220614","567.00","464.50","12290","29152","0","0","2","32765"
"CreateOrUpdate","2022/06/14 08:34:25.615801","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:00.142742","UD06","道瓊06","134105","327000","134105.327000","30800.00","1","-222.00","-0.72","30774.00","1","30824.00","1","30671.00","-351.00","30828.00","-28.00","30603.00","197.00","225.00","31022.00","30545.00","126.00","0","4363","20220614","33193.00","28851.00","3522","40","1","2","2","345"
"CreateOrUpdate","2022/06/14 08:34:25.615801","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:58.899642","TX06","台指06","134459","376000","134459.376000","16055.00","2","5.00","0.03","16052.00","4","16055.00","23","15950.00","-100.00","16068.00","-13.00","15841.00","214.00","227.00","16050.00","15827.00","123.00","0","186883","20220614","17655.00","14445.00","92365","1","2","2","2","103019"
"CreateOrUpdate","2022/06/14 08:34:25.616802","m_SKQuoteLib_OnNotifyQuote","2022/06/14 13:44:58.787626","MTX06","小台06","134459","930000","134459.930000","16056.00","2","6.00","0.04","16053.00","1","16056.00","20","15940.00","-110.00","16069.00","-13.00","15841.00","215.00","228.00","16050.00","15825.00","115.00","0","346649","20220614","17655.00","14445.00","192218","8","3","2","2","155258"
