更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:33:14.216727","TSEA","加權指","000000","000000","000000.000000","13081.24","14847","-24.79","-0.19","0.00","0","0.00","0","13076.91","-29.12","13130.73","-49.49","12991.59","89.65","139.14","13106.03","13106.03","-29.12","0","181556","20221012","14416.63","11795.43","0","26887","-1","0","2","218196"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.944711","0050","元大台灣50","000000","000000","000000.000000","100.20","430","-0.50","-0.50","100.20","1","100.25","119","100.40","-0.30","100.70","-0.50","99.55","0.65","1.15","100.70","100.70","-0.30","0","13306","20221012","110.75","90.65","0","0","-1","0","2","31279"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:59.145181","00632R","元大台灣50反1","000000","000000","000000.000000","6.53","4880","0.01","0.15","6.52","20683","6.53","2016","6.51","-0.01","6.58","-0.05","6.49","0.04","0.09","6.52","6.52","-0.01","0","223214","20221012","7.17","5.87","0","16","-1","0","2","359325"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:52.400448","UN2212","那斯達克2212","000000","000000","000000.000000","10915.00","1","-35.00","-0.32","10902.00","5","10920.00","1","10878.00","-72.00","10930.00","-15.00","10845.00","70.00","85.00","10950.00","10885.00","-7.00","0","4675","20221012","11716.00","10184.00","0","4464","-1","2","2","701"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.653471","TX11","台指11","000000","000000","000000.000000","13053.00","1","-20.00","-0.15","13056.00","1","13060.00","2","13018.00","-55.00","13115.00","-62.00","12957.00","96.00","158.00","13073.00","12995.00","23.00","0","4320","20221012","14380.00","11766.00","0","4412","-1","2","2","3958"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.519807","MTX11","小台11","000000","000000","000000.000000","13055.00","1","-18.00","-0.14","13052.00","3","13055.00","1","13018.00","-55.00","13118.00","-63.00","12958.00","97.00","160.00","13073.00","12995.00","23.00","0","19990","20221012","14380.00","11766.00","0","4419","-1","2","2","10458"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:45:07.764067","2330","台積電","133000","000000","133000.000000","397.50","7140","-4.00","-1.00","397.50","486","398.00","29","397.00","-4.50","400.00","-2.50","395.50","2.00","4.50","401.50","401.50","-4.50","0","53289","20221012","441.50","361.50","15785","26033","0","0","2","95671"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:48.775637","UD12","道瓊12","134440","324000","134440.324000","29392.00","1","258.00","0.89","29369.00","1","29435.00","1","29340.00","206.00","29429.00","-37.00","29290.00","102.00","139.00","29134.00","29360.00","-20.00","0","2618","20221012","31173.00","27095.00","2361","4459","1","2","2","378"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.654862","TX10","台指10","134459","960000","134459.960000","13076.00","1","-14.00","-0.11","13076.00","2","13079.00","9","13049.00","-41.00","13140.00","-64.00","12975.00","101.00","165.00","13090.00","13019.00","30.00","0","205577","20221012","14399.00","11781.00","100859","4411","2","2","2","130789"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.644812","MTX10","小台10","134500","032000","134500.032000","13075.00","1","-15.00","-0.11","13073.00","3","13076.00","1","13042.00","-48.00","13140.00","-65.00","12975.00","100.00","165.00","13090.00","13016.00","26.00","0","382241","20221012","14399.00","11781.00","213399","4418","3","2","2","211902"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:51.365767","TXO14100J2","台選10C","000000","000000","000000.000000","3.00","1","-4.00","-57.14","2.80","10","3.10","20","6.10","-0.90","7.20","-4.20","2.70","0.30","4.50","7.00","7.30","-1.20","0","2706","20221012","1310.00","0.10","0","5470","-1","3","2","3060"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:56.488267","TXO14200J2","台選10C","000000","000000","000000.000000","2.40","20","-3.20","-57.14","2.00","54","2.40","20","6.80","1.20","6.80","-4.40","2.00","0.40","4.80","5.60","6.80","0.00","0","2580","20221012","1310.00","0.10","0","5472","-1","3","2","3474"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:51.365767","TXO14300J2","台選10C","000000","000000","000000.000000","1.80","1","-3.60","-66.67","1.70","50","1.80","1","4.70","-0.70","4.90","-3.10","1.50","0.30","3.40","5.40","4.70","0.00","0","2921","20221012","1310.00","0.10","0","5474","-1","3","2","2813"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:51.366647","TXO14400J2","台選10C","000000","000000","000000.000000","1.60","1","-2.90","-64.44","0.70","1","1.70","10","4.10","-0.40","5.60","-4.00","1.60","0.00","4.00","4.50","4.10","0.00","0","2471","20221012","1310.00","0.10","0","5476","-1","3","2","1374"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:51.366647","TXO14500J2","台選10C","000000","000000","000000.000000","1.30","1","-2.20","-62.86","1.10","1","1.30","39","3.00","-0.50","3.50","-2.20","1.20","0.10","2.30","3.50","3.50","-0.50","0","1800","20221012","1310.00","0.10","0","5478","-1","3","2","1594"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:13.989480","TXO14600J2","台選10C","000000","000000","000000.000000","1.10","2","-1.70","-60.71","1.00","1","1.10","1","2.70","-0.10","2.70","-1.60","1.00","0.10","1.70","2.80","2.70","0.00","0","697","20221012","1310.00","0.10","0","5480","-1","3","2","927"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:54.997917","TXO14700J2","台選10C","000000","000000","000000.000000","0.80","1","-1.70","-68.00","0.60","7","0.90","1","3.00","0.50","3.00","-2.20","0.70","0.10","2.30","2.50","3.00","0.00","0","748","20221012","1310.00","0.10","0","5482","-1","3","2","691"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:55.988464","TXO14100V2","台選10P","000000","000000","000000.000000","1010.00","1","-10.00","-0.98","1020.00","4","1040.00","8","1120.00","100.00","1120.00","-110.00","985.00","25.00","135.00","1020.00","1120.00","0.00","0","39","20221012","2330.00","0.10","0","5469","-1","3","2","203"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.239145","TXO14200V2","台選10P","000000","000000","000000.000000","1100.00","3","-20.00","-1.79","1110.00","4","1140.00","6","1080.00","-40.00","1170.00","-70.00","1080.00","20.00","90.00","1120.00","1080.00","0.00","0","58","20221012","2430.00","0.10","0","5471","-1","3","2","50"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.239145","TXO14300V2","台選10P","000000","000000","000000.000000","1230.00","2","10.00","0.82","1210.00","4","1240.00","4","1230.00","10.00","1310.00","-80.00","1170.00","60.00","140.00","1220.00","1230.00","0.00","0","37","20221012","2530.00","0.10","0","5473","-1","3","2","65"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:58.239145","TXO14400V2","台選10P","000000","000000","000000.000000","1300.00","1","-10.00","-0.76","1310.00","4","1340.00","4","1310.00","0.00","1350.00","-50.00","1300.00","0.00","50.00","1310.00","1310.00","0.00","0","28","20221012","2620.00","0.10","0","5475","-1","3","2","54"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:52.013386","TXO14500V2","台選10P","000000","000000","000000.000000","1420.00","1","10.00","0.71","1360.00","1","1490.00","1","1390.00","-20.00","1470.00","-50.00","1370.00","50.00","100.00","1410.00","1390.00","0.00","0","17","20221012","2720.00","100.00","0","5477","-1","3","2","15"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:52.012399","TXO14600V2","台選10P","000000","000000","000000.000000","1510.00","1","0.00","0.00","1460.00","1","1590.00","1","1510.00","0.00","1520.00","-10.00","1510.00","0.00","10.00","1510.00","1510.00","0.00","0","10","20221012","2820.00","200.00","0","5479","-1","3","2","94"
"m_SKQuoteLib_OnNotifyQuote","2022/10/12 13:44:51.139837","TXO14700V2","台選10P","000000","000000","000000.000000","1570.00","1","-40.00","-2.48","1580.00","1","1630.00","1","1610.00","0.00","1610.00","-40.00","1570.00","0.00","40.00","1610.00","1610.00","0.00","0","7","20221012","2920.00","300.00","0","5481","-1","3","2","131"
