建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:33:25.242534","TSEA","加權指","000000","000000","000000.000000","15367.58","22282","-273.68","-1.75","0.00","0","0.00","0","15649.20","7.94","15667.68","-300.10","15367.58","0.00","300.10","15641.26","15641.26","7.94","0","264990","20220620","17205.39","14077.13","0","29849","-1","0","2","308710"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:00.653375","0050","元大台灣50","000000","000000","000000.000000","119.75","356","-1.10","-0.91","119.75","35","119.80","84","120.90","0.05","120.95","-1.20","119.50","0.25","1.45","120.85","120.85","0.05","0","10517","20220620","132.90","108.80","0","0","-1","0","2","19632"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:00.856496","00632R","元大台灣50反1","000000","000000","000000.000000","5.88","17458","0.09","1.55","5.88","6226","5.89","12053","5.78","-0.01","5.88","0.00","5.78","0.10","0.10","5.79","5.79","-0.01","0","504219","20220620","6.36","5.22","0","16","-1","0","2","373178"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:44:58.418999","UN2209","那斯達克2209","000000","000000","000000.000000","11342.00","1","68.00","0.60","11334.00","1","11358.00","2","11378.00","104.00","11388.00","-46.00","11276.00","66.00","112.00","11274.00","11312.00","66.00","0","6528","20220620","12063.00","10485.00","0","4286","-1","2","2","1059"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:00.044006","TX08","台指08","000000","000000","000000.000000","14896.00","1","-159.00","-1.06","14889.00","6","14900.00","13","15030.00","-25.00","15083.00","-187.00","14830.00","66.00","253.00","15055.00","15030.00","0.00","0","1358","20220620","16560.00","13550.00","0","4241","-1","2","2","801"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:00.106499","MTX08","小台08","000000","000000","000000.000000","14888.00","1","-167.00","-1.11","14889.00","2","14895.00","21","15048.00","-7.00","15085.00","-197.00","14828.00","60.00","257.00","15055.00","15025.00","23.00","0","10762","20220620","16560.00","13550.00","0","4248","-1","2","2","4946"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:09.481509","2330","台積電","133000","000000","133000.000000","498.00","1918","-3.00","-0.60","497.50","79","498.50","82","500.00","-1.00","502.00","-4.00","495.00","3.00","7.00","501.00","501.00","-1.00","0","34044","20220620","551.00","451.00","11979","29001","0","0","2","43423"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:44:45.715002","UD09","道瓊09","134445","651000","134445.651000","29905.00","1","-235.00","-0.78","29822.00","2","29920.00","1","29982.00","-158.00","29986.00","-81.00","29746.00","159.00","240.00","30140.00","29920.00","62.00","0","3814","20220620","32249.00","28031.00","3280","4281","1","2","2","292"
"CreateOrUpdate","2022/06/20 08:33:35.747086","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:00.075247","TX07","台指07","134459","982000","134459.982000","15038.00","11","-164.00","-1.08","15030.00","6","15038.00","3","15182.00","-20.00","15231.00","-193.00","14966.00","72.00","265.00","15202.00","15179.00","3.00","0","220464","20220620","16722.00","13682.00","108108","4240","2","2","2","123806"
"CreateOrUpdate","2022/06/20 08:33:35.762710","m_SKQuoteLib_OnNotifyQuote","2022/06/20 13:45:00.106499","MTX07","小台07","134500","045000","134500.045000","15032.00","1","-170.00","-1.12","15030.00","1","15032.00","21","15185.00","-17.00","15232.00","-200.00","14965.00","67.00","267.00","15202.00","15175.00","10.00","0","404491","20220620","16722.00","13682.00","230246","4247","3","2","2","214809"
