建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/21 08:39:48.886584","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:33:15.904985","TSEA","加權指","000000","000000","000000.000000","15728.64","24783","361.06","2.35","0.00","0","0.00","0","15427.33","59.75","15728.64","0.00","15427.33","301.31","301.31","15367.58","15367.58","59.75","0","238998","20220621","16904.34","13830.82","0","29879","-1","0","2","265713"
"CreateOrUpdate","2022/06/21 08:39:48.892585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:00.202989","0050","元大台灣50","000000","000000","000000.000000","122.20","333","2.45","2.05","122.20","6","122.25","85","120.95","1.20","122.20","0.00","120.35","1.85","1.85","119.75","119.75","1.20","0","6416","20220621","131.70","107.80","0","0","-1","0","2","10545"
"CreateOrUpdate","2022/06/21 08:39:48.893586","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:00.403994","00632R","元大台灣50反1","000000","000000","000000.000000","5.74","10426","-0.14","-2.38","5.73","29264","5.74","688","5.80","-0.08","5.83","-0.09","5.74","0.00","0.09","5.88","5.88","-0.08","0","296986","20220621","6.46","5.30","0","16","-1","0","2","505240"
"CreateOrUpdate","2022/06/21 08:39:48.894585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:44:52.653777","UN2209","那斯達克2209","000000","000000","000000.000000","11468.00","1","123.00","1.08","11469.00","1","11478.00","1","11431.00","86.00","11504.00","-36.00","11426.00","42.00","78.00","11345.00","11424.00","7.00","0","1723","20220621","12139.00","10551.00","0","4292","-1","2","2","1453"
"CreateOrUpdate","2022/06/21 08:39:48.897585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:00.029815","TX08","台指08","000000","000000","000000.000000","15183.00","1","287.00","1.93","15183.00","2","15187.00","4","15027.00","131.00","15206.00","-23.00","14974.00","209.00","232.00","14896.00","15013.00","14.00","0","921","20220621","16385.00","13407.00","0","4247","-1","2","2","790"
"CreateOrUpdate","2022/06/21 08:39:48.898585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:00.029815","MTX08","小台08","000000","000000","000000.000000","15189.00","1","293.00","1.97","15188.00","1","15189.00","2","15028.00","132.00","15208.00","-19.00","14974.00","215.00","234.00","14896.00","15016.00","12.00","0","6624","20220621","16385.00","13407.00","0","4254","-1","2","2","5888"
"CreateOrUpdate","2022/06/21 08:39:48.900585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:09.020294","2330","台積電","133000","000000","133000.000000","505.00","4801","7.00","1.41","504.00","233","505.00","51","501.00","3.00","505.00","0.00","499.00","6.00","6.00","498.00","498.00","3.00","0","33144","20220621","547.00","448.50","7201","29031","0","0","2","34143"
"CreateOrUpdate","2022/06/21 08:39:48.903585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:44:51.028772","UD09","道瓊09","134222","669000","134222.669000","30250.00","1","363.00","1.21","30252.00","2","30266.00","1","30162.00","275.00","30323.00","-73.00","30161.00","89.00","162.00","29887.00","30101.00","61.00","0","1244","20220621","31979.00","27795.00","1217","4287","1","2","2","548"
"CreateOrUpdate","2022/06/21 08:39:48.904585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:00.029815","TX07","台指07","134459","871000","134459.871000","15334.00","1","303.00","2.02","15336.00","2","15337.00","4","15164.00","133.00","15362.00","-28.00","15115.00","219.00","247.00","15031.00","15162.00","2.00","0","145476","20220621","16534.00","13528.00","69049","4246","2","2","2","129690"
"CreateOrUpdate","2022/06/21 08:39:48.905585","m_SKQuoteLib_OnNotifyQuote","2022/06/21 13:45:00.046990","MTX07","小台07","134459","990000","134459.990000","15339.00","1","308.00","2.05","15338.00","4","15339.00","2","15166.00","135.00","15362.00","-23.00","15115.00","224.00","247.00","15031.00","15162.00","4.00","0","250261","20220621","16534.00","13528.00","139107","4253","3","2","2","213718"
