建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/26 08:33:28.127490","UpdateQuote","2022/04/26 13:33:15.850756","TSEA","加權指","000000","000000","000000.000000","16644.79","23468","23.89","0.14","0.00","0","0.00","0","16677.84","56.94","16729.47","-84.68","16582.11","62.68","147.36","16620.90","16620.90","56.94","0","254064","20220426","18282.99","14958.81","0","30420","-1","0","2","302441"
"CreateQuote","2022/04/26 08:33:28.129499","UpdateQuote","2022/04/26 13:45:00.249513","0050","元大台灣50","000000","000000","000000.000000","129.25","261","0.00","0.00","129.20","14","129.25","182","129.75","0.50","129.80","-0.55","128.85","0.40","0.95","129.25","129.25","0.50","0","9325","20220426","142.15","116.35","0","0","-1","0","2","32121"
"CreateQuote","2022/04/26 08:33:28.130490","UpdateQuote","2022/04/26 13:45:00.450010","00632R","元大台灣50反1","000000","000000","000000.000000","5.52","2532","0.00","0.00","5.51","15934","5.52","14332","5.49","-0.03","5.53","-0.01","5.48","0.04","0.05","5.52","5.52","-0.03","0","235320","20220426","6.07","4.97","0","17","-1","0","2","302776"
"CreateQuote","2022/04/26 08:33:28.130490","UpdateQuote","2022/04/26 13:44:40.536388","UN2206","那斯達克2206","000000","000000","000000.000000","13562.00","1","289.00","2.18","13554.00","1","13578.00","1","13521.00","248.00","13583.00","-21.00","13521.00","41.00","62.00","13273.00","13531.00","-10.00","0","4124","20220426","14202.00","12344.00","0","4216","-1","2","2","879"
"CreateQuote","2022/04/26 08:33:28.131491","UpdateQuote","2022/04/26 13:45:00.003071","TX06","台指06","000000","000000","000000.000000","16548.00","2","9.00","0.05","16547.00","3","16550.00","15","16620.00","81.00","16624.00","-76.00","16497.00","51.00","127.00","16539.00","16620.00","0.00","0","1263","20220426","18192.00","14886.00","0","4171","-1","2","2","886"
"CreateQuote","2022/04/26 08:33:28.131491","UpdateQuote","2022/04/26 13:44:59.248536","MTX06","小台06","000000","000000","000000.000000","16548.00","1","9.00","0.05","16547.00","1","16549.00","1","16609.00","70.00","16625.00","-77.00","16500.00","48.00","125.00","16539.00","16620.00","-11.00","0","7974","20220426","18192.00","14886.00","0","4178","-1","2","2","5173"
"CreateQuote","2022/04/26 08:33:28.131491","UpdateQuote","2022/04/26 13:44:58.958720","TXO16500Q2","台選05P","000000","000000","000000.000000","257.00","1","-42.00","-14.05","257.00","10","260.00","1","250.00","-49.00","294.00","-37.00","236.00","21.00","58.00","299.00","250.00","0.00","0","2968","20220426","1960.00","0.10","0","6390","-1","3","2","2969"
"CreateQuote","2022/04/26 08:33:28.132490","UpdateQuote","2022/04/26 13:44:55.331785","TXO16500E2","台選05C","000000","000000","000000.000000","345.00","3","-24.00","-6.50","337.00","19","383.00","1","395.00","26.00","399.00","-54.00","330.00","15.00","69.00","369.00","395.00","0.00","0","793","20220426","2030.00","0.10","0","6391","-1","3","2","1142"
"CreateQuote","2022/04/26 08:33:28.132490","UpdateQuote","2022/04/26 13:44:58.958720","TXO16600Q2","台選05P","000000","000000","000000.000000","299.00","1","-41.00","-12.06","296.00","1","300.00","15","282.00","-58.00","334.00","-35.00","271.00","28.00","63.00","340.00","282.00","0.00","0","2694","20220426","2000.00","0.10","0","6392","-1","3","2","2766"
"CreateQuote","2022/04/26 08:33:28.132490","UpdateQuote","2022/04/26 13:44:59.957274","TXO16600E2","台選05C","000000","000000","000000.000000","283.00","1","-27.00","-8.71","283.00","1","285.00","18","345.00","35.00","366.00","-83.00","270.00","13.00","96.00","310.00","345.00","0.00","0","2962","20220426","1970.00","0.10","0","6393","-1","3","2","1285"
