建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/27 08:33:27.333772","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:33:14.103067","TSEA","加權指","000000","000000","000000.000000","15548.01","14603","244.69","1.60","0.00","0","0.00","0","15409.08","105.76","15656.35","-108.34","15409.08","138.93","247.27","15303.32","15303.32","105.76","0","239214","20220627","16833.65","13772.99","0","29823","-1","0","2","231460"
"CreateOrUpdate","2022/06/27 08:33:27.335772","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:45:00.043509","0050","元大台灣50","000000","000000","000000.000000","120.95","314","2.80","2.37","120.90","9","120.95","85","119.80","1.65","121.45","-0.50","119.80","1.15","1.65","118.15","118.15","1.65","0","16610","20220627","129.95","106.35","0","0","-1","0","2","10759"
"CreateOrUpdate","2022/06/27 08:33:27.336772","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:45:00.251556","00632R","元大台灣50反1","000000","000000","000000.000000","5.75","5296","-0.12","-2.04","5.75","28018","5.76","2550","5.79","-0.08","5.79","-0.04","5.72","0.03","0.07","5.87","5.87","-0.08","0","277391","20220627","6.45","5.29","0","16","-1","0","2","267326"
"CreateOrUpdate","2022/06/27 08:33:27.336772","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:48.623497","UN2209","那斯達克2209","000000","000000","000000.000000","12167.00","1","297.00","2.50","12157.00","1","12167.00","9","12098.00","228.00","12234.00","-67.00","12080.00","87.00","154.00","11870.00","12144.00","-46.00","0","4345","20220627","12700.00","11040.00","0","4355","-1","2","2","1208"
"CreateOrUpdate","2022/06/27 08:33:27.338773","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:59.107557","TX08","台指08","000000","000000","000000.000000","15110.00","1","208.00","1.40","15105.00","18","15114.00","1","15053.00","151.00","15230.00","-120.00","15041.00","69.00","189.00","14902.00","15047.00","6.00","0","1375","20220627","16392.00","13412.00","0","4303","-1","2","2","1012"
"CreateOrUpdate","2022/06/27 08:33:27.338773","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:59.008240","MTX08","小台08","000000","000000","000000.000000","15112.00","1","210.00","1.41","15110.00","7","15115.00","4","15060.00","158.00","15230.00","-118.00","15046.00","66.00","184.00","14902.00","15046.00","14.00","0","8356","20220627","16392.00","13412.00","0","4310","-1","2","2","6272"
"CreateOrUpdate","2022/06/27 08:33:27.346772","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:45:08.874308","2330","台積電","133000","000000","133000.000000","498.50","4991","12.00","2.47","498.50","61","499.00","1","496.00","9.50","506.00","-7.50","495.50","3.00","10.50","486.50","486.50","9.50","0","37856","20220627","535.00","438.00","9284","28975","0","0","2","27854"
"CreateOrUpdate","2022/06/27 08:33:27.347772","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:53.637984","UD09","道瓊09","134454","484000","134454.484000","31509.00","1","620.00","2.01","31338.00","1","31511.00","1","31361.00","472.00","31591.00","-82.00","31340.00","169.00","251.00","30889.00","31457.00","-96.00","0","2747","20220627","33051.00","28727.00","2107","4350","1","2","2","894"
"CreateOrUpdate","2022/06/27 08:33:27.348775","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:59.106543","TX07","台指07","134459","865000","134459.865000","15277.00","1","224.00","1.49","15271.00","14","15277.00","3","15205.00","152.00","15400.00","-123.00","15201.00","76.00","199.00","15053.00","15209.00","-4.00","0","153086","20220627","16558.00","13548.00","75440","4302","2","2","2","119811"
"CreateOrUpdate","2022/06/27 08:33:27.348775","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:59.030223","MTX07","小台07","134459","923000","134459.923000","15273.00","1","220.00","1.46","15273.00","10","15277.00","4","15212.00","159.00","15399.00","-126.00","15201.00","72.00","198.00","15053.00","15203.00","9.00","0","283904","20220627","16558.00","13548.00","156240","4309","3","2","2","219295"
"CreateOrUpdate","2022/06/27 08:33:27.339773","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:55.090027","TXO16300G2","台選07C","000000","000000","000000.000000","34.00","5","9.50","38.78","29.00","1","34.00","85","26.00","1.50","41.00","-7.00","26.00","8.00","15.00","24.50","29.50","-3.50","0","1313","20220627","1550.00","0.10","0","6004","-1","3","2","726"
"CreateOrUpdate","2022/06/27 08:33:27.340771","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:35.167117","TXO16400G2","台選07C","000000","000000","000000.000000","24.00","3","4.00","20.00","23.50","3","24.00","1","25.50","5.50","31.50","-7.50","22.50","1.50","9.00","20.00","25.50","0.00","0","919","20220627","1550.00","0.10","0","6006","-1","3","2","414"
"CreateOrUpdate","2022/06/27 08:33:27.340771","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:54.223786","TXO16500G2","台選07C","000000","000000","000000.000000","18.50","1","3.50","23.33","17.50","1","19.00","1","20.00","5.00","24.00","-5.50","17.00","1.50","7.00","15.00","20.00","0.00","0","1220","20220627","1540.00","0.10","0","6008","-1","3","2","381"
"CreateOrUpdate","2022/06/27 08:33:27.341774","m_SKQuoteLib_OnNotifyQuote","2022/06/27 13:44:54.223786","TXO16600G2","台選07C","000000","000000","000000.000000","14.50","12","2.00","16.00","14.00","5","15.00","3","15.00","2.50","19.00","-4.50","14.50","0.00","4.50","12.50","15.00","0.00","0","679","20220627","1540.00","0.10","0","6010","-1","3","2","428"
