建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:33:25.111386","TSEA","加權指","000000","000000","000000.000000","15838.61","17615","-160.64","-1.00","0.00","0","0.00","0","16098.29","99.04","16209.25","-370.64","15838.29","0.32","370.96","15999.25","15999.25","99.04","0","272345","20220616","17599.18","14399.32","0","30067","-1","0","2","223639"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:45:00.950499","0050","元大台灣50","000000","000000","000000.000000","122.50","390","-0.25","-0.20","122.45","17","122.50","126","124.10","1.35","125.00","-2.50","122.25","0.25","2.75","122.75","122.75","1.35","0","12629","20220616","135.00","110.50","0","0","-1","0","2","8840"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:45:01.137986","00632R","元大台灣50反1","000000","000000","000000.000000","5.72","5265","0.05","0.88","5.72","23617","5.73","4588","5.61","-0.06","5.73","-0.01","5.58","0.14","0.15","5.67","5.67","-0.06","0","242474","20220616","6.23","5.11","0","16","-1","0","2","125483"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:44:42.937806","UN2209","那斯達克2209","000000","000000","000000.000000","11605.00","1","225.00","1.98","11595.00","1","11603.00","1","11718.00","338.00","11770.00","-165.00","11592.00","13.00","178.00","11380.00","11641.00","77.00","0","3415","20220616","12176.00","10584.00","0","48","-1","2","2","695"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:45:00.059856","TX08","台指08","000000","000000","000000.000000","15268.00","1","-151.00","-0.98","15266.00","6","15274.00","1","15622.00","203.00","15652.00","-384.00","15247.00","21.00","405.00","15419.00","15533.00","89.00","0","1554","20220616","16960.00","13878.00","0","2","-1","2","2","174"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:44:59.934849","MTX08","小台08","000000","000000","000000.000000","15266.00","2","-153.00","-0.99","15264.00","13","15270.00","1","15607.00","188.00","15653.00","-387.00","15244.00","22.00","409.00","15419.00","15534.00","73.00","0","9217","20220616","16960.00","13878.00","0","9","-1","2","2","1532"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:45:09.788241","2330","台積電","133000","000000","133000.000000","508.00","3810","2.00","0.40","508.00","383","509.00","279","515.00","9.00","516.00","-8.00","507.00","1.00","9.00","506.00","509.00","6.00","0","26763","20220616","556.00","456.00","7221","29219","0","0","2","35616"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:44:25.327652","UD09","道瓊09","134425","294000","134425.294000","30633.00","1","279.00","0.92","30603.00","1","30660.00","1","30850.00","496.00","30927.00","-294.00","30613.00","20.00","314.00","30354.00","30689.00","161.00","0","914","20220616","32478.00","28230.00","963","43","1","2","2","376"
"CreateOrUpdate","2022/06/16 08:33:49.661958","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:45:00.059856","TX07","台指07","134459","887000","134459.887000","15410.00","1","-136.00","-0.87","15407.00","6","15412.00","2","15751.00","205.00","15805.00","-395.00","15382.00","28.00","423.00","15546.00","15695.00","56.00","0","210364","20220616","17100.00","13992.00","102291","1","2","2","2","52873"
"CreateOrUpdate","2022/06/16 08:33:49.677581","m_SKQuoteLib_OnNotifyQuote","2022/06/16 13:44:59.934849","MTX07","小台07","134459","618000","134459.618000","15405.00","1","-141.00","-0.91","15405.00","12","15408.00","1","15749.00","203.00","15805.00","-400.00","15382.00","23.00","423.00","15546.00","15692.00","57.00","0","383900","20220616","17100.00","13992.00","212048","8","3","2","2","63547"
