更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","UN2412","那斯達克2412","000000","000000","000000.000000","20258.00","1","119.00","0.59","20171.00","1","20190.00","1","20111.00","-28.00","20304.00","-46.00","20077.00","181.00","227.00","20139.00","20501.00","-390.00","0","1708","20241104","21548.00","18730.00","0","5377","-1","2","2","891"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","TX12","台指12","000000","000000","000000.000000","22784.00","1","-17.00","-0.07","22789.00","2","22795.00","1","22760.00","-41.00","22989.00","-205.00","22708.00","76.00","281.00","22801.00","22720.00","40.00","0","573","20241104","25081.00","20521.00","0","5311","-1","2","2","903"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","MTX12","小台12","000000","000000","000000.000000","22801.00","1","0.00","0.00","22790.00","1","22805.00","4","22761.00","-40.00","22997.00","-196.00","22705.00","96.00","292.00","22801.00","22710.00","51.00","0","4669","20241104","25081.00","20521.00","0","5318","-1","2","2","6550"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","UD12","道瓊12","000000","000000","000000.000000","42236.00","2","186.00","0.44","42205.00","2","42295.00","1","42050.00","0.00","42493.00","-257.00","41991.00","245.00","502.00","42050.00","42379.00","-329.00","0","1065","20241104","44993.00","39107.00","0","5372","-1","2","2","228"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","TX11","台指11","000000","000000","000000.000000","22781.00","1","14.00","0.06","22780.00","2","22782.00","1","22756.00","-11.00","22986.00","-205.00","22692.00","89.00","294.00","22767.00","22700.00","56.00","0","51782","20241104","25043.00","20491.00","0","5310","-1","2","2","87370"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","MTX11","小台11","000000","000000","000000.000000","22785.00","1","18.00","0.08","22781.00","1","22791.00","4","22756.00","-11.00","22987.00","-202.00","22692.00","93.00","295.00","22767.00","22701.00","55.00","0","124959","20241104","25043.00","20491.00","0","5317","-1","2","2","172237"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","TXO22300K4","台選11C","000000","000000","000000.000000","870.00","1","15.00","1.75","705.00","2","950.00","5","820.00","-35.00","970.00","-100.00","820.00","50.00","150.00","855.00","815.00","5.00","0","28","20241104","3130.00","0.10","0","91","-1","3","2","175"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","TXO22500K4","台選11C","000000","000000","000000.000000","765.00","1","45.00","6.25","665.00","2","870.00","5","720.00","0.00","855.00","-90.00","710.00","55.00","145.00","720.00","675.00","45.00","0","104","20241104","2990.00","0.10","0","95","-1","3","2","344"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","TXO22700K4","台選11C","000000","000000","000000.000000","665.00","18","65.00","10.83","570.00","2","740.00","2","585.00","-15.00","715.00","-50.00","565.00","100.00","150.00","600.00","570.00","15.00","0","105","20241104","2870.00","0.10","0","99","-1","3","2","197"
"m_SKQuoteLib_OnNotifyQuote","2024/11/02 05:46:11.220905","TXO22900K4","台選11C","000000","000000","000000.000000","530.00","5","33.00","6.64","451.00","2","585.00","2","496.00","-1.00","600.00","-70.00","485.00","45.00","115.00","497.00","468.00","28.00","0","122","20241104","2770.00","0.10","0","103","-1","3","2","492"
