建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/04 14:53:30.260594","TSEA","加權指","000000","000000","000000.000000","16565.83","492","66.93","0.41","0.00","0","0.00","0","16531.37","32.47","16617.06","-51.23","16514.30","51.53","102.76","16498.90","16498.90","32.47","0","192847","20220504","18148.79","14849.01","0","30366","-1","0","2","177454"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/04 14:53:30.260594","0050","元大台灣50","000000","000000","000000.000000","127.80","1","0.00","0.00","127.80","10","127.85","5","128.30","0.50","128.45","-0.65","127.50","0.30","0.95","127.80","127.80","0.50","0","9892","20220504","140.55","115.05","0","0","-1","0","2","6254"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/04 14:53:30.260594","00632R","元大台灣50反1","000000","000000","000000.000000","5.52","739","-0.03","-0.54","5.52","13526","5.53","14195","5.52","-0.03","5.54","-0.02","5.50","0.02","0.04","5.55","5.55","-0.03","0","119081","20220504","6.10","5.00","0","17","-1","0","2","175126"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/05 04:59:53.419639","UN2206","那斯達克2206","000000","000000","000000.000000","13490.00","1","378.00","2.88","13490.00","5","13506.00","1","13131.00","19.00","13555.00","-65.00","12890.00","600.00","665.00","13112.00","13114.00","17.00","0","5148","20220505","14049.00","12211.00","0","4306","-1","2","2","4124"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/05 04:59:59.032716","TX06","台指06","000000","000000","000000.000000","16712.00","1","229.00","1.39","16711.00","1","16715.00","5","16494.00","11.00","16724.00","-12.00","16359.00","353.00","365.00","16483.00","16483.00","11.00","0","863","20220505","18079.00","14793.00","0","4259","-1","2","2","1484"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/05 04:59:59.282949","MTX06","小台06","000000","000000","000000.000000","16711.00","1","228.00","1.38","16711.00","2","16712.00","1","16484.00","1.00","16724.00","-13.00","16360.00","351.00","364.00","16483.00","16482.00","2.00","0","5335","20220505","18079.00","14793.00","0","4266","-1","2","2","6455"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/04 14:53:30.260594","2330","台積電","000000","000000","000000.000000","534.00","32","3.00","0.56","533.00","34","534.00","255","533.00","2.00","537.00","-3.00","530.00","4.00","7.00","531.00","531.00","2.00","0","16550","20220504","584.00","478.00","0","29523","-1","0","2","26195"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/05 04:59:24.778953","UD06","道瓊06","045724","707000","045724.707000","33950.00","1","914.00","2.77","33906.00","1","33963.00","1","33060.00","24.00","34023.00","-73.00","32928.00","1022.00","1095.00","33036.00","33036.00","24.00","0","4757","20220505","35351.00","30727.00","3435","4301","0","2","2","4187"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/05 04:59:59.079806","TX05","台指05","045959","769000","045959.769000","16750.00","1","231.00","1.40","16749.00","1","16750.00","5","16528.00","9.00","16763.00","-13.00","16394.00","356.00","369.00","16519.00","16519.00","9.00","0","77075","20220505","18119.00","14825.00","41155","4258","1","2","2","133943"
"CreateOrUpdateQuote","2022/05/04 14:53:30.229554","UpdateQuote","2022/05/05 04:59:59.329821","MTX05","小台05","050000","021000","050000.021000","16750.00","1","231.00","1.40","16750.00","2","16751.00","6","16527.00","8.00","16762.00","-12.00","16395.00","355.00","367.00","16519.00","16520.00","7.00","0","163428","20220505","18119.00","14825.00","94341","4265","2","2","2","260780"
