建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/15 08:35:10.126111","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:33:14.454954","TSEA","加權指","000000","000000","000000.000000","15999.25","18567","-48.12","-0.30","0.00","0","0.00","0","16025.84","-21.53","16106.75","-107.50","15981.56","17.69","125.19","16047.37","16047.37","-21.53","0","223053","20220615","17652.11","14442.63","0","29997","-1","0","2","227071"
"CreateOrUpdate","2022/06/15 08:35:10.128112","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:45:00.098732","0050","元大台灣50","000000","000000","000000.000000","122.75","248","-0.60","-0.49","122.70","142","122.75","32","123.00","-0.35","123.60","-0.85","122.65","0.10","0.95","123.35","123.35","-0.35","0","8777","20220615","135.65","111.05","0","0","-1","0","2","11878"
"CreateOrUpdate","2022/06/15 08:35:10.128797","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:45:00.300303","00632R","元大台灣50反1","000000","000000","000000.000000","5.67","8006","0.01","0.18","5.67","20831","5.68","2889","5.68","0.02","5.69","-0.02","5.64","0.03","0.05","5.66","5.66","0.02","0","125169","20220615","6.22","5.10","0","16","-1","0","2","259597"
"CreateOrUpdate","2022/06/15 08:35:10.129801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:44:57.917583","UN2206","那斯達克2206","000000","000000","000000.000000","11346.00","1","-122.00","-1.06","11344.00","1","11351.00","2","11383.00","-85.00","11412.00","-66.00","11330.00","16.00","82.00","11468.00","11358.00","25.00","0","4986","20220615","12270.00","10666.00","0","4304","-1","2","2","902"
"CreateOrUpdate","2022/06/15 08:35:10.130801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:44:58.917155","TX07","台指07","000000","000000","000000.000000","15546.00","1","-53.00","-0.34","15546.00","7","15548.00","16","15600.00","1.00","15631.00","-85.00","15500.00","46.00","131.00","15599.00","15592.00","8.00","0","64165","20220615","17158.00","14040.00","0","4259","-1","2","2","21085"
"CreateOrUpdate","2022/06/15 08:35:10.130801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:44:59.168836","MTX07","小台07","000000","000000","000000.000000","15547.00","1","-52.00","-0.33","15545.00","1","15547.00","6","15603.00","4.00","15630.00","-83.00","15501.00","46.00","129.00","15599.00","15582.00","21.00","0","93394","20220615","17158.00","14040.00","0","4266","-1","2","2","34692"
"CreateOrUpdate","2022/06/15 08:35:10.138316","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:45:08.930625","2330","台積電","133000","000000","133000.000000","509.00","5353","-4.00","-0.78","509.00","1829","510.00","57","508.00","-5.00","515.00","-6.00","508.00","1.00","7.00","513.00","513.00","-5.00","0","35429","20220615","564.00","462.00","9721","29149","0","0","2","36264"
"CreateOrUpdate","2022/06/15 08:35:10.138316","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:44:47.671413","UD06","道瓊06","134448","482000","134448.482000","30391.00","1","-409.00","-1.33","30373.00","3","30402.00","1","30453.00","-347.00","30509.00","-118.00","30329.00","62.00","180.00","30800.00","30400.00","53.00","0","4099","20220615","32956.00","28644.00","3253","4299","1","2","2","310"
"CreateOrUpdate","2022/06/15 08:35:10.139550","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:59.054871","TX06","台指06","132958","811000","132958.811000","16062.00","10","10.00","0.06","16061.00","580","16062.00","25","16052.00","0.00","16096.00","-34.00","15989.00","73.00","107.00","16052.00","16054.00","-2.00","0","117620","20220615","17657.00","14447.00","61167","4258","2","2","2","103651"
"CreateOrUpdate","2022/06/15 08:35:10.139550","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:59.053856","MTX06","小台06","132959","333000","132959.333000","16060.00","1","8.00","0.05","16060.00","733","16061.00","1","16064.00","12.00","16096.00","-36.00","15989.00","71.00","107.00","16052.00","16052.00","12.00","0","220628","20220615","17657.00","14447.00","131104","4265","3","2","2","170811"
"CreateOrUpdate","2022/06/15 08:35:10.131801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:27:35.370265","TXO16300F2","台選06C","000000","000000","000000.000000","0.10","14","-6.90","-98.57","0.00","0","0.20","204","1.10","-5.90","1.50","-1.40","0.10","0.00","1.40","7.00","7.00","-5.90","0","10679","20220615","1610.00","0.10","0","79","-1","3","2","12276"
"CreateOrUpdate","2022/06/15 08:35:10.131801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:58.133424","TXO16400F2","台選06C","000000","000000","000000.000000","0.10","3","-3.20","-96.97","0.10","15","0.20","199","0.20","-3.10","0.90","-0.80","0.10","0.00","0.80","3.30","3.30","-3.10","0","4118","20220615","1600.00","0.10","0","83","-1","3","2","11383"
"CreateOrUpdate","2022/06/15 08:35:10.132801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:32.881358","TXO16500F2","台選06C","000000","000000","000000.000000","0.10","4","-1.90","-95.00","0.10","8","0.20","230","0.20","-1.80","0.80","-0.70","0.10","0.00","0.70","2.00","2.00","-1.80","0","4030","20220615","1600.00","0.10","0","87","-1","3","2","5014"
"CreateOrUpdate","2022/06/15 08:35:10.132801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:20:12.637883","TXO16600F2","台選06C","000000","000000","000000.000000","0.20","3","-1.10","-84.62","0.10","16","0.20","221","0.70","-0.60","0.70","-0.50","0.10","0.10","0.60","1.30","1.30","-0.60","0","2217","20220615","1600.00","0.10","0","91","-1","3","2","4573"
"CreateOrUpdate","2022/06/15 08:35:10.133801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:43.530618","TXO16700F2","台選06C","000000","000000","000000.000000","0.10","1","-0.90","-90.00","0.00","0","0.20","102","0.70","-0.30","0.70","-0.60","0.10","0.00","0.60","1.00","1.00","-0.30","0","788","20220615","1600.00","0.10","0","95","-1","3","2","1592"
"CreateOrUpdate","2022/06/15 08:35:10.133801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:27:41.133150","TXO16800F2","台選06C","000000","000000","000000.000000","0.10","20","-0.60","-85.71","0.00","0","0.10","169","0.40","-0.30","0.40","-0.30","0.10","0.00","0.30","0.70","0.70","-0.30","0","1343","20220615","1600.00","0.10","0","99","-1","3","2","1745"
"CreateOrUpdate","2022/06/15 08:35:10.134801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:22:43.636975","TXO16900F2","台選06C","000000","000000","000000.000000","0.10","6","-0.60","-85.71","0.00","0","0.20","260","0.40","-0.30","0.60","-0.50","0.10","0.00","0.50","0.70","0.90","-0.50","0","1403","20220615","1600.00","0.10","0","103","-1","3","2","1002"
"CreateOrUpdate","2022/06/15 08:35:10.134801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:40.379582","TXO16300R2","台選06P","000000","000000","000000.000000","239.00","1","-15.00","-5.91","238.00","418","239.00","210","254.00","0.00","304.00","-65.00","209.00","30.00","95.00","254.00","254.00","0.00","0","1713","20220615","1850.00","0.10","0","78","-1","3","2","2094"
"CreateOrUpdate","2022/06/15 08:35:10.134801","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:37.880623","TXO16400R2","台選06P","000000","000000","000000.000000","339.00","1","-13.00","-3.69","337.00","203","339.00","206","390.00","38.00","404.00","-65.00","313.00","26.00","91.00","352.00","360.00","30.00","0","762","20220615","1950.00","0.10","0","82","-1","3","2","557"
"CreateOrUpdate","2022/06/15 08:35:10.136145","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:56.380251","TXO16500R2","台選06P","000000","000000","000000.000000","439.00","1","-11.00","-2.44","438.00","32","439.00","218","470.00","20.00","500.00","-61.00","410.00","29.00","90.00","450.00","443.00","27.00","0","610","20220615","2050.00","0.10","0","86","-1","3","2","952"
"CreateOrUpdate","2022/06/15 08:35:10.136314","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:14.369771","TXO16600R2","台選06P","000000","000000","000000.000000","540.00","10","-10.00","-1.82","535.00","201","540.00","203","645.00","95.00","645.00","-105.00","500.00","40.00","145.00","550.00","555.00","90.00","0","314","20220615","2150.00","0.10","0","90","-1","3","2","365"
"CreateOrUpdate","2022/06/15 08:35:10.136314","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:51.121364","TXO16700R2","台選06P","000000","000000","000000.000000","640.00","1","-10.00","-1.54","635.00","198","640.00","199","690.00","40.00","695.00","-55.00","530.00","110.00","165.00","650.00","650.00","40.00","0","185","20220615","2250.00","0.10","0","94","-1","3","2","42"
"CreateOrUpdate","2022/06/15 08:35:10.137316","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:29:16.381145","TXO16800R2","台選06P","000000","000000","000000.000000","740.00","1","-10.00","-1.33","735.00","200","740.00","195","850.00","100.00","850.00","-110.00","725.00","15.00","125.00","750.00","755.00","95.00","0","92","20220615","2350.00","0.10","0","98","-1","3","2","161"
"CreateOrUpdate","2022/06/15 08:35:10.137316","m_SKQuoteLib_OnNotifyQuote","2022/06/15 13:25:31.641331","TXO16900R2","台選06P","000000","000000","000000.000000","725.00","1","-125.00","-14.71","835.00","200","840.00","200","945.00","95.00","945.00","-220.00","725.00","0.00","220.00","850.00","860.00","85.00","0","32","20220615","2450.00","0.10","0","102","-1","3","2","73"
