建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/26 03:26:58.208567","UpdateQuote","2022/04/26 03:26:58.242575","TSEA","加權指","000000","000000","000000.000000","16620.90","746","-404.19","-2.37","0.00","0","0.00","0","16912.30","-112.79","16912.30","-291.40","16579.89","41.01","332.41","17025.09","17025.09","-112.79","0","302441","20220425","18727.60","15322.58","0","30399","-1","0","2","268794"
"CreateQuote","2022/04/26 03:26:58.209568","UpdateQuote","2022/04/26 03:26:58.237575","0050","元大台灣50","000000","000000","000000.000000","129.25","75","-2.35","-1.79","129.20","44","129.25","269","130.00","-1.60","130.05","-0.80","128.65","0.60","1.40","131.60","131.60","-1.60","0","32121","20220425","144.75","118.45","0","0","-1","0","2","11190"
"CreateQuote","2022/04/26 03:26:58.209568","UpdateQuote","2022/04/26 03:26:58.243575","00632R","元大台灣50反1","000000","000000","000000.000000","5.52","312","0.14","2.60","5.51","19410","5.52","6614","5.48","0.10","5.53","-0.01","5.46","0.06","0.07","5.38","5.38","0.10","0","302776","20220425","5.91","4.85","0","17","-1","0","2","137542"
"CreateQuote","2022/04/26 03:26:58.210568","UpdateQuote","2022/04/26 04:59:38.455362","UN2206","那斯達克2206","000000","000000","000000.000000","13531.00","1","258.00","1.94","13526.00","2","13535.00","1","13203.00","-70.00","13552.00","-21.00","13190.00","341.00","362.00","13273.00","13274.00","-71.00","0","3587","20220426","14202.00","12344.00","0","4216","-1","2","2","879"
"CreateQuote","2022/04/26 03:26:58.210568","UpdateQuote","2022/04/26 04:59:58.205906","TX06","台指06","000000","000000","000000.000000","16620.00","1","81.00","0.49","16619.00","2","16625.00","4","16464.00","-75.00","16628.00","-8.00","16458.00","162.00","170.00","16539.00","16537.00","-73.00","0","617","20220426","18192.00","14886.00","0","4171","-1","2","2","886"
"CreateQuote","2022/04/26 03:26:58.211568","UpdateQuote","2022/04/26 04:59:58.579078","MTX06","小台06","000000","000000","000000.000000","16620.00","1","81.00","0.49","16622.00","1","16625.00","6","16480.00","-59.00","16633.00","-13.00","16458.00","162.00","175.00","16539.00","16535.00","-55.00","0","4405","20220426","18192.00","14886.00","0","4178","-1","2","2","5173"
"CreateQuote","2022/04/26 03:26:58.211568","UpdateQuote","2022/04/26 04:51:12.169410","TXO16500Q2","台選05P","000000","000000","000000.000000","250.00","1","-49.00","-16.39","250.00","17","256.00","1","320.00","21.00","333.00","-83.00","250.00","0.00","83.00","299.00","307.00","13.00","0","736","20220426","1960.00","0.10","0","6224","-1","3","2","2969"
"CreateQuote","2022/04/26 03:26:58.212568","UpdateQuote","2022/04/26 04:59:56.872680","TXO16500E2","台選05C","000000","000000","000000.000000","395.00","1","26.00","7.05","370.00","2","447.00","2","325.00","-44.00","419.00","-24.00","324.00","71.00","95.00","369.00","369.00","-44.00","0","308","20220426","2030.00","0.10","0","6225","-1","3","2","1142"
"CreateQuote","2022/04/26 03:26:58.212568","UpdateQuote","2022/04/26 04:59:56.870670","TXO16600Q2","台選05P","000000","000000","000000.000000","282.00","1","-58.00","-17.06","271.00","1","301.00","2","371.00","31.00","375.00","-93.00","282.00","0.00","93.00","340.00","340.00","31.00","0","378","20220426","2000.00","0.10","0","6226","-1","3","2","2766"
"CreateQuote","2022/04/26 03:26:58.212568","UpdateQuote","2022/04/26 04:59:56.872680","TXO16600E2","台選05C","000000","000000","000000.000000","345.00","1","35.00","11.29","324.00","3","345.00","1","271.00","-39.00","352.00","-7.00","267.00","78.00","85.00","310.00","310.00","-39.00","0","778","20220426","1970.00","0.10","0","6227","-1","3","2","1285"
"CreateQuote","2022/04/26 03:26:58.213569","UpdateQuote","2022/04/26 04:59:56.870670","TXO16700Q2","台選05P","000000","000000","000000.000000","302.00","1","-80.00","-20.94","304.00","1","360.00","1","417.00","35.00","422.00","-120.00","302.00","0.00","120.00","382.00","395.00","22.00","0","185","20220426","2040.00","0.10","0","6228","-1","3","2","1568"
"CreateQuote","2022/04/26 03:26:58.213569","UpdateQuote","2022/04/26 04:59:44.912088","TXO16700E2","台選05C","000000","000000","000000.000000","288.00","1","34.00","13.39","282.00","1","289.00","34","220.00","-34.00","290.00","-2.00","216.00","72.00","74.00","254.00","254.00","-34.00","0","350","20220426","1910.00","0.10","0","6229","-1","3","2","1902"
"CreateQuote","2022/04/26 03:26:58.214569","UpdateQuote","2022/04/26 04:59:56.872680","TXO16800Q2","台選05P","000000","000000","000000.000000","341.00","1","-90.00","-20.88","342.00","1","370.00","1","449.00","18.00","545.00","-204.00","341.00","0.00","204.00","431.00","438.00","11.00","0","231","20220426","2090.00","0.10","0","6230","-1","3","2","1800"
"CreateQuote","2022/04/26 03:26:58.214569","UpdateQuote","2022/04/26 04:59:51.011620","TXO16800E2","台選05C","000000","000000","000000.000000","226.00","3","23.00","11.33","226.00","4","231.00","1","169.00","-34.00","232.00","-6.00","169.00","57.00","63.00","203.00","203.00","-34.00","0","699","20220426","1860.00","0.10","0","6231","-1","3","2","2323"
"CreateQuote","2022/04/26 03:26:58.215569","UpdateQuote","2022/04/26 04:59:56.872680","TXO16900Q2","台選05P","000000","000000","000000.000000","430.00","1","-60.00","-12.24","412.00","3","685.00","1","535.00","45.00","535.00","-105.00","430.00","0.00","105.00","490.00","490.00","45.00","0","139","20220426","2150.00","0.10","0","6232","-1","3","2","910"
"CreateQuote","2022/04/26 03:26:58.215569","UpdateQuote","2022/04/26 04:58:55.493965","TXO16900E2","台選05C","000000","000000","000000.000000","171.00","1","11.00","6.88","173.00","2","181.00","1","129.00","-31.00","185.00","-14.00","129.00","42.00","56.00","160.00","160.00","-31.00","0","1027","20220426","1820.00","0.10","0","6233","-1","3","2","2888"
"CreateQuote","2022/04/26 03:26:58.215569","UpdateQuote","2022/04/26 03:26:58.242575","2330","台積電","000000","000000","000000.000000","547.00","99","-11.00","-1.97","547.00","1087","548.00","87","550.00","-8.00","552.00","-5.00","546.00","1.00","6.00","558.00","558.00","-8.00","0","43215","20220425","613.00","503.00","0","29555","-1","0","2","29209"
"CreateQuote","2022/04/26 03:26:58.216569","UpdateQuote","2022/04/26 04:59:48.705199","UD06","道瓊06","045900","661000","045900.661000","33971.00","1","449.00","1.34","33915.00","1","33998.00","1","33390.00","-132.00","34017.00","-46.00","33215.00","756.00","802.00","33522.00","33512.00","-122.00","0","5466","20220426","35868.00","31176.00","4473","4211","0","2","2","660"
"CreateQuote","2022/04/26 03:26:58.216569","UpdateQuote","2022/04/26 04:59:58.212692","TX05","台指05","045958","979000","045958.979000","16658.00","1","86.00","0.52","16655.00","2","16659.00","5","16505.00","-67.00","16666.00","-8.00","16490.00","168.00","176.00","16572.00","16572.00","-67.00","0","85549","20220426","18229.00","14915.00","43856","4170","1","2","2","123321"
