建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/17 08:33:50.031940","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:33:14.653709","TSEA","加權指","000000","000000","000000.000000","15641.26","57495","-197.35","-1.25","0.00","0","0.00","0","15794.16","-44.45","15794.16","-152.90","15573.38","67.88","220.78","15838.61","15838.61","-44.45","0","307877","20220617","17422.47","14254.75","0","29891","-1","0","2","273074"
"CreateOrUpdate","2022/06/17 08:33:50.034943","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:59.758437","0050","元大台灣50","000000","000000","000000.000000","120.85","588","-1.65","-1.35","120.85","22","120.90","142","121.00","-1.50","121.50","-0.65","120.40","0.45","1.10","122.50","122.50","-1.50","0","19473","20220617","134.75","110.25","0","0","-1","0","2","12717"
"CreateOrUpdate","2022/06/17 08:33:50.035944","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:59.908609","00632R","元大台灣50反1","000000","000000","000000.000000","5.79","10675","0.07","1.22","5.79","396","5.80","23414","5.79","0.07","5.82","-0.03","5.75","0.04","0.07","5.72","5.72","0.07","0","372992","20220617","6.29","5.15","0","16","-1","0","2","242671"
"CreateOrUpdate","2022/06/17 08:33:50.035944","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:51.642606","UN2209","那斯達克2209","000000","000000","000000.000000","11272.00","1","-333.00","-2.87","11275.00","1","11286.00","1","11186.00","-419.00","11291.00","-19.00","11186.00","86.00","105.00","11605.00","11194.00","-8.00","0","3687","20220617","12417.00","10793.00","0","48","-1","2","2","1129"
"CreateOrUpdate","2022/06/17 08:33:50.037945","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:59.011651","TX08","台指08","000000","000000","000000.000000","15051.00","2","-217.00","-1.42","15053.00","1","15059.00","1","15050.00","-218.00","15145.00","-94.00","15001.00","50.00","144.00","15268.00","15052.00","-2.00","0","1513","20220617","16794.00","13742.00","0","2","-1","2","2","807"
"CreateOrUpdate","2022/06/17 08:33:50.038944","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:58.762843","MTX08","小台08","000000","000000","000000.000000","15053.00","1","-215.00","-1.41","15052.00","4","15059.00","4","15050.00","-218.00","15147.00","-94.00","15001.00","52.00","146.00","15268.00","15041.00","9.00","0","10982","20220617","16794.00","13742.00","0","9","-1","2","2","5456"
"CreateOrUpdate","2022/06/17 08:33:50.048938","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:45:08.558764","2330","台積電","133000","000000","133000.000000","501.00","13319","-7.00","-1.38","501.00","685","502.00","450","499.50","-8.50","503.00","-2.00","499.00","2.00","4.00","508.00","508.00","-8.50","0","42968","20220617","558.00","457.50","10708","29043","0","0","2","26835"
"CreateOrUpdate","2022/06/17 08:33:50.049944","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:58.765845","UD09","道瓊09","134412","840000","134412.840000","30152.00","1","-481.00","-1.57","30136.00","11","30166.00","11","29947.00","-686.00","30176.00","-24.00","29946.00","206.00","230.00","30633.00","29886.00","61.00","0","1493","20220617","32777.00","28489.00","1300","43","1","2","2","251"
"CreateOrUpdate","2022/06/17 08:33:50.049944","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:59.133640","TX07","台指07","134500","006000","134500.006000","15200.00","1","-211.00","-1.37","15199.00","1","15201.00","4","15196.00","-215.00","15300.00","-100.00","15137.00","63.00","163.00","15411.00","15174.00","22.00","0","225874","20220617","16952.00","13870.00","111964","1","2","2","2","127054"
"CreateOrUpdate","2022/06/17 08:33:50.050945","m_SKQuoteLib_OnNotifyQuote","2022/06/17 13:44:58.808338","MTX07","小台07","134459","574000","134459.574000","15200.00","1","-211.00","-1.37","15199.00","1","15200.00","4","15194.00","-217.00","15299.00","-99.00","15137.00","63.00","162.00","15411.00","15180.00","14.00","0","425208","20220617","16952.00","13870.00","237678","8","3","2","2","220542"
