建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/27 19:25:11.487879","UpdateQuote","2022/04/27 19:25:11.549021","TSEA","加權指","000000","000000","000000.000000","16303.35","588","-341.44","-2.05","0.00","0","0.00","0","16427.32","-217.47","16427.32","-123.97","16219.41","83.94","207.91","16644.79","16644.79","-217.47","0","298150","20220427","18309.27","14980.31","0","30475","-1","0","2","254653"
"CreateQuote","2022/04/27 19:25:11.487879","UpdateQuote","2022/04/27 19:25:11.571026","0050","元大台灣50","000000","000000","000000.000000","126.55","10","-2.70","-2.09","126.55","27","126.60","258","127.00","-2.25","127.00","-0.45","126.05","0.50","0.95","129.25","129.25","-2.25","0","28717","20220427","142.15","116.35","0","0","-1","0","2","9329"
"CreateQuote","2022/04/27 19:25:11.488875","UpdateQuote","2022/04/27 19:25:11.571026","00632R","元大台灣50反1","000000","000000","000000.000000","5.61","430","0.09","1.63","5.60","24090","5.61","1672","5.62","0.10","5.65","-0.04","5.58","0.03","0.07","5.52","5.52","0.10","0","311549","20220427","6.07","4.97","0","17","-1","0","2","235610"
"CreateQuote","2022/04/27 19:25:11.488875","UpdateQuote","2022/04/28 02:24:43.605848","UN2206","那斯達克2206","000000","000000","000000.000000","13129.00","1","72.00","0.55","13117.00","1","13122.00","2","13090.00","33.00","13253.00","-124.00","12932.00","197.00","321.00","13057.00","13057.00","33.00","0","4666","20220428","13970.00","12144.00","0","4306","-1","2","2","1035"
"CreateQuote","2022/04/27 19:25:11.489875","UpdateQuote","2022/04/28 02:24:44.148554","TX06","台指06","000000","000000","000000.000000","16250.00","2","0.00","0.00","16248.00","8","16252.00","5","16275.00","25.00","16325.00","-75.00","16167.00","83.00","158.00","16250.00","16250.00","25.00","0","481","20220428","17875.00","14625.00","0","4259","-1","2","2","841"
"CreateQuote","2022/04/27 19:25:11.489875","UpdateQuote","2022/04/28 02:24:44.148554","MTX06","小台06","000000","000000","000000.000000","16250.00","2","0.00","0.00","16247.00","27","16252.00","9","16262.00","12.00","16326.00","-76.00","16168.00","82.00","158.00","16250.00","16252.00","10.00","0","4125","20220428","17875.00","14625.00","0","4266","-1","2","2","5509"
"CreateQuote","2022/04/27 19:25:11.493876","UpdateQuote","2022/04/27 19:25:11.549021","2330","台積電","000000","000000","000000.000000","526.00","140","-20.00","-3.66","526.00","1341","527.00","18","530.00","-16.00","532.00","-6.00","526.00","0.00","6.00","546.00","546.00","-16.00","0","55711","20220427","600.00","491.50","0","29632","-1","0","2","35723"
"CreateQuote","2022/04/27 19:25:11.494876","UpdateQuote","2022/04/28 02:24:44.099176","UD06","道瓊06","021858","654000","021858.654000","33477.00","1","68.00","0.20","33484.00","26","33496.00","5","33410.00","1.00","33607.00","-130.00","33026.00","451.00","581.00","33409.00","33409.00","1.00","0","4531","20220428","35747.00","31071.00","3265","4301","0","2","2","481"
"CreateQuote","2022/04/27 19:25:11.494876","UpdateQuote","2022/04/28 02:24:44.148554","TX05","台指05","022444","830000","022444.830000","16287.00","1","0.00","0.00","16285.00","8","16287.00","5","16300.00","13.00","16364.00","-77.00","16202.00","85.00","162.00","16287.00","16285.00","15.00","0","93247","20220428","17915.00","14659.00","46276","4258","1","2","2","141112"
"CreateQuote","2022/04/27 19:25:11.494876","UpdateQuote","2022/04/28 02:24:44.148554","MTX05","小台05","022444","823000","022444.823000","16287.00","1","0.00","0.00","16285.00","27","16287.00","9","16301.00","14.00","16364.00","-77.00","16202.00","85.00","162.00","16287.00","16287.00","14.00","0","189365","20220428","17915.00","14659.00","105115","4265","2","2","2","232636"
"CreateQuote","2022/04/27 19:25:11.490875","UpdateQuote","2022/04/28 02:23:58.212230","TXO16200Q2","台選05P","000000","000000","000000.000000","278.00","1","-7.00","-2.46","256.00","13","321.00","16","272.00","-13.00","329.00","-51.00","253.00","25.00","76.00","285.00","0.00","0.00","0","1289","20220428","1910.00","0.10","0","6517","-1","3","2","3854"
"CreateQuote","2022/04/27 19:25:11.490875","UpdateQuote","2022/04/28 02:24:30.961846","TXO16200E2","台選05C","000000","000000","000000.000000","376.00","1","4.00","1.08","350.00","13","383.00","13","373.00","1.00","412.00","-36.00","332.00","44.00","80.00","372.00","0.00","0.00","0","240","20220428","2000.00","0.10","0","6518","-1","3","2","811"
"CreateQuote","2022/04/27 19:25:11.490875","UpdateQuote","2022/04/28 02:23:58.229070","TXO16300Q2","台選05P","000000","000000","000000.000000","305.00","1","-18.00","-5.57","302.00","14","335.00","13","317.00","-6.00","368.00","-63.00","284.00","21.00","84.00","323.00","0.00","0.00","0","1198","20220428","1950.00","0.10","0","6519","-1","3","2","3148"
"CreateQuote","2022/04/27 19:25:11.491875","UpdateQuote","2022/04/28 02:23:58.229070","TXO16300E2","台選05C","000000","000000","000000.000000","330.00","1","21.00","6.80","282.00","13","333.00","13","320.00","11.00","348.00","-18.00","273.00","57.00","75.00","309.00","0.00","0.00","0","803","20220428","1930.00","0.10","0","6520","-1","3","2","1763"
"CreateQuote","2022/04/27 19:25:11.491875","UpdateQuote","2022/04/28 02:24:38.583144","TXO16400Q2","台選05P","000000","000000","000000.000000","369.00","1","3.00","0.82","335.00","13","388.00","13","369.00","3.00","418.00","-49.00","323.00","46.00","95.00","366.00","0.00","0.00","0","508","20220428","1990.00","0.10","0","6521","-1","3","2","1720"
"CreateQuote","2022/04/27 19:25:11.491875","UpdateQuote","2022/04/28 02:24:43.465988","TXO16400E2","台選05C","000000","000000","000000.000000","254.00","1","0.00","0.00","252.00","6","269.00","21","258.00","4.00","283.00","-29.00","224.00","30.00","59.00","254.00","0.00","0.00","0","928","20220428","1880.00","0.10","0","6522","-1","3","2","1945"
