建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdateQuote","2022/05/09 08:33:28.127027","UpdateQuote","2022/05/09 13:33:15.798718","TSEA","加權指","000000","000000","000000.000000","16048.92","17274","-359.28","-2.19","0.00","0","0.00","0","16345.84","-62.36","16345.84","-296.92","16048.92","0.00","296.92","16408.20","16408.20","-62.36","0","239823","20220509","18049.02","14767.38","0","30351","-1","0","2","246462"
"CreateOrUpdateQuote","2022/05/09 08:33:28.129029","UpdateQuote","2022/05/09 13:45:00.279098","0050","元大台灣50","000000","000000","000000.000000","124.55","375","-2.10","-1.66","124.50","1482","124.55","143","125.50","-1.15","125.55","-1.00","124.50","0.05","1.05","126.65","126.65","-1.15","0","12676","20220509","139.30","114.00","0","0","-1","0","2","16933"
"CreateOrUpdateQuote","2022/05/09 08:33:28.129029","UpdateQuote","2022/05/09 13:45:00.478502","00632R","元大台灣50反1","000000","000000","000000.000000","5.69","3386","0.11","1.97","5.69","1948","5.70","30018","5.64","0.06","5.69","0.00","5.63","0.06","0.06","5.58","5.58","0.06","0","227215","20220509","6.13","5.03","0","17","-1","0","2","181716"
"CreateOrUpdateQuote","2022/05/09 08:33:28.129029","UpdateQuote","2022/05/09 13:44:40.437032","UN2206","那斯達克2206","000000","000000","000000.000000","12552.00","2","-303.00","-2.36","12543.00","1","12562.00","3","12562.00","-293.00","12604.00","-52.00","12511.00","41.00","93.00","12855.00","12670.00","-108.00","0","8134","20220509","13754.00","11956.00","0","4296","-1","2","2","636"
"CreateOrUpdateQuote","2022/05/09 08:33:28.130029","UpdateQuote","2022/05/09 13:45:00.044119","TX06","台指06","000000","000000","000000.000000","15991.00","1","-330.00","-2.02","15992.00","3","15994.00","11","16132.00","-189.00","16157.00","-166.00","15978.00","13.00","179.00","16321.00","16279.00","-147.00","0","2792","20220509","17953.00","14689.00","0","4251","-1","2","2","1001"
"CreateOrUpdateQuote","2022/05/09 08:33:28.130029","UpdateQuote","2022/05/09 13:44:59.923145","MTX06","小台06","000000","000000","000000.000000","15990.00","1","-331.00","-2.03","15990.00","2","15993.00","2","16132.00","-189.00","16159.00","-169.00","15980.00","10.00","179.00","16321.00","16279.00","-147.00","0","13435","20220509","17953.00","14689.00","0","4258","-1","2","2","4349"
"CreateOrUpdateQuote","2022/05/09 08:33:28.134030","UpdateQuote","2022/05/09 13:45:09.109823","2330","台積電","133000","000000","133000.000000","520.00","4038","-8.00","-1.52","520.00","3438","521.00","273","523.00","-5.00","524.00","-4.00","520.00","0.00","4.00","528.00","528.00","-5.00","0","23435","20220509","580.00","475.50","6107","29507","0","0","2","32357"
"CreateOrUpdateQuote","2022/05/09 08:33:28.134030","UpdateQuote","2022/05/09 13:44:10.937521","UD06","道瓊06","134410","836000","134410.836000","32461.00","1","-484.00","-1.47","32440.00","4","32476.00","2","32461.00","-484.00","32515.00","-54.00","32305.00","156.00","210.00","32945.00","32711.00","-250.00","0","4965","20220509","35251.00","30639.00","4019","4291","1","2","2","387"
"CreateOrUpdateQuote","2022/05/09 08:33:28.134030","UpdateQuote","2022/05/09 13:45:00.040116","TX05","台指05","134459","156000","134459.156000","16027.00","1","-329.00","-2.01","16028.00","3","16029.00","11","16156.00","-200.00","16194.00","-167.00","16015.00","12.00","179.00","16356.00","16315.00","-159.00","0","207629","20220509","17991.00","14721.00","105095","4250","2","2","2","95774"
"CreateOrUpdateQuote","2022/05/09 08:33:28.135030","UpdateQuote","2022/05/09 13:45:00.086739","MTX05","小台05","134500","019000","134500.019000","16026.00","1","-330.00","-2.02","16024.00","21","16027.00","2","16153.00","-203.00","16194.00","-168.00","16015.00","11.00","179.00","16356.00","16315.00","-162.00","0","403946","20220509","17991.00","14721.00","230521","4257","3","2","2","160877"
"CreateOrUpdateQuote","2022/05/09 08:33:28.131029","UpdateQuote","2022/05/09 13:44:55.536888","TX216500E2","台選W205C","000000","000000","000000.000000","4.30","1","-69.70","-94.19","4.20","2","4.40","30","25.00","-49.00","25.00","-20.70","4.20","0.10","20.80","74.00","46.50","-21.50","0","39174","20220509","1710.00","0.10","0","7212","-1","3","2","16550"
"CreateOrUpdateQuote","2022/05/09 08:33:28.131029","UpdateQuote","2022/05/09 13:44:55.015277","TX216600E2","台選W205C","000000","000000","000000.000000","2.70","13","-36.30","-93.08","2.60","92","3.00","12","10.00","-29.00","10.00","-7.30","2.60","0.10","7.40","39.00","24.00","-14.00","0","27383","20220509","1670.00","0.10","0","7216","-1","3","2","12368"
"CreateOrUpdateQuote","2022/05/09 08:33:28.131029","UpdateQuote","2022/05/09 13:44:59.039462","TX216700E2","台選W205C","000000","000000","000000.000000","2.20","3","-16.30","-88.11","2.20","37","2.30","6","4.80","-13.70","4.80","-2.60","1.80","0.40","3.00","18.50","7.60","-2.80","0","17226","20220509","1650.00","0.10","0","7220","-1","3","2","14266"
"CreateOrUpdateQuote","2022/05/09 08:33:28.132030","UpdateQuote","2022/05/09 13:44:58.936692","TX216800E2","台選W205C","000000","000000","000000.000000","1.70","5","-6.40","-79.01","1.40","27","1.70","6","3.00","-5.10","3.00","-1.30","0.80","0.90","2.20","8.10","3.70","-0.70","0","12019","20220509","1640.00","0.10","0","7224","-1","3","2","10162"
"CreateOrUpdateQuote","2022/05/09 08:33:28.132030","UpdateQuote","2022/05/09 13:44:55.016923","TX216900E2","台選W205C","000000","000000","000000.000000","1.20","10","-2.60","-68.42","1.10","1","1.30","1","2.60","-1.20","2.60","-1.40","1.00","0.20","1.60","3.80","2.60","0.00","0","5345","20220509","1640.00","0.10","0","7228","-1","3","2","7762"
