更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.290784","UN2312","那斯達克2312","000000","000000","000000.000000","15617.00","1","294.00","1.92","15614.00","1","15632.00","1","15321.00","-2.00","15617.00","0.00","15240.00","377.00","377.00","15323.00","15300.00","21.00","0","114","20230830","16395.00","14251.00","0","4810","-1","2","2","76"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.274781","TX10","台指10","000000","000000","000000.000000","16717.00","1","103.00","0.62","16714.00","2","16719.00","6","16612.00","-2.00","16717.00","0.00","16579.00","138.00","138.00","16614.00","16567.00","45.00","0","595","20230830","18275.00","14953.00","0","4755","-1","2","2","971"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.270781","MTX10","小台10","000000","000000","000000.000000","16714.00","1","100.00","0.60","16713.00","3","16717.00","5","16618.00","4.00","16718.00","-4.00","16575.00","139.00","143.00","16614.00","16564.00","54.00","0","4764","20230830","18275.00","14953.00","0","4762","-1","2","2","5613"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","UD12","道瓊12","000000","000000","000000.000000","35199.00","1","248.00","0.71","35197.00","2","35216.00","1","34941.00","-10.00","35202.00","-3.00","34851.00","348.00","351.00","34951.00","34950.00","-9.00","0","74","20230830","37397.00","32505.00","0","4805","0","2","2","1"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.270781","TX09","台指09","000000","000000","000000.000000","16731.00","1","107.00","0.64","16729.00","2","16731.00","3","16633.00","9.00","16733.00","-2.00","16585.00","146.00","148.00","16624.00","16573.00","60.00","0","52950","20230830","18286.00","14962.00","0","4754","1","2","2","84828"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.259777","MTX09","小台09","000000","000000","000000.000000","16729.00","1","105.00","0.63","16726.00","1","16729.00","4","16630.00","6.00","16733.00","-4.00","16583.00","146.00","150.00","16624.00","16568.00","62.00","0","108376","20230830","18286.00","14962.00","0","4761","2","2","2","149458"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO16300I3","台選09C","000000","000000","000000.000000","505.00","1","79.00","18.54","466.00","1","515.00","1","430.00","4.00","505.00","0.00","404.00","101.00","101.00","426.00","375.00","55.00","0","130","20230830","2080.00","0.10","0","77","-1","3","2","721"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO16500I3","台選09C","000000","000000","000000.000000","358.00","1","62.00","20.95","358.00","20","359.00","10","296.00","0.00","358.00","0.00","274.00","84.00","84.00","296.00","273.00","23.00","0","759","20230830","1950.00","0.10","0","81","-1","3","2","1170"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO16700I3","台選09C","000000","000000","000000.000000","234.00","1","46.00","24.47","227.00","2","235.00","9","187.00","-1.00","235.00","-1.00","170.00","64.00","65.00","188.00","173.00","14.00","0","979","20230830","1850.00","0.10","0","85","-1","3","2","1335"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO16900I3","台選09C","000000","000000","000000.000000","135.00","2","27.00","25.00","134.00","1","140.00","4","115.00","7.00","139.00","-4.00","96.00","39.00","43.00","108.00","94.00","21.00","0","1497","20230830","1770.00","0.10","0","89","-1","3","2","2361"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO17100I3","台選09C","000000","000000","000000.000000","77.00","1","21.00","37.50","73.00","5","77.00","3","51.00","-5.00","77.00","0.00","48.50","28.50","28.50","56.00","48.00","3.00","0","1568","20230830","1710.00","0.10","0","93","-1","3","2","2889"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO17300I3","台選09C","000000","000000","000000.000000","38.00","1","10.50","38.18","36.50","2","38.00","5","29.00","1.50","38.00","0.00","24.00","14.00","14.00","27.50","25.00","4.00","0","812","20230830","1680.00","0.10","0","97","-1","3","2","708"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO17500I3","台選09C","000000","000000","000000.000000","18.00","1","4.00","28.57","18.00","1","19.50","4","14.00","0.00","18.50","-0.50","12.50","5.50","6.00","14.00","12.00","2.00","0","224","20230830","1670.00","0.10","0","101","-1","3","2","840"
"m_SKQuoteLib_OnNotifyQuote","2023/08/30 05:27:13.288784","TXO16300U3","台選09P","000000","000000","000000.000000","76.00","1","-32.00","-29.63","75.00","9","76.00","8","109.00","1.00","118.00","-42.00","76.00","0.00","42.00","108.00","121.00","-12.00","0","1512","20230830","1770.00","0.10","0","76","-1","3","2","1704"
