更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.818947","UN2406","那斯達克2406","000000","000000","000000.000000","18501.00","1","287.00","1.58","18500.00","1","18512.00","1","18207.00","-7.00","18515.00","-14.00","18103.00","398.00","412.00","18214.00","18174.00","33.00","0","3562","20240412","19488.00","16940.00","0","4888","-1","2","2","4373"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.809945","TX05","台指05","000000","000000","000000.000000","20799.00","1","15.00","0.07","20799.00","1","20803.00","3","20765.00","-19.00","20811.00","-12.00","20666.00","133.00","145.00","20784.00","20743.00","22.00","0","3230","20240412","22862.00","18706.00","0","4831","-1","2","2","6006"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.809945","MTX05","小台05","000000","000000","000000.000000","20802.00","1","18.00","0.09","20801.00","5","20803.00","3","20765.00","-19.00","20810.00","-8.00","20666.00","136.00","144.00","20784.00","20747.00","18.00","0","14584","20240412","22862.00","18706.00","0","4838","-1","2","2","28404"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.809945","UD06","道瓊06","000000","000000","000000.000000","38761.00","1","-3.00","-0.01","38743.00","2","38796.00","1","38740.00","-24.00","38883.00","-122.00","38500.00","261.00","383.00","38764.00","38715.00","25.00","0","1526","20240412","41477.00","36051.00","0","4883","0","2","2","1849"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.809945","TX04","台指04","000000","000000","000000.000000","20768.00","2","16.00","0.08","20765.00","4","20769.00","13","20728.00","-24.00","20777.00","-9.00","20630.00","138.00","147.00","20752.00","20713.00","15.00","0","62309","20240412","22827.00","18677.00","0","4830","1","2","2","160153"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.807944","MTX04","小台04","000000","000000","000000.000000","20768.00","2","16.00","0.08","20767.00","1","20768.00","3","20735.00","-17.00","20777.00","-9.00","20630.00","138.00","147.00","20752.00","20714.00","21.00","0","116746","20240412","22827.00","18677.00","0","4837","2","2","2","265522"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.817946","TXO19900D4","台選04C","000000","000000","000000.000000","755.00","2","-100.00","-11.70","600.00","1","890.00","3","790.00","-65.00","820.00","-65.00","755.00","0.00","65.00","855.00","830.00","-40.00","0","6","20240412","2930.00","0.10","0","5907","-1","3","2","15"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.835952","TXO20100D4","台選04C","000000","000000","000000.000000","675.00","1","20.00","3.05","540.00","1","0.00","0","625.00","-30.00","680.00","-5.00","550.00","125.00","130.00","655.00","640.00","-15.00","0","11","20240412","2730.00","0.10","0","5915","-1","3","2","16"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.835952","TXO20300D4","台選04C","000000","000000","000000.000000","595.00","7","131.00","28.23","377.00","1","555.00","1","453.00","-11.00","595.00","0.00","360.00","235.00","235.00","464.00","414.00","39.00","0","119","20240412","2530.00","0.10","0","5923","-1","3","2","194"
"m_SKQuoteLib_OnNotifyQuote","2024/04/12 05:39:19.835952","TXO20500D4","台選04C","000000","000000","000000.000000","297.00","1","7.00","2.41","290.00","1","300.00","1","281.00","-9.00","299.00","-2.00","199.00","98.00","100.00","290.00","314.00","-33.00","0","1340","20240412","2360.00","0.10","0","5931","-1","3","2","1741"
