更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","UN2306","那斯達克2306","000000","000000","000000.000000","11955.00","1","-151.00","-1.25","11964.00","1","12000.00","1","12104.00","-2.00","12260.00","-305.00","11950.00","5.00","310.00","12106.00","12180.00","-76.00","0","522","20230313","12953.00","11259.00","0","4531","-1","2","2","149"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TX04","台指04","000000","000000","000000.000000","15368.00","1","-80.00","-0.52","15366.00","4","15370.00","1","15434.00","-14.00","15515.00","-147.00","15358.00","10.00","157.00","15448.00","15601.00","-167.00","0","4676","20230313","16992.00","13904.00","0","4478","-1","2","2","5734"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","MTX04","小台04","000000","000000","000000.000000","15368.00","1","-80.00","-0.52","15368.00","9","15370.00","2","15441.00","-7.00","15515.00","-147.00","15360.00","8.00","155.00","15448.00","15605.00","-164.00","0","17284","20230313","16992.00","13904.00","0","4485","-1","2","2","16058"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","UD06","道瓊06","000000","000000","000000.000000","32088.00","4","-228.00","-0.71","32138.00","1","32241.00","1","32316.00","0.00","32677.00","-589.00","32080.00","8.00","597.00","32316.00","32595.00","-279.00","0","380","20230313","34578.00","30054.00","0","4526","-1","2","2","150"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TX03","台指03","000000","000000","000000.000000","15404.00","1","-77.00","-0.50","15402.00","4","15404.00","3","15476.00","-5.00","15552.00","-148.00","15391.00","13.00","161.00","15481.00","15626.00","-150.00","0","84218","20230313","17029.00","13933.00","0","4477","-1","2","2","99826"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","MTX03","小台03","000000","000000","000000.000000","15403.00","1","-78.00","-0.50","15402.00","1","15404.00","3","15473.00","-8.00","15552.00","-149.00","15392.00","11.00","160.00","15481.00","15631.00","-158.00","0","165392","20230313","17029.00","13933.00","0","4484","-1","2","2","168001"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TXO14900C3","台選03C","000000","000000","000000.000000","505.00","2","-85.00","-14.41","492.00","2","520.00","6","610.00","20.00","610.00","-105.00","505.00","0.00","105.00","590.00","850.00","-240.00","0","19","20230313","2140.00","0.10","0","5266","-1","3","2","17"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TXO15100C3","台選03C","000000","000000","000000.000000","457.00","2","52.00","12.84","100.00","1","400.00","4","401.00","-4.00","457.00","0.00","382.00","75.00","75.00","405.00","550.00","-149.00","0","34","20230313","1950.00","0.10","0","5272","-1","3","2","26"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TXO15300C3","台選03C","000000","000000","000000.000000","165.00","10","-75.00","-31.25","162.00","3","188.00","1","249.00","9.00","286.00","-121.00","161.00","4.00","125.00","240.00","355.00","-106.00","0","1214","20230313","1790.00","0.10","0","5280","-1","3","2","970"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TXO15500C3","台選03C","000000","000000","000000.000000","59.00","3","-54.00","-47.79","59.00","23","61.00","2","115.00","2.00","139.00","-80.00","53.00","6.00","86.00","113.00","181.00","-66.00","0","15754","20230313","1660.00","0.10","0","5288","-1","3","2","8917"
"m_SKQuoteLib_OnNotifyQuote","2023/03/11 06:21:57.408952","TXO15700C3","台選03C","000000","000000","000000.000000","12.00","1","-23.00","-65.71","12.00","24","12.50","3","34.00","-1.00","46.00","-34.00","11.50","0.50","34.50","35.00","68.00","-34.00","0","20390","20230313","1580.00","0.10","0","5296","-1","3","2","25808"
