更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.026773","UN2412","那斯達克2412","000000","000000","000000.000000","20994.00","1","106.00","0.51","20993.00","1","21017.00","11","20911.00","23.00","21030.00","-36.00","20860.00","134.00","170.00","20888.00","20892.00","19.00","0","1209","20241127","22350.00","19426.00","0","5425","-1","2","2","2117"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.011152","TX01","台指01","000000","000000","000000.000000","22644.00","1","-22.00","-0.10","22681.00","2","22689.00","1","22644.00","-22.00","22788.00","-144.00","22535.00","109.00","253.00","22666.00","22888.00","-244.00","0","435","20241127","24932.00","20400.00","0","5359","-1","2","2","1108"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.011152","MTX01","小台01","000000","000000","000000.000000","22682.00","1","16.00","0.07","22680.00","1","22688.00","1","22674.00","8.00","22793.00","-111.00","22530.00","152.00","263.00","22666.00","22880.00","-206.00","0","3761","20241127","24932.00","20400.00","0","5366","-1","2","2","7797"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.026773","UD12","道瓊12","000000","000000","000000.000000","44981.00","3","170.00","0.38","44931.00","1","44978.00","1","44792.00","-19.00","44981.00","0.00","44537.00","444.00","444.00","44811.00","44778.00","14.00","0","1249","20241127","47947.00","41675.00","0","5420","0","2","2","1549"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.011152","TX12","台指12","000000","000000","000000.000000","22651.00","1","17.00","0.08","22647.00","2","22652.00","1","22622.00","-12.00","22762.00","-111.00","22493.00","158.00","269.00","22634.00","22855.00","-233.00","0","50605","20241127","24897.00","20371.00","0","5358","1","2","2","116518"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.011152","MTX12","小台12","000000","000000","000000.000000","22653.00","2","19.00","0.08","22645.00","4","22651.00","1","22635.00","1.00","22761.00","-108.00","22493.00","160.00","268.00","22634.00","22850.00","-215.00","0","116660","20241127","24897.00","20371.00","0","5365","2","2","2","242804"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.026773","TXO22300L4","台選12C","000000","000000","000000.000000","630.00","2","-20.00","-3.08","410.00","20","705.00","1","625.00","-25.00","705.00","-75.00","590.00","40.00","115.00","650.00","895.00","-270.00","0","39","20241127","2910.00","0.10","0","6107","-1","3","2","45"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.026773","TXO22500L4","台選12C","000000","000000","000000.000000","530.00","1","15.00","2.91","450.00","1","625.00","1","500.00","-15.00","585.00","-55.00","467.00","63.00","118.00","515.00","605.00","-105.00","0","90","20241127","2780.00","0.10","0","6111","-1","3","2","59"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.026773","TXO22700L4","台選12C","000000","000000","000000.000000","382.00","1","-32.00","-7.73","395.00","1","424.00","1","394.00","-20.00","470.00","-88.00","359.00","23.00","111.00","414.00","498.00","-104.00","0","203","20241127","2680.00","0.10","0","6115","-1","3","2","349"
"m_SKQuoteLib_OnNotifyQuote","2024/11/27 05:07:30.026773","TXO22900L4","台選12C","000000","000000","000000.000000","305.00","1","-7.00","-2.24","300.00","1","380.00","1","295.00","-17.00","372.00","-67.00","276.00","29.00","96.00","312.00","438.00","-143.00","0","75","20241127","2570.00","0.10","0","6119","-1","3","2","570"
