建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/28 14:53:39.960063","m_SKQuoteLib_OnNotifyQuote","2022/06/28 14:53:40.256929","TSEA","加權指","000000","000000","000000.000000","15439.92","592","-108.09","-0.70","0.00","0","0.00","0","15519.56","-28.45","15533.34","-93.42","15375.65","64.27","157.69","15548.01","15548.01","-28.45","0","233876","20220628","17102.81","13993.21","0","29865","-1","0","2","239578"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/28 14:53:40.256929","0050","元大台灣50","000000","000000","000000.000000","119.80","1","-1.15","-0.95","119.75","19","119.80","28","120.80","-0.15","120.80","-1.00","119.25","0.55","1.55","120.95","120.95","-0.15","0","10802","20220628","133.00","108.90","0","0","-1","0","2","16643"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/28 14:53:40.256929","00632R","元大台灣50反1","000000","000000","000000.000000","5.80","156","0.05","0.87","5.80","13297","5.81","10472","5.76","0.01","5.84","-0.04","5.76","0.04","0.08","5.75","5.75","0.01","0","158141","20220628","6.32","5.18","0","16","-1","0","2","277462"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/29 04:59:47.172591","UN2209","那斯達克2209","000000","000000","000000.000000","11674.00","1","-378.00","-3.14","11674.00","1","11692.00","1","12095.00","43.00","12173.00","-499.00","11667.00","7.00","506.00","12052.00","12054.00","41.00","0","3947","20220629","13015.00","11313.00","0","54","-1","2","2","4781"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/29 04:59:59.658787","TX08","台指08","000000","000000","000000.000000","14892.00","1","-137.00","-0.91","14890.00","1","14894.00","1","15066.00","37.00","15117.00","-225.00","14880.00","12.00","237.00","15029.00","15029.00","37.00","0","755","20220629","16621.00","13599.00","0","2","-1","2","2","1482"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/29 05:00:00.085175","MTX08","小台08","000000","000000","000000.000000","14895.00","2","-134.00","-0.89","14886.00","1","14896.00","2","15067.00","38.00","15115.00","-220.00","14880.00","15.00","235.00","15029.00","15027.00","40.00","0","4709","20220629","16621.00","13599.00","0","9","-1","2","2","8502"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/28 14:53:40.256929","2330","台積電","000000","000000","000000.000000","497.50","18","-1.00","-0.20","497.00","140","497.50","4","496.00","-2.50","500.00","-2.50","496.00","1.50","4.00","498.50","498.50","-2.50","0","15252","20220628","548.00","449.00","0","29017","-1","0","2","37872"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/29 04:59:34.658467","UD09","道瓊09","045900","262000","045900.262000","30960.00","2","-445.00","-1.42","30952.00","1","30989.00","1","31569.00","164.00","31861.00","-901.00","30921.00","39.00","940.00","31405.00","31389.00","180.00","0","2672","20220629","33611.00","29215.00","2033","49","0","2","2","2493"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/29 04:59:59.658787","TX07","台指07","045958","249000","045958.249000","15054.00","1","-140.00","-0.92","15055.00","1","15056.00","1","15250.00","56.00","15295.00","-241.00","15042.00","12.00","253.00","15194.00","15192.00","58.00","0","74575","20220629","16804.00","13750.00","38405","1","1","2","2","152075"
"CreateOrUpdate","2022/06/28 14:53:39.975679","m_SKQuoteLib_OnNotifyQuote","2022/06/29 05:00:00.085175","MTX07","小台07","045958","840000","045958.840000","15060.00","1","-134.00","-0.88","15051.00","1","15059.00","1","15238.00","44.00","15295.00","-235.00","15042.00","18.00","253.00","15194.00","15191.00","47.00","0","156528","20220629","16804.00","13750.00","86894","8","2","2","2","294807"
