建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/10 21:38:20.739678","m_SKQuoteLib_OnNotifyQuote","2022/06/10 21:38:23.130304","TSEA","加權指","000000","000000","000000.000000","16460.12","502","-161.22","-0.97","0.00","0","0.00","0","16581.81","-39.53","16581.81","-121.69","16403.33","56.79","178.48","16621.34","16621.34","-39.53","0","185628","20220610","18283.47","14959.21","0","30070","-1","0","2","194634"
"CreateOrUpdate","2022/06/10 21:38:20.927186","m_SKQuoteLib_OnNotifyQuote","2022/06/10 21:38:23.099054","0050","元大台灣50","000000","000000","000000.000000","127.10","3","-1.30","-1.01","127.10","47","127.15","152","126.80","-1.60","127.40","-0.30","126.40","0.70","1.00","128.40","128.40","-1.60","0","4243","20220610","141.20","115.60","0","0","-1","0","2","1916"
"CreateOrUpdate","2022/06/10 21:38:20.927186","m_SKQuoteLib_OnNotifyQuote","2022/06/10 21:38:23.099054","00632R","元大台灣50反1","000000","000000","000000.000000","5.52","365","0.06","1.10","5.51","8765","5.52","15341","5.53","0.07","5.55","-0.03","5.50","0.02","0.05","5.46","5.46","0.07","0","104393","20220610","6.00","4.92","0","16","-1","0","2","44353"
"CreateOrUpdate","2022/06/10 21:38:20.927186","m_SKQuoteLib_OnNotifyQuote","2022/06/11 04:59:58.755185","UN2206","那斯達克2206","000000","000000","000000.000000","11853.00","1","-475.00","-3.85","11849.00","10","11859.00","1","12330.00","2.00","12343.00","-490.00","11826.00","27.00","517.00","12328.00","12326.00","4.00","0","6891","20220613","13190.00","11466.00","0","4279","-1","2","2","835"
"CreateOrUpdate","2022/06/10 21:38:20.942792","m_SKQuoteLib_OnNotifyQuote","2022/06/11 04:59:44.756471","TX07","台指07","000000","000000","000000.000000","15833.00","1","-202.00","-1.26","15831.00","1","15832.00","1","16021.00","-14.00","16063.00","-230.00","15823.00","10.00","240.00","16035.00","16035.00","-14.00","0","3086","20220613","17638.00","14432.00","0","4236","-1","2","2","2592"
"CreateOrUpdate","2022/06/10 21:38:20.942792","m_SKQuoteLib_OnNotifyQuote","2022/06/11 04:59:59.005181","MTX07","小台07","000000","000000","000000.000000","15829.00","1","-206.00","-1.28","15828.00","4","15831.00","1","16019.00","-16.00","16063.00","-234.00","15826.00","3.00","237.00","16035.00","16035.00","-16.00","0","12031","20220613","17638.00","14432.00","0","4243","-1","2","2","16530"
"CreateOrUpdate","2022/06/10 21:38:20.942792","m_SKQuoteLib_OnNotifyQuote","2022/06/10 21:38:23.130304","2330","台積電","000000","000000","000000.000000","530.00","22","-11.00","-2.03","530.00","252","531.00","181","530.00","-11.00","533.00","-3.00","529.00","1.00","4.00","541.00","541.00","-11.00","0","21319","20220610","595.00","487.00","0","29222","-1","0","2","16316"
"CreateOrUpdate","2022/06/10 21:38:20.958420","m_SKQuoteLib_OnNotifyQuote","2022/06/11 04:59:32.887781","UD06","道瓊06","045932","765000","045932.765000","31445.00","1","-856.00","-2.65","31441.00","1","31455.00","1","32330.00","29.00","32334.00","-889.00","31380.00","65.00","954.00","32301.00","32293.00","37.00","0","3815","20220613","34562.00","30040.00","2761","4274","0","2","2","286"
"CreateOrUpdate","2022/06/10 21:38:20.958420","m_SKQuoteLib_OnNotifyQuote","2022/06/11 04:59:59.536437","TX06","台指06","045959","404000","045959.404000","16260.00","1","-214.00","-1.30","16260.00","14","16262.00","2","16461.00","-13.00","16512.00","-252.00","16254.00","6.00","258.00","16474.00","16471.00","-10.00","0","80138","20220613","18121.00","14827.00","41166","4235","1","2","2","82802"
"CreateOrUpdate","2022/06/10 21:38:20.958420","m_SKQuoteLib_OnNotifyQuote","2022/06/11 04:59:59.786428","MTX06","小台06","045959","683000","045959.683000","16263.00","1","-211.00","-1.28","16259.00","1","16263.00","4","16460.00","-14.00","16512.00","-249.00","16253.00","10.00","259.00","16474.00","16473.00","-13.00","0","167055","20220613","18121.00","14827.00","92255","4242","2","2","2","295774"
