建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/16 08:33:27.726148","Update","2022/05/16 13:33:15.028542","TSEA","加權指","000000","000000","000000.000000","15901.04","15902","68.50","0.43","0.00","0","0.00","0","15943.69","111.15","16032.85","-131.81","15847.46","53.58","185.39","15832.54","15832.54","111.15","0","238966","20220516","17415.79","14249.29","0","30391","-1","0","2","225570"
"CreateOrUpdate","2022/05/16 08:33:27.727538","Update","2022/05/16 13:45:00.360201","0050","元大台灣50","000000","000000","000000.000000","123.00","293","0.65","0.53","123.00","76","123.05","18","123.45","1.10","124.00","-1.00","122.50","0.50","1.50","122.35","122.35","1.10","0","5688","20220516","134.55","110.15","0","0","-1","0","2","6987"
"CreateOrUpdate","2022/05/16 08:33:27.727538","Update","2022/05/16 13:45:00.571363","00632R","元大台灣50反1","000000","000000","000000.000000","5.72","2229","-0.03","-0.52","5.72","6577","5.73","18734","5.69","-0.06","5.75","-0.03","5.68","0.04","0.07","5.75","5.75","-0.06","0","170148","20220516","6.32","5.18","0","17","-1","0","2","189308"
"CreateOrUpdate","2022/05/16 08:33:27.728550","Update","2022/05/16 13:44:49.292669","UN2206","那斯達克2206","000000","000000","000000.000000","12333.00","1","204.00","1.68","12327.00","2","12339.00","1","12438.00","309.00","12469.00","-136.00","12241.00","92.00","228.00","12129.00","12361.00","77.00","0","5891","20220516","12978.00","11280.00","0","4286","-1","2","2","640"
"CreateOrUpdate","2022/05/16 08:33:27.729548","Update","2022/05/16 13:45:00.024439","TX06","台指06","000000","000000","000000.000000","15885.00","1","75.00","0.47","15883.00","32","15885.00","4","15940.00","130.00","16004.00","-119.00","15804.00","81.00","200.00","15810.00","15948.00","-8.00","0","15642","20220516","17391.00","14229.00","0","4243","-1","2","2","4564"
"CreateOrUpdate","2022/05/16 08:33:27.729548","Update","2022/05/16 13:44:59.666402","MTX06","小台06","000000","000000","000000.000000","15884.00","1","74.00","0.47","15882.00","10","15884.00","1","15953.00","143.00","16004.00","-120.00","15804.00","80.00","200.00","15810.00","15946.00","7.00","0","30487","20220516","17391.00","14229.00","0","4250","-1","2","2","11588"
"CreateOrUpdate","2022/05/16 08:33:27.734560","Update","2022/05/16 13:45:09.191418","2330","台積電","133000","000000","133000.000000","520.00","2515","9.00","1.76","519.00","235","520.00","125","521.00","10.00","524.00","-4.00","518.00","2.00","6.00","511.00","511.00","10.00","0","21103","20220516","562.00","460.00","6484","29546","0","0","2","29030"
"CreateOrUpdate","2022/05/16 08:33:27.734560","Update","2022/05/16 13:44:49.791987","UD06","道瓊06","134431","093000","134431.093000","32019.00","1","91.00","0.29","32015.00","1","32046.00","1","32150.00","222.00","32207.00","-188.00","31890.00","129.00","317.00","31928.00","32085.00","65.00","0","4254","20220516","34162.00","29694.00","3181","4281","1","2","2","397"
"CreateOrUpdate","2022/05/16 08:33:27.735560","Update","2022/05/16 13:45:00.022434","TX05","台指05","134459","859000","134459.859000","15921.00","1","72.00","0.45","15921.00","29","15922.00","2","15996.00","147.00","16044.00","-123.00","15847.00","74.00","197.00","15849.00","15984.00","12.00","0","160958","20220516","17433.00","14265.00","81844","4242","2","2","2","95043"
"CreateOrUpdate","2022/05/16 08:33:27.735560","Update","2022/05/16 13:45:00.022434","MTX05","小台05","134459","918000","134459.918000","15923.00","2","74.00","0.47","15921.00","6","15922.00","2","16005.00","156.00","16044.00","-121.00","15845.00","78.00","199.00","15849.00","15986.00","19.00","0","293894","20220516","17433.00","14265.00","171939","4249","3","2","2","149941"
"CreateOrUpdate","2022/05/16 08:33:27.730549","Update","2022/05/16 13:44:58.387885","TXO15900E2","台選05C","000000","000000","000000.000000","114.00","1","0.00","0.00","113.00","11","114.00","4","169.00","55.00","198.00","-84.00","84.00","30.00","114.00","114.00","163.00","6.00","0","24555","20220516","1690.00","0.10","0","6911","-1","3","2","13330"
"CreateOrUpdate","2022/05/16 08:33:27.730549","Update","2022/05/16 13:44:56.782463","TXO16000E2","台選05C","000000","000000","000000.000000","64.00","2","-7.00","-9.86","63.00","14","64.00","116","108.00","37.00","130.00","-66.00","44.00","20.00","86.00","71.00","106.00","2.00","0","48553","20220516","1650.00","0.10","0","6915","-1","3","2","21688"
"CreateOrUpdate","2022/05/16 08:33:27.730549","Update","2022/05/16 13:44:58.514443","TXO16100E2","台選05C","000000","000000","000000.000000","30.00","1","-10.00","-25.00","29.00","35","30.50","2","61.00","21.00","75.00","-45.00","19.00","11.00","56.00","40.00","57.00","4.00","0","36968","20220516","1620.00","0.10","0","6919","-1","3","2","12389"
"CreateOrUpdate","2022/05/16 08:33:27.731549","Update","2022/05/16 13:44:55.762732","TXO16200E2","台選05C","000000","000000","000000.000000","11.00","10","-9.00","-45.00","11.00","34","11.50","5","29.50","9.50","38.00","-27.00","7.00","4.00","31.00","20.00","25.50","4.00","0","38049","20220516","1600.00","0.10","0","6923","-1","3","2","10497"
"CreateOrUpdate","2022/05/16 08:33:27.731549","Update","2022/05/16 13:44:59.531789","TXO16300E2","台選05C","000000","000000","000000.000000","4.50","1","-5.50","-55.00","4.10","1","4.60","1","11.50","1.50","15.00","-10.50","2.80","1.70","12.20","10.00","12.00","-0.50","0","21287","20220516","1590.00","0.10","0","6927","-1","3","2","6194"
"CreateOrUpdate","2022/05/16 08:33:27.731549","Update","2022/05/16 13:44:58.014008","TXO16400E2","台選05C","000000","000000","000000.000000","2.40","21","-3.50","-59.32","2.30","6","2.40","12","6.30","0.40","7.20","-4.80","1.70","0.70","5.50","5.90","6.60","-0.30","0","10348","20220516","1580.00","0.10","0","6931","-1","3","2","4435"
"CreateOrUpdate","2022/05/16 08:33:27.732549","Update","2022/05/16 13:44:55.017689","TXO16500E2","台選05C","000000","000000","000000.000000","1.40","1","-2.60","-65.00","1.00","6","1.50","2","3.80","-0.20","3.80","-2.40","1.10","0.30","2.70","4.00","4.00","-0.20","0","6490","20220516","1580.00","0.10","0","6935","-1","3","2","4167"
"CreateOrUpdate","2022/05/16 08:33:27.732549","Update","2022/05/16 13:44:59.682387","TXO15900Q2","台選05P","000000","000000","000000.000000","93.00","1","-69.00","-42.59","92.00","3","93.00","1","71.00","-91.00","140.00","-47.00","56.00","37.00","84.00","162.00","78.00","-7.00","0","28258","20220516","1740.00","0.10","0","6910","-1","3","2","3738"
"CreateOrUpdate","2022/05/16 08:33:27.732549","Update","2022/05/16 13:44:57.762834","TXO16000Q2","台選05P","000000","000000","000000.000000","141.00","2","-81.00","-36.49","140.00","21","146.00","1","112.00","-110.00","200.00","-59.00","87.00","54.00","113.00","222.00","110.00","2.00","0","21913","20220516","1800.00","0.10","0","6914","-1","3","2","2056"
"CreateOrUpdate","2022/05/16 08:33:27.732549","Update","2022/05/16 13:44:56.394339","TXO16100Q2","台選05P","000000","000000","000000.000000","210.00","1","-79.00","-27.34","207.00","2","212.00","1","162.00","-127.00","273.00","-63.00","134.00","76.00","139.00","289.00","168.00","-6.00","0","4709","20220516","1870.00","0.10","0","6918","-1","3","2","784"
"CreateOrUpdate","2022/05/16 08:33:27.733557","Update","2022/05/16 13:44:57.263620","TXO16200Q2","台選05P","000000","000000","000000.000000","291.00","1","-81.00","-21.77","289.00","1","299.00","22","235.00","-137.00","360.00","-69.00","196.00","95.00","164.00","372.00","244.00","-9.00","0","2379","20220516","1950.00","0.10","0","6922","-1","3","2","315"
"CreateOrUpdate","2022/05/16 08:33:27.733557","Update","2022/05/16 13:44:55.024527","TXO16300Q2","台選05P","000000","000000","000000.000000","383.00","1","-78.00","-16.92","374.00","21","390.00","21","321.00","-140.00","447.00","-64.00","275.00","108.00","172.00","461.00","330.00","-9.00","0","527","20220516","2040.00","0.10","0","6926","-1","3","2","129"
"CreateOrUpdate","2022/05/16 08:33:27.733557","Update","2022/05/16 13:44:55.388343","TXO16400Q2","台選05P","000000","000000","000000.000000","480.00","1","-75.00","-13.51","460.00","2","580.00","1","420.00","-135.00","535.00","-55.00","368.00","112.00","167.00","555.00","430.00","-10.00","0","163","20220516","2130.00","0.10","0","6930","-1","3","2","36"
"CreateOrUpdate","2022/05/16 08:33:27.734560","Update","2022/05/16 13:44:50.401419","TXO16500Q2","台選05P","000000","000000","000000.000000","590.00","1","-65.00","-9.92","500.00","1","590.00","121","520.00","-135.00","660.00","-70.00","469.00","121.00","191.00","655.00","520.00","0.00","0","110","20220516","2230.00","0.10","0","6934","-1","3","2","85"
