建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/13 19:50:21.677478","TSEA","加權指","000000","000000","000000.000000","15832.54","525","215.86","1.38","0.00","0","0.00","0","15687.15","70.47","15860.69","-28.15","15687.15","145.39","173.54","15616.68","15616.68","70.47","0","225570","20220513","17178.35","14055.01","0","30355","-1","0","2","259168"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/13 19:50:21.677478","0050","元大台灣50","000000","000000","000000.000000","122.35","34","1.10","0.91","122.35","18","122.40","97","122.10","0.85","122.35","0.00","121.55","0.80","0.80","121.25","121.25","0.85","0","6987","20220513","133.35","109.15","0","0","-1","0","2","11824"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/13 19:50:21.677478","00632R","元大台灣50反1","000000","000000","000000.000000","5.75","918","-0.08","-1.37","5.75","24572","5.76","3276","5.76","-0.07","5.79","-0.04","5.75","0.00","0.04","5.83","5.83","-0.07","0","189308","20220513","6.41","5.25","0","17","-1","0","2","208841"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:31.365107","UN2206","那斯達克2206","000000","000000","000000.000000","12361.00","2","232.00","1.91","12355.00","1","12362.00","1","12102.00","-27.00","12432.00","-71.00","12066.00","295.00","366.00","12129.00","12129.00","-27.00","0","4781","20220516","12978.00","11280.00","0","4286","-1","2","2","640"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:32.615190","TX06","台指06","000000","000000","000000.000000","15948.00","3","138.00","0.87","15943.00","1","15948.00","4","15806.00","-4.00","15952.00","-4.00","15773.00","175.00","179.00","15810.00","15810.00","-4.00","0","2899","20220516","17391.00","14229.00","0","4243","-1","2","2","4564"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:20.036220","MTX06","小台06","000000","000000","000000.000000","15946.00","1","136.00","0.86","15945.00","1","15946.00","1","15800.00","-10.00","15952.00","-6.00","15775.00","171.00","177.00","15810.00","15810.00","-10.00","0","11449","20220516","17391.00","14229.00","0","4250","-1","2","2","11588"
"CreateOrUpdateQuote","2022/05/13 19:50:21.661852","UpdateQuote","2022/05/13 19:50:21.677478","2330","台積電","000000","000000","000000.000000","511.00","43","6.00","1.19","511.00","401","512.00","21","507.00","2.00","514.00","-3.00","506.00","5.00","8.00","505.00","505.00","2.00","0","29030","20220513","555.00","454.50","0","29510","-1","0","2","32304"
"CreateOrUpdateQuote","2022/05/13 19:50:21.661852","UpdateQuote","2022/05/14 04:10:31.365107","UD06","道瓊06","040832","485000","040832.485000","32085.00","1","157.00","0.49","32077.00","1","32084.00","11","31879.00","-49.00","32198.00","-113.00","31788.00","297.00","410.00","31928.00","31928.00","-49.00","0","3738","20220516","34162.00","29694.00","2587","4281","0","2","2","397"
"CreateOrUpdateQuote","2022/05/13 19:50:21.661852","UpdateQuote","2022/05/14 04:10:32.615190","TX05","台指05","041031","794000","041031.794000","15984.00","2","135.00","0.85","15985.00","1","15987.00","4","15835.00","-14.00","15994.00","-10.00","15813.00","171.00","181.00","15849.00","15851.00","-16.00","0","61909","20220516","17433.00","14265.00","32331","4242","1","2","2","95043"
"CreateOrUpdateQuote","2022/05/13 19:50:21.661852","UpdateQuote","2022/05/14 04:10:32.615190","MTX05","小台05","041032","226000","041032.226000","15986.00","1","137.00","0.86","15985.00","3","15986.00","1","15836.00","-13.00","15994.00","-8.00","15813.00","173.00","181.00","15849.00","15850.00","-14.00","0","125111","20220516","17433.00","14265.00","71691","4249","2","2","2","149941"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:19.583087","TXO15900E2","台選05C","000000","000000","000000.000000","163.00","4","49.00","42.98","161.00","1","165.00","20","112.00","-2.00","169.00","-6.00","100.00","63.00","69.00","114.00","114.00","-2.00","0","9648","20220516","1690.00","0.10","0","6905","-1","3","2","13330"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:30.833799","TXO16000E2","台選05C","000000","000000","000000.000000","106.00","2","35.00","49.30","105.00","1","107.00","28","66.00","-5.00","108.00","-2.00","62.00","44.00","46.00","71.00","71.00","-5.00","0","17629","20220516","1650.00","0.10","0","6909","-1","3","2","21688"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:24.208373","TXO16100E2","台選05C","000000","000000","000000.000000","57.00","1","17.00","42.50","56.00","1","58.00","8","39.50","-0.50","63.00","-6.00","34.00","23.00","29.00","40.00","40.00","-0.50","0","9318","20220516","1620.00","0.10","0","6913","-1","3","2","12389"
"CreateOrUpdateQuote","2022/05/13 19:50:21.646430","UpdateQuote","2022/05/14 04:10:29.708738","TXO16200E2","台選05C","000000","000000","000000.000000","25.50","4","5.50","27.50","25.50","1","26.50","1","19.00","-1.00","34.00","-8.50","17.50","8.00","16.50","20.00","20.00","-1.00","0","8323","20220516","1600.00","0.10","0","6917","-1","3","2","10497"
