更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.049406","UN2503","那斯達克2503","000000","000000","000000.000000","20241.00","1","53.00","0.26","20111.00","1","20296.00","1","20146.00","-42.00","20296.00","-55.00","19782.00","459.00","514.00","20188.00","20101.00","45.00","0","4738","20250310","21601.00","18775.00","0","5503","-1","2","2","4279"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.049406","TX04","台指04","000000","000000","000000.000000","22580.00","2","51.00","0.23","22572.00","4","22587.00","1","22469.00","-60.00","22632.00","-52.00","22257.00","323.00","375.00","22529.00","22423.00","46.00","0","1578","20250310","24781.00","20277.00","0","5426","-1","2","2","2120"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.048405","MTX04","小台04","000000","000000","000000.000000","22579.00","1","50.00","0.22","22568.00","1","22579.00","1","22474.00","-55.00","22634.00","-55.00","22257.00","322.00","377.00","22529.00","22444.00","30.00","0","8575","20250310","24781.00","20277.00","0","5433","-1","2","2","12133"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.049406","UD03","道瓊03","000000","000000","000000.000000","42746.00","1","90.00","0.21","42746.00","3","42932.00","4","42645.00","-11.00","42937.00","-191.00","42229.00","517.00","708.00","42656.00","42703.00","-58.00","0","869","20250310","45641.00","39671.00","0","5498","-1","2","2","1035"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.049406","TX03","台指03","000000","000000","000000.000000","22566.00","1","43.00","0.19","22566.00","4","22579.00","1","22468.00","-55.00","22630.00","-64.00","22241.00","325.00","389.00","22523.00","22419.00","49.00","0","84012","20250310","24775.00","20271.00","0","5425","-1","2","2","125959"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.043404","MTX03","小台03","000000","000000","000000.000000","22578.00","1","55.00","0.24","22562.00","1","22569.00","1","22456.00","-67.00","22629.00","-51.00","22242.00","336.00","387.00","22523.00","22425.00","31.00","0","197129","20250310","24775.00","20271.00","0","5432","-1","2","2","279092"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.048405","TXO22500C5","台選03C","000000","000000","000000.000000","361.00","1","-33.00","-8.38","366.00","1","420.00","2","373.00","-21.00","423.00","-62.00","250.00","111.00","173.00","394.00","349.00","24.00","0","330","20250310","2650.00","0.10","0","6046","-1","3","2","400"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.053406","TXO22700C5","台選03C","000000","000000","000000.000000","262.00","2","-32.00","-10.88","262.00","1","267.00","1","277.00","-17.00","316.00","-54.00","171.00","91.00","145.00","294.00","248.00","29.00","0","504","20250310","2550.00","0.10","0","6054","-1","3","2","308"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.048405","TXO22900C5","台選03C","000000","000000","000000.000000","175.00","4","-25.00","-12.50","144.00","1","205.00","1","184.00","-16.00","226.00","-51.00","110.00","65.00","116.00","200.00","179.00","5.00","0","402","20250310","2450.00","0.10","0","6062","-1","3","2","581"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.051406","TXO23100C5","台選03C","000000","000000","000000.000000","113.00","2","-21.00","-15.67","85.00","1","121.00","1","118.00","-16.00","150.00","-37.00","66.00","47.00","84.00","134.00","127.00","-9.00","0","992","20250310","2390.00","0.10","0","6070","-1","3","2","329"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.053406","TXO23300C5","台選03C","000000","000000","000000.000000","62.00","1","-21.00","-25.30","50.00","1","66.00","3","74.00","-9.00","94.00","-32.00","37.50","24.50","56.50","83.00","80.00","-6.00","0","986","20250310","2340.00","0.10","0","6078","-1","3","2","455"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.056407","TXO23500C5","台選03C","000000","000000","000000.000000","32.00","3","-17.00","-34.69","31.00","1","34.00","1","45.00","-4.00","56.00","-24.00","21.00","11.00","35.00","49.00","47.00","-2.00","0","797","20250310","2300.00","0.10","0","6086","-1","3","2","794"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.060408","TXO23700C5","台選03C","000000","000000","000000.000000","15.00","4","-12.00","-44.44","15.00","3","18.00","1","24.50","-2.50","31.00","-16.00","11.50","3.50","19.50","27.00","28.00","-3.50","0","734","20250310","2280.00","0.10","0","6092","-1","3","2","1457"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.051406","TXO22500O5","台選03P","000000","000000","000000.000000","300.00","1","-71.00","-19.14","294.00","1","438.00","1","387.00","16.00","505.00","-205.00","300.00","0.00","205.00","371.00","405.00","-18.00","0","558","20250310","2620.00","0.10","0","6045","-1","3","2","821"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.047405","TXO22700O5","台選03P","000000","000000","000000.000000","442.00","10","-24.00","-5.15","358.00","2","610.00","1","470.00","4.00","605.00","-163.00","388.00","54.00","217.00","466.00","520.00","-50.00","0","525","20250310","2720.00","0.10","0","6053","-1","3","2","363"
"m_SKQuoteLib_OnNotifyQuote","2025/03/08 07:17:51.049406","TXO22900O5","台選03P","000000","000000","000000.000000","505.00","1","-75.00","-12.93","500.00","1","900.00","3","600.00","20.00","720.00","-215.00","505.00","0.00","215.00","580.00","625.00","-25.00","0","108","20250310","2830.00","0.10","0","6061","-1","3","2","96"
