建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/07/01 14:54:15.203829","m_SKQuoteLib_OnNotifyQuote","2022/07/01 14:54:15.279864","TSEA","加權指","000000","000000","000000.000000","14343.08","786","-482.65","-3.26","0.00","0","0.00","0","14812.13","-13.60","14812.13","-469.05","14336.03","7.05","476.10","14825.73","14825.73","-13.60","0","300884","20220701","16308.30","13343.16","0","29783","-1","0","2","259871"
"CreateOrUpdate","2022/07/01 14:54:15.206830","m_SKQuoteLib_OnNotifyQuote","2022/07/01 14:54:15.280861","0050","元大台灣50","000000","000000","000000.000000","111.55","64","-4.25","-3.67","111.55","29","111.60","4","115.65","-0.15","115.65","-4.10","111.20","0.35","4.45","115.80","115.80","-0.15","0","34690","20220701","127.35","104.25","0","0","-1","0","2","20339"
"CreateOrUpdate","2022/07/01 14:54:15.206830","m_SKQuoteLib_OnNotifyQuote","2022/07/01 14:54:15.280861","00632R","元大台灣50反1","000000","000000","000000.000000","6.20","1089","0.20","3.33","6.19","4274","6.20","20063","6.00","0.00","6.21","-0.01","6.00","0.20","0.21","6.00","6.00","0.00","0","421876","20220701","6.60","5.40","0","16","-1","0","2","330880"
"CreateOrUpdate","2022/07/01 14:54:15.207828","m_SKQuoteLib_OnNotifyQuote","2022/07/02 04:59:56.849971","UN2209","那斯達克2209","000000","000000","000000.000000","11617.00","1","208.00","1.82","11600.00","1","11657.00","1","11415.00","6.00","11658.00","-41.00","11391.00","226.00","267.00","11409.00","11399.00","16.00","0","4588","20220704","12389.00","10769.00","0","54","-1","2","2","1214"
"CreateOrUpdate","2022/07/01 14:54:15.208832","m_SKQuoteLib_OnNotifyQuote","2022/07/02 04:59:58.722735","TX08","台指08","000000","000000","000000.000000","14115.00","2","89.00","0.63","14101.00","1","14113.00","1","14051.00","25.00","14155.00","-40.00","14009.00","106.00","146.00","14026.00","14026.00","25.00","0","832","20220704","15911.00","13019.00","0","2","-1","2","2","1610"
"CreateOrUpdate","2022/07/01 14:54:15.208832","m_SKQuoteLib_OnNotifyQuote","2022/07/02 04:59:59.478902","MTX08","小台08","000000","000000","000000.000000","14105.00","1","79.00","0.56","14109.00","1","14121.00","2","14038.00","12.00","14156.00","-51.00","14009.00","96.00","147.00","14026.00","14017.00","21.00","0","5036","20220704","15911.00","13019.00","0","9","-1","2","2","8536"
"CreateOrUpdate","2022/07/01 14:54:15.215830","m_SKQuoteLib_OnNotifyQuote","2022/07/01 14:54:15.280861","2330","台積電","000000","000000","000000.000000","453.50","134","-22.50","-4.73","453.50","344","454.00","205","471.50","-4.50","474.00","-20.50","452.50","1.00","21.50","476.00","476.00","-4.50","0","61627","20220701","523.00","428.50","0","28933","-1","0","2","46205"
"CreateOrUpdate","2022/07/01 14:54:15.215830","m_SKQuoteLib_OnNotifyQuote","2022/07/02 04:59:36.843369","UD09","道瓊09","045659","875000","045659.875000","31075.00","4","561.00","1.84","31052.00","1","31117.00","1","30505.00","-9.00","31120.00","-45.00","30427.00","648.00","693.00","30514.00","30524.00","-19.00","0","3840","20220704","32956.00","28644.00","2932","49","0","2","2","561"
"CreateOrUpdate","2022/07/01 14:54:15.216833","m_SKQuoteLib_OnNotifyQuote","2022/07/02 04:59:58.766097","TX07","台指07","045959","187000","045959.187000","14260.00","1","85.00","0.60","14260.00","4","14269.00","1","14202.00","27.00","14316.00","-56.00","14164.00","96.00","152.00","14175.00","14175.00","27.00","0","86003","20220704","16086.00","13162.00","43287","1","1","2","2","183609"
"CreateOrUpdate","2022/07/01 14:54:15.216833","m_SKQuoteLib_OnNotifyQuote","2022/07/02 04:59:59.478902","MTX07","小台07","045959","430000","045959.430000","14277.00","2","102.00","0.72","14269.00","1","14277.00","2","14200.00","25.00","14316.00","-39.00","14165.00","112.00","151.00","14175.00","14170.00","30.00","0","174231","20220704","16086.00","13162.00","100851","8","2","2","2","308194"
