建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/09 08:35:46.214647","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:33:15.648330","TSEA","加權指","000000","000000","000000.000000","16621.34","16206","-49.17","-0.29","0.00","0","0.00","0","16643.95","-26.56","16643.95","-22.61","16557.54","63.80","86.41","16670.51","16670.51","-26.56","0","194200","20220609","18337.56","15003.46","0","30265","-1","0","2","209499"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:45:00.342089","0050","元大台灣50","000000","000000","000000.000000","128.40","73","-0.40","-0.31","128.40","19","128.45","8","128.20","-0.60","128.50","-0.10","127.65","0.75","0.85","128.80","128.80","-0.60","0","1911","20220609","141.65","115.95","0","0","-1","0","2","3967"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:45:00.529606","00632R","元大台灣50反1","000000","000000","000000.000000","5.46","4004","0.01","0.18","5.46","23972","5.47","150","5.48","0.03","5.49","-0.03","5.46","0.00","0.03","5.45","5.45","0.03","0","43981","20220609","5.99","4.91","0","16","-1","0","2","155075"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.263949","UN2206","那斯達克2206","000000","000000","000000.000000","12582.00","1","-85.00","-0.67","12584.00","1","12587.00","1","12595.00","-72.00","12613.00","-31.00","12567.00","15.00","46.00","12667.00","12625.00","-30.00","0","4652","20220609","13553.00","11781.00","0","4279","-1","2","2","635"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.873329","TX07","台指07","000000","000000","000000.000000","16133.00","1","-51.00","-0.32","16132.00","8","16136.00","2","16125.00","-59.00","16157.00","-24.00","16084.00","49.00","73.00","16184.00","16129.00","-4.00","0","2092","20220609","17802.00","14566.00","0","4236","-1","2","2","1486"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.373322","MTX07","小台07","000000","000000","000000.000000","16133.00","1","-51.00","-0.32","16134.00","1","16136.00","1","16134.00","-50.00","16158.00","-25.00","16085.00","48.00","73.00","16184.00","16131.00","3.00","0","10568","20220609","17802.00","14566.00","0","4243","-1","2","2","4859"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:45:09.164501","2330","台積電","133000","000000","133000.000000","541.00","3832","-3.00","-0.55","540.00","194","541.00","200","538.00","-6.00","542.00","-1.00","537.00","4.00","5.00","544.00","544.00","-6.00","0","16302","20220609","598.00","490.00","4186","29417","0","0","2","18813"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:38.495144","UD06","道瓊06","134146","994000","134146.994000","32863.00","10","-243.00","-0.73","32850.00","1","32860.00","1","32870.00","-236.00","32917.00","-54.00","32818.00","45.00","99.00","33106.00","32936.00","-66.00","0","2242","20220609","35423.00","30789.00","1925","4274","1","2","2","274"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:45:00.107733","TX06","台指06","134459","531000","134459.531000","16582.00","4","-59.00","-0.35","16580.00","57","16582.00","2","16573.00","-68.00","16606.00","-24.00","16524.00","58.00","82.00","16641.00","16568.00","5.00","0","124736","20220609","18305.00","14977.00","61765","4235","2","2","2","80796"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.998336","MTX06","小台06","134459","924000","134459.924000","16581.00","1","-60.00","-0.36","16581.00","5","16583.00","1","16573.00","-68.00","16606.00","-25.00","16524.00","57.00","82.00","16641.00","16571.00","2.00","0","249466","20220609","18305.00","14977.00","138253","4242","3","2","2","134842"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:55.152204","TXO16300F2","台選06C","000000","000000","000000.000000","326.00","1","-54.00","-14.21","316.00","26","330.00","1","316.00","-64.00","345.00","-19.00","287.00","39.00","58.00","380.00","316.00","0.00","0","640","20220609","2040.00","0.10","0","6511","-1","3","2","559"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:55.146202","TXO16400F2","台選06C","000000","000000","000000.000000","244.00","3","-62.00","-20.26","242.00","1","257.00","29","246.00","-60.00","265.00","-21.00","217.00","27.00","48.00","306.00","246.00","0.00","0","1383","20220609","1970.00","0.10","0","6515","-1","3","2","1192"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.998336","TXO16500F2","台選06C","000000","000000","000000.000000","179.00","4","-55.00","-23.50","177.00","16","181.00","16","185.00","-49.00","197.00","-18.00","153.00","26.00","44.00","234.00","185.00","0.00","0","6610","20220609","1900.00","0.10","0","6519","-1","3","2","2858"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.154571","TXO16600F2","台選06C","000000","000000","000000.000000","123.00","1","-48.00","-28.07","121.00","2","123.00","27","132.00","-39.00","137.00","-14.00","102.00","21.00","35.00","171.00","126.00","6.00","0","14710","20220609","1830.00","0.10","0","6523","-1","3","2","6370"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.638949","TXO16700F2","台選06C","000000","000000","000000.000000","78.00","3","-38.00","-32.76","78.00","1","79.00","28","86.00","-30.00","90.00","-12.00","64.00","14.00","26.00","116.00","84.00","2.00","0","23105","20220609","1780.00","0.10","0","6527","-1","3","2","8910"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.763951","TXO16800F2","台選06C","000000","000000","000000.000000","45.00","1","-30.00","-40.00","45.00","9","45.50","1","52.00","-23.00","55.00","-10.00","37.50","7.50","17.50","75.00","53.00","-1.00","0","25570","20220609","1740.00","0.10","0","6531","-1","3","2","10771"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.795240","TXO16900F2","台選06C","000000","000000","000000.000000","24.00","2","-20.50","-46.07","24.00","4","24.50","1","30.00","-14.50","30.00","-6.00","20.00","4.00","10.00","44.50","33.00","-3.00","0","15212","20220609","1710.00","0.10","0","6535","-1","3","2","6895"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:58.381230","TXO16300R2","台選06P","000000","000000","000000.000000","43.00","1","-3.00","-6.52","42.00","2","43.50","30","51.00","5.00","62.00","-19.00","38.50","4.50","23.50","46.00","53.00","-2.00","0","15751","20220609","1710.00","0.10","0","6510","-1","3","2","7821"
"CreateOrUpdate","2022/06/09 08:35:46.230269","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:58.022228","TXO16400R2","台選06P","000000","000000","000000.000000","66.00","1","0.00","0.00","65.00","1","67.00","28","78.00","12.00","90.00","-24.00","61.00","5.00","29.00","66.00","78.00","0.00","0","17931","20220609","1730.00","0.10","0","6514","-1","3","2","6635"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.998336","TXO16500R2","台選06P","000000","000000","000000.000000","95.00","2","1.00","1.06","97.00","2","99.00","27","112.00","18.00","128.00","-33.00","90.00","5.00","38.00","94.00","112.00","0.00","0","20247","20220609","1760.00","0.10","0","6518","-1","3","2","8267"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.638949","TXO16600R2","台選06P","000000","000000","000000.000000","138.00","2","11.00","8.66","137.00","24","141.00","24","156.00","29.00","177.00","-39.00","130.00","8.00","47.00","127.00","158.00","-2.00","0","16978","20220609","1790.00","0.10","0","6522","-1","3","2","5830"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:59.638949","TXO16700R2","台選06P","000000","000000","000000.000000","200.00","4","24.00","13.64","194.00","11","197.00","11","207.00","31.00","239.00","-39.00","183.00","17.00","56.00","176.00","207.00","0.00","0","6810","20220609","1840.00","0.10","0","6526","-1","3","2","4178"
"CreateOrUpdate","2022/06/09 08:35:46.245890","m_SKQuoteLib_OnNotifyQuote","2022/06/09 13:44:58.642233","TXO16800R2","台選06P","000000","000000","000000.000000","268.00","1","38.00","16.52","255.00","27","271.00","29","280.00","50.00","310.00","-42.00","251.00","17.00","59.00","230.00","280.00","0.00","0","2363","20220609","1890.00","0.10","0","6530","-1","3","2","1232"
