建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/07 08:35:59.748336","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:33:15.745882","TSEA","加權指","000000","000000","000000.000000","16512.88","16192","-93.08","-0.56","0.00","0","0.00","0","16593.75","-12.21","16593.75","-80.87","16465.87","47.01","127.88","16605.96","16605.96","-12.21","0","187226","20220607","18266.56","14945.36","0","30195","-1","0","2","210699"
"CreateOrUpdate","2022/06/07 08:35:59.763962","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:45:00.672194","0050","元大台灣50","000000","000000","000000.000000","127.40","126","-1.30","-1.01","127.35","2","127.40","17","127.95","-0.75","127.95","-0.55","126.85","0.55","1.10","128.70","128.70","-0.75","0","4792","20220607","141.55","115.85","0","0","-1","0","2","4000"
"CreateOrUpdate","2022/06/07 08:35:59.763962","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:45:00.872190","00632R","元大台灣50反1","000000","000000","000000.000000","5.51","2679","0.03","0.55","5.51","7173","5.52","18268","5.51","0.03","5.53","-0.02","5.49","0.02","0.04","5.48","5.48","0.03","0","83385","20220607","6.02","4.94","0","16","-1","0","2","88303"
"CreateOrUpdate","2022/06/07 08:35:59.763962","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:44:58.439988","UN2206","那斯達克2206","000000","000000","000000.000000","12480.00","1","-164.00","-1.30","12475.00","2","12486.00","1","12562.00","-82.00","12570.00","-90.00","12472.00","8.00","98.00","12644.00","12605.00","-43.00","0","5693","20220607","13529.00","11759.00","0","4289","-1","2","2","985"
"CreateOrUpdate","2022/06/07 08:35:59.763962","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:44:59.908736","TX07","台指07","000000","000000","000000.000000","16027.00","1","-140.00","-0.87","16025.00","11","16030.00","1","16093.00","-74.00","16105.00","-78.00","15982.00","45.00","123.00","16167.00","16148.00","-55.00","0","2409","20220607","17783.00","14551.00","0","4244","-1","2","2","1061"
"CreateOrUpdate","2022/06/07 08:35:59.763962","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:44:59.049362","MTX07","小台07","000000","000000","000000.000000","16028.00","1","-139.00","-0.86","16027.00","1","16029.00","2","16100.00","-67.00","16109.00","-81.00","15985.00","43.00","124.00","16167.00","16153.00","-53.00","0","10332","20220607","17783.00","14551.00","0","4251","-1","2","2","5583"
"CreateOrUpdate","2022/06/07 08:35:59.779578","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:45:09.460119","2330","台積電","133000","000000","133000.000000","535.00","3940","-5.00","-0.93","535.00","4","536.00","212","535.00","-5.00","538.00","-3.00","532.00","3.00","6.00","540.00","540.00","-5.00","0","19441","20220607","594.00","486.00","5062","29347","0","0","2","17596"
"CreateOrUpdate","2022/06/07 08:35:59.779578","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:44:46.535391","UD06","道瓊06","134353","997000","134353.997000","32694.00","1","-336.00","-1.02","32698.00","1","32760.00","1","32816.00","-214.00","32850.00","-156.00","32666.00","28.00","184.00","33030.00","32905.00","-89.00","0","2137","20220607","35342.00","30718.00","1910","4284","1","2","2","306"
"CreateOrUpdate","2022/06/07 08:35:59.795212","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:45:00.033753","TX06","台指06","134459","795000","134459.795000","16462.00","1","-138.00","-0.83","16461.00","53","16464.00","10","16520.00","-80.00","16531.00","-69.00","16406.00","56.00","125.00","16600.00","16570.00","-50.00","0","155639","20220607","18260.00","14940.00","76214","4243","2","2","2","98757"
"CreateOrUpdate","2022/06/07 08:35:59.795212","m_SKQuoteLib_OnNotifyQuote","2022/06/07 13:44:59.908736","MTX06","小台06","134459","663000","134459.663000","16463.00","1","-137.00","-0.83","16460.00","5","16462.00","1","16517.00","-83.00","16532.00","-69.00","16406.00","57.00","126.00","16600.00","16571.00","-54.00","0","294015","20220607","18260.00","14940.00","169009","4250","3","2","2","169334"
