更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","UN2406","那斯達克2406","000000","000000","000000.000000","17560.00","1","-208.00","-1.17","17546.00","1","17560.00","3","17791.00","23.00","17791.00","-231.00","17525.00","35.00","266.00","17768.00","17682.00","109.00","0","2818","20240419","19011.00","16525.00","0","4893","-1","2","2","4412"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TX06","台指06","000000","000000","000000.000000","19995.00","1","-357.00","-1.75","19994.00","1","19999.00","1","20382.00","30.00","20448.00","-453.00","19930.00","65.00","518.00","20352.00","20014.00","368.00","0","1800","20240419","22387.00","18317.00","0","4834","-1","2","2","2035"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.950155","MTX06","小台06","000000","000000","000000.000000","19998.00","1","-354.00","-1.74","19996.00","6","20000.00","1","20383.00","31.00","20447.00","-449.00","19926.00","72.00","521.00","20352.00","20027.00","356.00","0","13240","20240419","22387.00","18317.00","0","4841","-1","2","2","19412"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.956156","UD06","道瓊06","000000","000000","000000.000000","38006.00","1","-104.00","-0.27","38006.00","2","38040.00","1","38117.00","7.00","38328.00","-322.00","37926.00","80.00","402.00","38110.00","38047.00","70.00","0","1187","20240419","40777.00","35443.00","0","4888","0","2","2","1688"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.956156","TX05","台指05","000000","000000","000000.000000","19998.00","1","-355.00","-1.74","19994.00","1","19998.00","1","20380.00","27.00","20449.00","-451.00","19915.00","83.00","534.00","20353.00","20019.00","361.00","0","130537","20240419","22388.00","18318.00","0","4833","1","2","2","198277"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.950155","MTX05","小台05","000000","000000","000000.000000","19995.00","4","-358.00","-1.76","19995.00","5","19997.00","3","20383.00","30.00","20450.00","-455.00","19915.00","80.00","535.00","20353.00","20012.00","371.00","0","278459","20240419","22388.00","18318.00","0","4840","2","2","2","349990"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TXO19700E4","台選05C","000000","000000","000000.000000","472.00","1","-323.00","-40.63","472.00","1","610.00","1","705.00","-90.00","705.00","-233.00","472.00","0.00","233.00","795.00","585.00","120.00","0","58","20240419","2820.00","0.10","0","79","-1","3","2","158"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.956156","TXO19900E4","台選05C","000000","000000","000000.000000","376.00","1","-264.00","-41.25","377.00","1","466.00","1","670.00","30.00","670.00","-294.00","366.00","10.00","304.00","640.00","453.00","217.00","0","128","20240419","2670.00","0.10","0","83","-1","3","2","316"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.956156","TXO20100E4","台選05C","000000","000000","000000.000000","278.00","1","-221.00","-44.29","270.00","3","309.00","1","545.00","46.00","555.00","-277.00","261.00","17.00","294.00","499.00","350.00","195.00","0","1647","20240419","2520.00","0.10","0","87","-1","3","2","918"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.950155","TXO20300E4","台選05C","000000","000000","000000.000000","212.00","1","-170.00","-44.50","203.00","1","218.00","1","449.00","67.00","449.00","-237.00","185.00","27.00","264.00","382.00","230.00","219.00","0","1252","20240419","2410.00","0.10","0","91","-1","3","2","2042"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TXO20500E4","台選05C","000000","000000","000000.000000","141.00","1","-148.00","-51.21","140.00","1","148.00","1","311.00","22.00","321.00","-180.00","124.00","17.00","197.00","289.00","158.00","153.00","0","1591","20240419","2310.00","0.10","0","95","-1","3","2","1367"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TXO20700E4","台選05C","000000","000000","000000.000000","90.00","1","-114.00","-55.88","88.00","1","97.00","1","220.00","16.00","230.00","-140.00","82.00","8.00","148.00","204.00","110.00","110.00","0","1721","20240419","2230.00","0.10","0","99","-1","3","2","2389"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.965158","TXO20900E4","台選05C","000000","000000","000000.000000","57.00","1","-82.00","-58.99","54.00","5","60.00","2","151.00","12.00","151.00","-94.00","49.50","7.50","101.50","139.00","74.00","77.00","0","1423","20240419","2160.00","0.10","0","103","-1","3","2","1920"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.956156","TXO19700Q4","台選05P","000000","000000","000000.000000","229.00","1","87.00","61.27","229.00","4","255.00","1","120.00","-22.00","270.00","-41.00","120.00","109.00","150.00","142.00","227.00","-107.00","0","1393","20240419","2170.00","0.10","0","78","-1","3","2","1782"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TXO19900Q4","台選05P","000000","000000","000000.000000","311.00","1","121.00","63.68","301.00","1","315.00","1","157.00","-33.00","351.00","-40.00","157.00","154.00","194.00","190.00","301.00","-144.00","0","1184","20240419","2220.00","0.10","0","82","-1","3","2","1137"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.957157","TXO20100Q4","台選05P","000000","000000","000000.000000","419.00","2","165.00","64.96","380.00","1","416.00","1","229.00","-25.00","449.00","-30.00","222.00","197.00","227.00","254.00","429.00","-200.00","0","930","20240419","2280.00","0.10","0","86","-1","3","2","1146"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.961157","TXO20300Q4","台選05P","000000","000000","000000.000000","525.00","1","191.00","57.19","405.00","1","560.00","7","290.00","-44.00","570.00","-45.00","290.00","235.00","280.00","334.00","515.00","-225.00","0","322","20240419","2360.00","0.10","0","90","-1","3","2","655"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TXO20500Q4","台選05P","000000","000000","000000.000000","555.00","1","117.00","26.71","450.00","2","2450.00","1","388.00","-50.00","700.00","-145.00","388.00","167.00","312.00","438.00","650.00","-262.00","0","142","20240419","2460.00","0.10","0","94","-1","3","2","300"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.958157","TXO20700Q4","台選05P","000000","000000","000000.000000","800.00","1","250.00","45.45","102.00","1","885.00","2","486.00","-64.00","855.00","-55.00","486.00","314.00","369.00","550.00","800.00","-314.00","0","20","20240419","2580.00","0.10","0","98","-1","3","2","53"
"m_SKQuoteLib_OnNotifyQuote","2024/04/19 05:07:46.969159","TXO20900Q4","台選05P","000000","000000","000000.000000","945.00","1","260.00","37.96","50.00","2","0.00","0","845.00","160.00","945.00","0.00","845.00","100.00","100.00","685.00","945.00","-100.00","0","3","20240419","2710.00","0.10","0","102","-1","3","2","7"
