更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","UN2406","那斯達克2406","000000","000000","000000.000000","19588.00","1","-44.00","-0.22","19581.00","1","19605.00","1","19645.00","13.00","19716.00","-128.00","19505.00","83.00","211.00","19632.00","19619.00","26.00","0","2185","20240614","21006.00","18258.00","0","5002","-1","2","2","897"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TX07","台指07","000000","000000","000000.000000","22135.00","1","-57.00","-0.26","22132.00","7","22139.00","2","22190.00","-2.00","22268.00","-133.00","22055.00","80.00","213.00","22192.00","22158.00","32.00","0","2873","20240614","24411.00","19973.00","0","4945","-1","2","2","3373"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","MTX07","小台07","000000","000000","000000.000000","22139.00","1","-53.00","-0.24","22138.00","2","22140.00","1","22192.00","0.00","22267.00","-128.00","22057.00","82.00","210.00","22192.00","22160.00","32.00","0","14776","20240614","24411.00","19973.00","0","4952","-1","2","2","17483"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","UD06","道瓊06","000000","000000","000000.000000","38636.00","2","-66.00","-0.17","38635.00","1","38705.00","3","38648.00","-54.00","38780.00","-144.00","38441.00","195.00","339.00","38702.00","38730.00","-82.00","0","648","20240614","41411.00","35993.00","0","4997","0","2","2","127"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TX06","台指06","000000","000000","000000.000000","22270.00","1","-55.00","-0.25","22265.00","8","22270.00","2","22325.00","0.00","22403.00","-133.00","22181.00","89.00","222.00","22325.00","22286.00","39.00","0","67332","20240614","24557.00","20093.00","0","4944","1","2","2","112243"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","MTX06","小台06","000000","000000","000000.000000","22268.00","1","-57.00","-0.26","22268.00","14","22274.00","5","22322.00","-3.00","22403.00","-135.00","22182.00","86.00","221.00","22325.00","22286.00","36.00","0","146450","20240614","24557.00","20093.00","0","4951","2","2","2","195831"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO20700F4","台選06C","000000","000000","000000.000000","1620.00","20","-10.00","-0.61","1130.00","1","0.00","0","1620.00","-10.00","1620.00","0.00","1620.00","0.00","0.00","1630.00","1620.00","0.00","0","20","20240614","3860.00","0.10","0","6392","-1","3","2","1"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO20900F4","台選06C","000000","000000","000000.000000","1300.00","1","-130.00","-9.09","13.00","1","0.00","0","1300.00","-130.00","1300.00","0.00","1300.00","0.00","0.00","1430.00","1400.00","-100.00","0","1","20240614","3660.00","0.10","0","6400","-1","3","2","2"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21100F4","台選06C","000000","000000","000000.000000","1250.00","1","20.00","1.63","133.00","1","0.00","0","1220.00","-10.00","1250.00","0.00","1220.00","30.00","30.00","1230.00","1200.00","20.00","0","61","20240614","3460.00","0.10","0","6408","-1","3","2","46"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21300F4","台選06C","000000","000000","000000.000000","930.00","1","-100.00","-9.71","970.00","1","0.00","0","1050.00","20.00","1050.00","-120.00","930.00","0.00","120.00","1030.00","985.00","65.00","0","7","20240614","3260.00","0.10","0","6416","-1","3","2","52"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21500F4","台選06C","000000","000000","000000.000000","785.00","1","-50.00","-5.99","680.00","5","920.00","1","870.00","35.00","870.00","-85.00","700.00","85.00","170.00","835.00","775.00","95.00","0","45","20240614","3060.00","0.10","0","6424","-1","3","2","252"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21700F4","台選06C","000000","000000","000000.000000","600.00","1","-45.00","-6.98","520.00","1","750.00","14","695.00","50.00","695.00","-95.00","530.00","70.00","165.00","645.00","570.00","125.00","0","46","20240614","2870.00","0.10","0","6432","-1","3","2","220"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.196659","TXO21900F4","台選06C","000000","000000","000000.000000","415.00","1","-47.00","-10.17","376.00","1","447.00","1","482.00","20.00","525.00","-110.00","350.00","65.00","175.00","462.00","430.00","52.00","0","409","20240614","2690.00","0.10","0","6440","-1","3","2","802"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO20700R4","台選06P","000000","000000","000000.000000","3.00","5","0.10","3.45","2.60","21","3.00","12","2.90","0.00","3.40","-0.40","2.60","0.40","0.80","2.90","4.60","-1.70","0","131","20240614","2230.00","0.10","0","6391","-1","3","2","1112"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO20900R4","台選06P","000000","000000","000000.000000","3.00","10","-1.10","-26.83","2.50","6","3.90","10","3.70","-0.40","4.40","-1.40","3.00","0.00","1.40","4.10","4.00","-0.30","0","175","20240614","2230.00","0.10","0","6399","-1","3","2","1251"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21100R4","台選06P","000000","000000","000000.000000","3.20","28","-2.00","-38.46","3.00","10","4.00","10","3.90","-1.30","5.90","-2.70","3.20","0.00","2.70","5.20","5.40","-1.50","0","186","20240614","2230.00","0.10","0","6407","-1","3","2","1901"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21300R4","台選06P","000000","000000","000000.000000","4.70","8","-2.50","-34.72","4.50","1","5.40","1","7.50","0.30","8.90","-4.20","4.70","0.00","4.20","7.20","8.50","-1.00","0","383","20240614","2230.00","0.10","0","6415","-1","3","2","2427"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.192657","TXO21500R4","台選06P","000000","000000","000000.000000","7.90","1","-3.60","-31.30","7.50","1","7.90","2","10.50","-1.00","15.50","-7.60","7.50","0.40","8.00","11.50","16.50","-6.00","0","1679","20240614","2240.00","0.10","0","6423","-1","3","2","6928"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.202660","TXO21700R4","台選06P","000000","000000","000000.000000","17.50","2","-2.50","-12.50","15.00","1","17.00","1","20.50","0.50","30.00","-12.50","14.50","3.00","15.50","20.00","28.00","-7.50","0","4847","20240614","2250.00","0.10","0","6431","-1","3","2","7779"
"m_SKQuoteLib_OnNotifyQuote","2024/06/14 05:22:27.202660","TXO21900R4","台選06P","000000","000000","000000.000000","35.50","2","-5.00","-12.35","34.00","2","35.50","3","39.00","-1.50","62.00","-26.50","30.00","5.50","32.00","40.50","58.00","-19.00","0","8710","20240614","2270.00","0.10","0","6439","-1","3","2","14486"
