建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/25 08:34:48.276330","Update","2022/05/25 13:33:13.540185","TSEA","加權指","000000","000000","000000.000000","16104.03","17545","140.40","0.88","0.00","0","0.00","0","15987.74","24.11","16169.18","-65.15","15980.90","123.13","188.28","15963.63","15963.63","24.11","0","213021","20220525","17559.99","14367.27","0","30606","-1","0","2","208559"
"CreateOrUpdate","2022/05/25 08:34:48.279328","Update","2022/05/25 13:44:59.388099","0050","元大台灣50","000000","000000","000000.000000","124.45","85","0.95","0.77","124.45","13","124.50","41","123.70","0.20","124.70","-0.25","123.45","1.00","1.25","123.50","123.50","0.20","0","2540","20220525","135.85","111.15","0","0","-1","0","2","5011"
"CreateOrUpdate","2022/05/25 08:34:48.279328","Update","2022/05/25 13:44:59.575429","00632R","元大台灣50反1","000000","000000","000000.000000","5.66","5411","-0.05","-0.88","5.65","3298","5.66","12647","5.68","-0.03","5.70","-0.04","5.63","0.03","0.07","5.71","5.71","-0.03","0","157346","20220525","6.28","5.14","0","17","-1","0","2","138637"
"CreateOrUpdate","2022/05/25 08:34:48.280332","Update","2022/05/25 13:44:36.773940","UN2206","那斯達克2206","000000","000000","000000.000000","11859.00","1","49.00","0.41","11851.00","1","11859.00","1","11814.00","4.00","11891.00","-32.00","11814.00","45.00","77.00","11810.00","11813.00","1.00","0","4941","20220525","12636.00","10984.00","0","4299","-1","2","2","848"
"CreateOrUpdate","2022/05/25 08:34:48.281332","Update","2022/05/25 13:44:58.262754","TX07","台指07","000000","000000","000000.000000","15676.00","1","115.00","0.74","15673.00","2","15680.00","3","15634.00","73.00","15763.00","-87.00","15598.00","78.00","165.00","15561.00","15618.00","16.00","0","1506","20220525","17117.00","14005.00","0","4252","-1","2","2","1320"
"CreateOrUpdate","2022/05/25 08:34:48.282329","Update","2022/05/25 13:44:58.262754","MTX07","小台07","000000","000000","000000.000000","15676.00","1","115.00","0.74","15674.00","1","15677.00","1","15624.00","63.00","15762.00","-86.00","15598.00","78.00","164.00","15561.00","15610.00","14.00","0","8194","20220525","17117.00","14005.00","0","4259","-1","2","2","5097"
"CreateOrUpdate","2022/05/25 08:34:48.289334","Update","2022/05/25 13:45:08.168852","2330","台積電","133000","000000","133000.000000","524.00","4924","4.00","0.77","524.00","691","525.00","126","522.00","2.00","529.00","-5.00","520.00","4.00","9.00","520.00","520.00","2.00","0","22110","20220525","572.00","468.00","5296","29760","0","0","2","17737"
"CreateOrUpdate","2022/05/25 08:34:48.290334","Update","2022/05/25 13:44:33.006940","UD06","道瓊06","134250","061000","134250.061000","31970.00","1","381.00","1.21","31975.00","1","31985.00","1","31930.00","341.00","32045.00","-75.00","31921.00","49.00","124.00","31589.00","31935.00","-5.00","0","3654","20220525","33800.00","29378.00","3027","4294","1","2","2","624"
"CreateOrUpdate","2022/05/25 08:34:48.291325","Update","2022/05/25 13:44:58.518678","TX06","台指06","134500","018000","134500.018000","16060.00","2","134.00","0.84","16060.00","4","16065.00","12","15996.00","70.00","16146.00","-86.00","15968.00","92.00","178.00","15926.00","15985.00","11.00","0","185214","20220525","17518.00","14334.00","89309","4251","2","2","2","98021"
"CreateOrUpdate","2022/05/25 08:34:48.292332","Update","2022/05/25 13:44:58.518678","MTX06","小台06","134459","945000","134459.945000","16065.00","2","139.00","0.87","16061.00","7","16065.00","10","15989.00","63.00","16146.00","-81.00","15967.00","98.00","179.00","15926.00","15983.00","6.00","0","344893","20220525","17518.00","14334.00","190463","4258","3","2","2","183997"
"CreateOrUpdate","2022/05/25 08:34:48.282329","Update","2022/05/25 13:29:58.663755","TX416000E2","台選W405C","000000","000000","000000.000000","156.00","4","103.00","194.34","155.00","1890","156.00","278","55.00","2.00","171.00","-15.00","35.50","120.50","135.50","53.00","68.00","-13.00","0","80411","20220525","1640.00","0.10","0","7081","-1","3","2","16284"
"CreateOrUpdate","2022/05/25 08:34:48.283332","Update","2022/05/25 13:29:58.663076","TX416100E2","台選W405C","000000","000000","000000.000000","54.00","1","35.00","184.21","54.00","95","55.00","2011","14.00","-5.00","74.00","-20.00","4.10","49.90","69.90","19.00","20.00","-6.00","0","129959","20220525","1610.00","0.10","0","7085","-1","3","2","30057"
"CreateOrUpdate","2022/05/25 08:34:48.283332","Update","2022/05/25 13:27:31.797352","TX416200E2","台選W405C","000000","000000","000000.000000","0.20","1","-5.80","-96.67","0.00","0","0.20","193","2.00","-4.00","3.00","-2.80","0.10","0.10","2.90","6.00","3.90","-1.90","0","33577","20220525","1600.00","0.10","0","7089","-1","3","2","47036"
"CreateOrUpdate","2022/05/25 08:34:48.284332","Update","2022/05/25 13:25:14.767980","TX416300E2","台選W405C","000000","000000","000000.000000","0.10","2","-2.10","-95.45","0.00","0","0.20","212","1.00","-1.20","1.00","-0.90","0.10","0.00","0.90","2.20","1.00","0.00","0","7049","20220525","1590.00","0.10","0","7093","-1","3","2","37378"
"CreateOrUpdate","2022/05/25 08:34:48.285333","Update","2022/05/25 13:26:25.871009","TX416400E2","台選W405C","000000","000000","000000.000000","0.10","23","-1.10","-91.67","0.00","0","0.10","3","0.50","-0.70","0.50","-0.40","0.10","0.00","0.40","1.20","0.50","0.00","0","2103","20220525","1590.00","0.10","0","7097","-1","3","2","23550"
