建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/16 14:53:18.557553","m_SKQuoteLib_OnNotifyQuote","2022/06/16 14:53:18.633892","TSEA","加權指","000000","000000","000000.000000","15838.61","729","-160.64","-1.00","0.00","0","0.00","0","16098.29","99.04","16209.25","-370.64","15838.29","0.32","370.96","15999.25","15999.25","99.04","0","273074","20220616","17599.18","14399.32","0","30067","-1","0","2","223639"
"CreateOrUpdate","2022/06/16 14:53:18.560554","m_SKQuoteLib_OnNotifyQuote","2022/06/16 14:53:18.623889","0050","元大台灣50","000000","000000","000000.000000","122.50","88","-0.25","-0.20","122.45","17","122.50","126","124.10","1.35","125.00","-2.50","122.25","0.25","2.75","122.75","122.75","1.35","0","12717","20220616","135.00","110.50","0","0","-1","0","2","8840"
"CreateOrUpdate","2022/06/16 14:53:18.561569","m_SKQuoteLib_OnNotifyQuote","2022/06/16 14:53:18.633892","00632R","元大台灣50反1","000000","000000","000000.000000","5.72","197","0.05","0.88","5.72","23617","5.73","4588","5.61","-0.06","5.73","-0.01","5.58","0.14","0.15","5.67","5.67","-0.06","0","242671","20220616","6.23","5.11","0","16","-1","0","2","125483"
"CreateOrUpdate","2022/06/16 14:53:18.561569","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:57:06.209376","UN2209","那斯達克2209","000000","000000","000000.000000","11194.00","1","-411.00","-3.54","11190.00","1","11195.00","1","11494.00","-111.00","11497.00","-303.00","11068.00","126.00","429.00","11605.00","11605.00","-111.00","0","2628","20220617","12176.00","10584.00","0","4287","-1","2","2","1129"
"CreateOrUpdate","2022/06/16 14:53:18.562576","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.457752","TX08","台指08","000000","000000","000000.000000","15052.00","1","-216.00","-1.41","15033.00","1","15045.00","1","15201.00","-67.00","15201.00","-149.00","14966.00","86.00","235.00","15268.00","15268.00","-67.00","0","712","20220617","16960.00","13878.00","0","4241","-1","2","2","807"
"CreateOrUpdate","2022/06/16 14:53:18.563584","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:57.707370","MTX08","小台08","000000","000000","000000.000000","15041.00","1","-227.00","-1.49","15033.00","1","15045.00","1","15203.00","-65.00","15215.00","-174.00","14963.00","78.00","252.00","15268.00","15266.00","-63.00","0","6036","20220617","16960.00","13878.00","0","4248","-1","2","2","5456"
"CreateOrUpdate","2022/06/16 14:53:18.570877","m_SKQuoteLib_OnNotifyQuote","2022/06/16 14:53:18.633892","2330","台積電","000000","000000","000000.000000","508.00","72","2.00","0.40","508.00","383","509.00","279","515.00","9.00","516.00","-8.00","507.00","1.00","9.00","506.00","509.00","6.00","0","26835","20220616","556.00","456.00","0","29219","-1","0","2","35616"
"CreateOrUpdate","2022/06/16 14:53:18.571878","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:43.002336","UD09","道瓊09","045943","368000","045943.368000","29886.00","1","-747.00","-2.44","29877.00","1","30000.00","1","30450.00","-183.00","30458.00","-572.00","29740.00","146.00","718.00","30633.00","30633.00","-183.00","0","1201","20220617","32478.00","28230.00","900","4282","0","2","2","251"
"CreateOrUpdate","2022/06/16 14:53:18.571878","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.457752","TX07","台指07","045958","998000","045958.998000","15174.00","1","-237.00","-1.54","15175.00","1","15182.00","1","15335.00","-76.00","15348.00","-174.00","15093.00","81.00","255.00","15411.00","15410.00","-75.00","0","102068","20220617","17100.00","13992.00","52689","4240","1","2","2","127054"
"CreateOrUpdate","2022/06/16 14:53:18.572878","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.507640","MTX07","小台07","045959","089000","045959.089000","15180.00","1","-231.00","-1.50","15174.00","1","15183.00","4","15343.00","-68.00","15356.00","-176.00","15093.00","87.00","263.00","15411.00","15405.00","-62.00","0","210399","20220617","17100.00","13992.00","117292","4247","2","2","2","220542"
"CreateOrUpdate","2022/06/16 14:53:18.564581","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.174413","TXO16300G2","台選07C","000000","000000","000000.000000","44.00","1","-21.00","-32.31","42.00","1","44.50","1","60.00","-5.00","60.00","-16.00","40.00","4.00","20.00","65.00","0.00","0.00","0","1870","20220617","1700.00","0.10","0","5622","-1","3","2","3112"
"CreateOrUpdate","2022/06/16 14:53:18.564581","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.174413","TXO16400G2","台選07C","000000","000000","000000.000000","34.00","1","-15.00","-30.61","31.00","3","36.00","1","42.00","-7.00","44.50","-10.50","30.50","3.50","14.00","49.00","0.00","0.00","0","995","20220617","1680.00","0.10","0","5624","-1","3","2","2798"
"CreateOrUpdate","2022/06/16 14:53:18.565585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.174413","TXO16500G2","台選07C","000000","000000","000000.000000","27.00","5","-11.00","-28.95","26.00","2","27.50","2","33.00","-5.00","33.00","-6.00","25.00","2.00","8.00","38.00","0.00","0.00","0","1340","20220617","1660.00","0.10","0","5626","-1","3","2","5936"
"CreateOrUpdate","2022/06/16 14:53:18.565585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.175394","TXO16600G2","台選07C","000000","000000","000000.000000","21.50","1","-7.50","-25.86","21.00","1","23.00","1","27.00","-2.00","27.00","-5.50","20.50","1.00","6.50","29.00","0.00","0.00","0","999","20220617","1650.00","0.10","0","5628","-1","3","2","3008"
"CreateOrUpdate","2022/06/16 14:53:18.565585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.175394","TXO16700G2","台選07C","000000","000000","000000.000000","19.50","1","-3.00","-13.33","18.50","3","19.50","2","17.50","-5.00","22.00","-2.50","17.00","2.50","5.00","22.50","0.00","0.00","0","695","20220617","1640.00","0.10","0","5630","-1","3","2","2309"
"CreateOrUpdate","2022/06/16 14:53:18.566585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.176404","TXO16800G2","台選07C","000000","000000","000000.000000","16.00","1","-2.00","-11.11","14.50","3","16.50","3","16.00","-2.00","20.00","-4.00","13.50","2.50","6.50","18.00","0.00","0.00","0","505","20220617","1630.00","0.10","0","5632","-1","3","2","1526"
"CreateOrUpdate","2022/06/16 14:53:18.566585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.191445","TXO16900G2","台選07C","000000","000000","000000.000000","13.00","1","-1.50","-10.34","12.00","1","12.50","1","11.50","-3.00","14.50","-1.50","11.00","2.00","3.50","14.50","0.00","0.00","0","478","20220617","1620.00","0.10","0","5634","-1","3","2","1596"
"CreateOrUpdate","2022/06/16 14:53:18.567585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.194455","TXO16300S2","台選07P","000000","000000","000000.000000","1150.00","1","200.00","21.05","1100.00","1","0.00","0","1020.00","70.00","1230.00","-80.00","1020.00","130.00","210.00","950.00","0.00","0.00","0","25","20220617","2450.00","0.10","0","5621","-1","3","2","135"
"CreateOrUpdate","2022/06/16 14:53:18.567585","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.195461","TXO16400S2","台選07P","000000","000000","000000.000000","1250.00","7","210.00","20.19","1010.00","1","1490.00","1","1150.00","110.00","1310.00","-60.00","1150.00","100.00","160.00","1040.00","0.00","0.00","0","14","20220617","2530.00","0.10","0","5623","-1","3","2","17"
"CreateOrUpdate","2022/06/16 14:53:18.568584","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.195461","TXO16500S2","台選07P","000000","000000","000000.000000","1340.00","1","210.00","18.58","1130.00","1","0.00","0","1320.00","190.00","1350.00","-10.00","1280.00","60.00","70.00","1130.00","0.00","0.00","0","14","20220617","2610.00","0.10","0","5625","-1","3","2","32"
"CreateOrUpdate","2022/06/16 14:53:18.568584","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.196461","TXO16600S2","台選07P","000000","000000","000000.000000","1440.00","1","220.00","18.03","840.00","1","1580.00","1","1290.00","70.00","1450.00","-10.00","1290.00","150.00","160.00","1220.00","0.00","0.00","0","15","20220617","2700.00","0.10","0","5627","-1","3","2","109"
"CreateOrUpdate","2022/06/16 14:53:18.569875","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.209010","TXO16700S2","台選07P","000000","000000","000000.000000","1510.00","1","200.00","15.27","20.00","3","0.00","0","1500.00","190.00","1510.00","0.00","1460.00","50.00","50.00","1310.00","0.00","0.00","0","6","20220617","2790.00","0.10","0","5629","-1","3","2","134"
"CreateOrUpdate","2022/06/16 14:53:18.569875","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.209010","TXO16800S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","810.00","1","2890.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1410.00","0.00","0.00","0","0","20220617","2880.00","0.10","0","5631","-1","3","2","7"
"CreateOrUpdate","2022/06/16 14:53:18.570877","m_SKQuoteLib_OnNotifyQuote","2022/06/17 04:59:59.209010","TXO16900S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","500.00","1","3000.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","0.00","0.00","0","0","20220617","2970.00","0.10","0","5633","-1","3","2","3"
