建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/28 14:53:38.286770","UpdateQuote","2022/04/28 14:53:39.559567","TSEA","加權指","000000","000000","000000.000000","16419.38","515","116.03","0.71","0.00","0","0.00","0","16350.72","47.37","16455.57","-36.19","16256.88","162.50","198.69","16303.35","16303.35","47.37","0","256398","20220428","17933.68","14673.02","0","30571","-1","0","2","298150"
"CreateQuote","2022/04/28 14:53:38.288690","UpdateQuote","2022/04/28 14:53:39.559567","0050","元大台灣50","000000","000000","000000.000000","127.10","8","0.55","0.43","127.05","26","127.10","35","127.35","0.80","127.40","-0.30","125.95","1.15","1.45","126.55","126.55","0.80","0","11532","20220428","139.20","113.90","0","0","-1","0","2","28717"
"CreateQuote","2022/04/28 14:53:38.288690","UpdateQuote","2022/04/28 14:53:38.348676","00632R","元大台灣50反1","000000","000000","000000.000000","5.58","174","-0.03","-0.53","5.57","12629","5.58","15308","5.59","-0.02","5.63","-0.05","5.56","0.02","0.07","5.61","5.61","-0.02","0","164756","20220428","6.17","5.05","0","17","-1","0","2","311549"
"CreateQuote","2022/04/28 14:53:38.288690","UpdateQuote","2022/04/29 04:59:53.991449","UN2206","那斯達克2206","000000","000000","000000.000000","13320.00","1","152.00","1.15","13310.00","1","13341.00","1","13230.00","62.00","13540.00","-220.00","13038.00","282.00","502.00","13168.00","13168.00","62.00","0","6163","20220429","13970.00","12144.00","0","4296","-1","2","2","5967"
"CreateQuote","2022/04/28 14:53:38.289692","UpdateQuote","2022/04/29 04:59:57.896806","TX06","台指06","000000","000000","000000.000000","16546.00","1","193.00","1.18","16547.00","6","16554.00","8","16384.00","31.00","16620.00","-74.00","16287.00","259.00","333.00","16353.00","16353.00","31.00","0","1004","20220429","17875.00","14625.00","0","4251","-1","2","2","1267"
"CreateQuote","2022/04/28 14:53:38.289692","UpdateQuote","2022/04/29 05:00:00.093459","MTX06","小台06","000000","000000","000000.000000","16550.00","2","197.00","1.20","16546.00","2","16550.00","3","16376.00","23.00","16621.00","-71.00","16285.00","265.00","336.00","16353.00","16353.00","23.00","0","5604","20220429","17875.00","14625.00","0","4258","-1","2","2","8739"
"CreateQuote","2022/04/28 14:53:38.293685","UpdateQuote","2022/04/28 14:53:39.559567","2330","台積電","000000","000000","000000.000000","531.00","55","5.00","0.95","530.00","1568","531.00","205","530.00","4.00","532.00","-1.00","523.00","8.00","9.00","526.00","526.00","4.00","0","45330","20220428","578.00","473.50","0","29728","-1","0","2","55711"
"CreateQuote","2022/04/28 14:53:38.293685","UpdateQuote","2022/04/29 04:59:52.742862","UD06","道瓊06","045900","430000","045900.430000","33781.00","1","442.00","1.33","33752.00","1","33844.00","1","33407.00","68.00","33969.00","-188.00","33162.00","619.00","807.00","33339.00","33339.00","68.00","0","3037","20220429","35747.00","31071.00","2402","4291","0","2","2","5135"
"CreateQuote","2022/04/28 14:53:38.294686","UpdateQuote","2022/04/29 05:00:00.093459","TX05","台指05","045958","737000","045958.737000","16590.00","1","202.00","1.23","16586.00","6","16590.00","8","16422.00","34.00","16658.00","-68.00","16319.00","271.00","339.00","16388.00","16387.00","35.00","0","90392","20220429","17915.00","14659.00","43938","4250","1","2","2","204709"
"CreateQuote","2022/04/28 14:53:38.294686","UpdateQuote","2022/04/29 05:00:00.093459","MTX05","小台05","045959","664000","045959.664000","16586.00","2","198.00","1.21","16586.00","2","16589.00","1","16419.00","31.00","16660.00","-74.00","16318.00","268.00","342.00","16388.00","16386.00","33.00","0","184855","20220429","17915.00","14659.00","104529","4257","2","2","2","382415"
"CreateQuote","2022/04/28 14:53:38.290693","UpdateQuote","2022/04/29 04:59:46.024567","TXO16200Q2","台選05P","000000","000000","000000.000000","160.00","1","-73.00","-31.33","145.00","2","162.00","10","122.00","-111.00","255.00","-95.00","122.00","38.00","133.00","233.00","233.00","-111.00","0","1237","20220429","1910.00","0.10","0","6471","-1","3","2","1481"
"CreateQuote","2022/04/28 14:53:38.290693","UpdateQuote","2022/04/29 04:59:00.822268","TXO16200E2","台選05C","000000","000000","000000.000000","505.00","1","82.00","19.39","460.00","1","600.00","1","449.00","26.00","580.00","-75.00","386.00","119.00","194.00","423.00","423.00","26.00","0","287","20220429","2000.00","0.10","0","6472","-1","3","2","560"
"CreateQuote","2022/04/28 14:53:38.290693","UpdateQuote","2022/04/29 04:50:03.522962","TXO16300Q2","台選05P","000000","000000","000000.000000","176.00","1","-94.00","-34.81","175.00","2","184.00","2","260.00","-10.00","299.00","-123.00","160.00","16.00","139.00","270.00","270.00","-10.00","0","964","20220429","1950.00","0.10","0","6473","-1","3","2","1802"
"CreateQuote","2022/04/28 14:53:38.291694","UpdateQuote","2022/04/29 04:59:54.906534","TXO16300E2","台選05C","000000","000000","000000.000000","500.00","1","144.00","40.45","415.00","1","499.00","3","370.00","14.00","500.00","0.00","320.00","180.00","180.00","356.00","356.00","14.00","0","379","20220429","1930.00","0.10","0","6474","-1","3","2","965"
"CreateQuote","2022/04/28 14:53:38.291694","UpdateQuote","2022/04/29 04:59:00.822268","TXO16400Q2","台選05P","000000","000000","000000.000000","186.00","1","-118.00","-38.82","197.00","1","219.00","1","273.00","-31.00","339.00","-153.00","186.00","0.00","153.00","304.00","304.00","-31.00","0","932","20220429","1990.00","0.10","0","6475","-1","3","2","1148"
"CreateQuote","2022/04/28 14:53:38.291694","UpdateQuote","2022/04/29 04:59:00.822268","TXO16400E2","台選05C","000000","000000","000000.000000","384.00","11","91.00","31.06","369.00","2","390.00","1","312.00","19.00","400.00","-16.00","263.00","121.00","137.00","293.00","293.00","19.00","0","786","20220429","1880.00","0.10","0","6476","-1","3","2","1249"
"CreateQuote","2022/04/28 14:53:38.291694","UpdateQuote","2022/04/29 04:59:00.822268","TXO16500Q2","台選05P","000000","000000","000000.000000","227.00","1","-118.00","-34.20","227.00","2","247.00","1","318.00","-27.00","386.00","-159.00","206.00","21.00","180.00","345.00","345.00","-27.00","0","581","20220429","2040.00","0.10","0","6477","-1","3","2","791"
"CreateQuote","2022/04/28 14:53:38.292694","UpdateQuote","2022/04/29 04:59:48.142542","TXO16500E2","台選05C","000000","000000","000000.000000","320.00","1","82.00","34.45","300.00","1","329.00","1","253.00","15.00","360.00","-40.00","211.00","109.00","149.00","238.00","238.00","15.00","0","898","20220429","1830.00","0.10","0","6478","-1","3","2","2126"
"CreateQuote","2022/04/28 14:53:38.292694","UpdateQuote","2022/04/29 04:59:24.393617","TXO16600Q2","台選05P","000000","000000","000000.000000","298.00","1","-99.00","-24.94","266.00","2","275.00","1","369.00","-28.00","438.00","-140.00","240.00","58.00","198.00","397.00","397.00","-28.00","0","249","20220429","2100.00","0.10","0","6479","-1","3","2","149"
"CreateQuote","2022/04/28 14:53:38.293685","UpdateQuote","2022/04/29 04:59:25.518024","TXO16600E2","台選05C","000000","000000","000000.000000","257.00","1","70.00","37.43","254.00","1","260.00","1","191.00","4.00","293.00","-36.00","166.00","91.00","127.00","187.00","187.00","4.00","0","1606","20220429","1790.00","0.10","0","6480","-1","3","2","2069"
