建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/31 08:35:14.572215","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:33:24.626919","TSEA","加權指","000000","000000","000000.000000","16807.77","159134","197.15","1.19","0.00","0","0.00","0","16561.68","-48.94","16807.77","0.00","16493.07","314.70","314.70","16610.62","16610.62","-48.94","0","387262","20220531","18271.68","14949.56","0","30507","-1","0","2","256593"
"CreateOrUpdate","2022/05/31 08:35:14.574215","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:59.490710","0050","元大台灣50","000000","000000","000000.000000","129.80","786","1.25","0.97","129.80","11","129.85","4","128.45","-0.10","129.80","0.00","127.60","2.20","2.20","128.55","128.55","-0.10","0","6912","20220531","141.40","115.70","0","0","-1","0","2","14521"
"CreateOrUpdate","2022/05/31 08:35:14.574215","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:59.691759","00632R","元大台灣50反1","000000","000000","000000.000000","5.45","15387","-0.03","-0.55","5.44","8246","5.45","710","5.50","0.02","5.52","-0.07","5.45","0.00","0.07","5.48","5.48","0.02","0","137166","20220531","6.02","4.94","0","16","-1","0","2","256143"
"CreateOrUpdate","2022/05/31 08:35:14.575215","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:52.537889","UN2206","那斯達克2206","000000","000000","000000.000000","12752.00","2","-91.00","-0.71","12750.00","4","12771.00","1","12740.00","-103.00","12766.00","-14.00","12680.00","72.00","86.00","12843.00","12833.00","-93.00","0","2343","20220531","13742.00","11944.00","0","4289","-1","2","2","921"
"CreateOrUpdate","2022/05/31 08:35:14.575215","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:59.148890","TX07","台指07","000000","000000","000000.000000","16286.00","5","122.00","0.75","16286.00","1","16293.00","2","16100.00","-64.00","16321.00","-35.00","16074.00","212.00","247.00","16164.00","16125.00","-25.00","0","1263","20220531","17780.00","14548.00","0","4244","-1","2","2","1076"
"CreateOrUpdate","2022/05/31 08:35:14.576216","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:59.402065","MTX07","小台07","000000","000000","000000.000000","16285.00","1","121.00","0.75","16285.00","57","16290.00","1","16108.00","-56.00","16320.00","-35.00","16075.00","210.00","245.00","16164.00","16128.00","-20.00","0","7560","20220531","17780.00","14548.00","0","4251","-1","2","2","6121"
"CreateOrUpdate","2022/05/31 08:35:14.581219","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:45:08.322563","2330","台積電","133000","000000","133000.000000","560.00","48460","13.00","2.38","559.00","986","560.00","1455","542.00","-5.00","560.00","0.00","540.00","20.00","20.00","547.00","547.00","-5.00","0","72005","20220531","601.00","492.50","6127","29661","0","0","2","34433"
"CreateOrUpdate","2022/05/31 08:35:14.581219","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:00.406317","UD06","道瓊06","134301","929000","134301.929000","33202.00","1","-26.00","-0.08","33171.00","1","33233.00","1","33160.00","-68.00","33227.00","-25.00","33092.00","110.00","135.00","33228.00","33237.00","-77.00","0","1217","20220531","35553.00","30903.00","1116","4284","1","2","2","242"
"CreateOrUpdate","2022/05/31 08:35:14.581219","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:59.398852","TX06","台指06","134500","010000","134500.010000","16682.00","1","123.00","0.74","16681.00","1","16682.00","1","16492.00","-67.00","16716.00","-34.00","16460.00","222.00","256.00","16559.00","16510.00","-18.00","0","133847","20220531","18214.00","14904.00","62357","4243","2","2","2","80655"
"CreateOrUpdate","2022/05/31 08:35:14.582219","m_SKQuoteLib_OnNotifyQuote","2022/05/31 13:44:59.441940","MTX06","小台06","134459","970000","134459.970000","16680.00","2","121.00","0.73","16680.00","55","16681.00","1","16495.00","-64.00","16716.00","-36.00","16460.00","220.00","256.00","16559.00","16514.00","-19.00","0","225493","20220531","18214.00","14904.00","124502","4250","3","2","2","129081"
