建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/17 14:53:51.560237","m_SKQuoteLib_OnNotifyQuote","2022/06/17 14:53:51.630227","TSEA","加權指","000000","000000","000000.000000","15641.26","833","-197.35","-1.25","0.00","0","0.00","0","15794.16","-44.45","15794.16","-152.90","15573.38","67.88","220.78","15838.61","15838.61","-44.45","0","308710","20220617","17422.47","14254.75","0","29891","-1","0","2","273074"
"CreateOrUpdate","2022/06/17 14:53:51.562235","m_SKQuoteLib_OnNotifyQuote","2022/06/17 14:53:51.625228","0050","元大台灣50","000000","000000","000000.000000","120.85","159","-1.65","-1.35","120.85","22","120.90","142","121.00","-1.50","121.50","-0.65","120.40","0.45","1.10","122.50","122.50","-1.50","0","19632","20220617","134.75","110.25","0","0","-1","0","2","12717"
"CreateOrUpdate","2022/06/17 14:53:51.563233","m_SKQuoteLib_OnNotifyQuote","2022/06/17 14:53:51.625228","00632R","元大台灣50反1","000000","000000","000000.000000","5.79","186","0.07","1.22","5.79","396","5.80","23414","5.79","0.07","5.82","-0.03","5.75","0.04","0.07","5.72","5.72","0.07","0","373178","20220617","6.29","5.15","0","16","-1","0","2","242671"
"CreateOrUpdate","2022/06/17 14:53:51.564394","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:53.313352","UN2209","那斯達克2209","000000","000000","000000.000000","11312.00","1","38.00","0.34","11296.00","2","11344.00","12","11212.00","-62.00","11396.00","-84.00","11122.00","190.00","274.00","11274.00","11272.00","-60.00","0","5075","20220620","12417.00","10793.00","0","4287","-1","2","2","1059"
"CreateOrUpdate","2022/06/17 14:53:51.565233","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:54.940846","TX08","台指08","000000","000000","000000.000000","15030.00","1","-25.00","-0.17","15027.00","1","15037.00","1","15003.00","-52.00","15090.00","-60.00","14945.00","85.00","145.00","15055.00","15051.00","-48.00","0","568","20220620","16794.00","13742.00","0","4241","-1","2","2","801"
"CreateOrUpdate","2022/06/17 14:53:51.566227","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:59.510590","MTX08","小台08","000000","000000","000000.000000","15025.00","1","-30.00","-0.20","15025.00","3","15034.00","1","15016.00","-39.00","15096.00","-71.00","14945.00","80.00","151.00","15055.00","15053.00","-37.00","0","4874","20220620","16794.00","13742.00","0","4248","-1","2","2","4946"
"CreateOrUpdate","2022/06/17 14:53:51.574206","m_SKQuoteLib_OnNotifyQuote","2022/06/17 14:53:51.631223","2330","台積電","000000","000000","000000.000000","501.00","455","-7.00","-1.38","501.00","685","502.00","450","499.50","-8.50","503.00","-2.00","499.00","2.00","4.00","508.00","508.00","-8.50","0","43423","20220617","558.00","457.50","0","29043","-1","0","2","26835"
"CreateOrUpdate","2022/06/17 14:53:51.575217","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:51.689263","UD09","道瓊09","045900","303000","045900.303000","29920.00","1","-220.00","-0.73","29920.00","1","29925.00","1","30084.00","-56.00","30206.00","-286.00","29650.00","270.00","556.00","30140.00","30152.00","-68.00","0","3266","20220620","32777.00","28489.00","2716","4282","0","2","2","292"
"CreateOrUpdate","2022/06/17 14:53:51.575217","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:59.538256","TX07","台指07","050000","020000","050000.020000","15179.00","1","-23.00","-0.15","15172.00","1","15180.00","1","15155.00","-47.00","15244.00","-65.00","15081.00","98.00","163.00","15202.00","15200.00","-45.00","0","90774","20220620","16952.00","13870.00","45908","4240","1","2","2","123806"
"CreateOrUpdate","2022/06/17 14:53:51.575217","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:59.509394","MTX07","小台07","045959","379000","045959.379000","15175.00","1","-27.00","-0.18","15173.00","3","15177.00","1","15156.00","-46.00","15245.00","-70.00","15081.00","94.00","164.00","15202.00","15200.00","-44.00","0","190773","20220620","16952.00","13870.00","106237","4247","2","2","2","214809"
"CreateOrUpdate","2022/06/17 14:53:51.567201","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.266819","TXO16300G2","台選07C","000000","000000","000000.000000","43.50","1","-4.50","-9.38","42.00","1","45.00","1","42.50","-5.50","49.50","-6.00","39.50","4.00","10.00","48.00","48.00","-5.50","0","475","20220620","1640.00","0.10","0","5672","-1","3","2","1477"
"CreateOrUpdate","2022/06/17 14:53:51.567201","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.282907","TXO16400G2","台選07C","000000","000000","000000.000000","36.50","15","-1.50","-3.95","36.00","2","37.00","1","34.50","-3.50","38.00","-1.50","30.50","6.00","7.50","38.00","38.00","-3.50","0","360","20220620","1630.00","0.10","0","5674","-1","3","2","1129"
"CreateOrUpdate","2022/06/17 14:53:51.568215","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.266819","TXO16500G2","台選07C","000000","000000","000000.000000","27.00","1","-1.00","-3.57","27.00","1","28.00","2","26.00","-2.00","30.50","-3.50","24.00","3.00","6.50","28.00","28.00","-2.00","0","486","20220620","1620.00","0.10","0","5676","-1","3","2","1974"
"CreateOrUpdate","2022/06/17 14:53:51.568215","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.268831","TXO16600G2","台選07C","000000","000000","000000.000000","21.00","8","-2.50","-10.64","21.50","1","24.00","1","20.50","-3.00","26.00","-5.00","20.00","1.00","6.00","23.50","23.50","-3.00","0","247","20220620","1610.00","0.10","0","5678","-1","3","2","862"
"CreateOrUpdate","2022/06/17 14:53:51.569216","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.269831","TXO16700G2","台選07C","000000","000000","000000.000000","18.50","3","0.00","0.00","17.50","4","19.00","42","16.00","-2.50","19.00","-0.50","15.50","3.00","3.50","18.50","18.50","-2.50","0","111","20220620","1600.00","0.10","0","5680","-1","3","2","565"
"CreateOrUpdate","2022/06/17 14:53:51.569216","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:58:28.890057","TXO16800G2","台選07C","000000","000000","000000.000000","16.00","1","1.50","10.34","14.50","18","16.00","2","14.00","-0.50","16.50","-0.50","14.00","2.00","2.50","14.50","14.50","-0.50","0","134","20220620","1600.00","0.10","0","5682","-1","3","2","531"
"CreateOrUpdate","2022/06/17 14:53:51.570215","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:53:18.393297","TXO16900G2","台選07C","000000","000000","000000.000000","14.00","1","2.00","16.67","11.50","2","14.50","1","12.00","0.00","14.00","0.00","11.00","3.00","3.00","12.00","12.00","0.00","0","82","20220620","1590.00","0.10","0","5684","-1","3","2","307"
"CreateOrUpdate","2022/06/17 14:53:51.570215","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.282907","TXO16300S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1000.00","1","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1150.00","1140.00","0.00","0","0","20220620","2530.00","0.10","0","5671","-1","3","2","4"
"CreateOrUpdate","2022/06/17 14:53:51.571216","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.284639","TXO16400S2","台選07P","000000","000000","000000.000000","1330.00","3","90.00","7.26","1050.00","1","1590.00","2","1300.00","60.00","1330.00","0.00","1250.00","80.00","80.00","1240.00","1230.00","70.00","0","6","20220620","2620.00","0.10","0","5673","-1","3","2","2"
"CreateOrUpdate","2022/06/17 14:53:51.571216","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.284639","TXO16500S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1200.00","1","1500.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1320.00","1350.00","0.00","0","0","20220620","2710.00","0.10","0","5675","-1","3","2","2"
"CreateOrUpdate","2022/06/17 14:53:51.572213","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.284639","TXO16600S2","台選07P","000000","000000","000000.000000","1420.00","1","0.00","0.00","1220.00","1","0.00","0","1420.00","0.00","1420.00","0.00","1420.00","0.00","0.00","1420.00","1400.00","20.00","0","1","20220620","2800.00","0.10","0","5677","-1","3","2","7"
"CreateOrUpdate","2022/06/17 14:53:51.572213","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.284639","TXO16700S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1450.00","2","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1520.00","1500.00","0.00","0","0","20220620","2890.00","0.10","0","5679","-1","3","2","1"
"CreateOrUpdate","2022/06/17 14:53:51.573216","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:57.286040","TXO16800S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","48.50","1","3110.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1610.00","0.00","0.00","0","0","20220620","2990.00","0.10","0","5681","-1","3","2","0"
"CreateOrUpdate","2022/06/17 14:53:51.573216","m_SKQuoteLib_OnNotifyQuote","2022/06/18 04:59:54.520115","TXO16900S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1570.00","9","1890.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1710.00","0.00","0.00","0","0","20220620","3080.00","0.10","0","5683","-1","3","2","0"
