更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:33:15.029938","TSEA","加權指","000000","000000","000000.000000","14324.68","15564","374.06","2.68","0.00","0","0.00","0","14194.94","244.32","14403.51","-78.83","14194.94","129.74","208.57","13950.62","13950.62","244.32","0","221468","20220713","15345.68","12555.56","0","29943","-1","0","2","200107"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:45:00.085867","0050","元大台灣50","000000","000000","000000.000000","113.45","650","3.90","3.56","113.40","35","113.45","475","113.00","3.45","113.65","-0.20","112.60","0.85","1.05","109.55","109.55","3.45","0","24638","20220713","120.50","98.60","0","0","-1","0","2","11116"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:45:00.235359","00632R","元大台灣50反1","000000","000000","000000.000000","6.12","5772","-0.19","-3.01","6.12","21239","6.13","3218","6.13","-0.18","6.16","-0.04","6.09","0.03","0.07","6.31","6.31","-0.18","0","387642","20220713","6.94","5.68","0","16","-1","0","2","263013"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:30.136145","UN2209","那斯達克2209","000000","000000","000000.000000","11798.00","1","1.00","0.01","11795.00","1","11810.00","2","11795.00","-2.00","11818.00","-20.00","11777.00","21.00","41.00","11797.00","11798.00","-3.00","0","4139","20220713","12622.00","10972.00","0","4380","-1","2","2","621"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:59.135368","TX08","台指08","000000","000000","000000.000000","14127.00","1","367.00","2.67","14123.00","2","14128.00","20","14099.00","339.00","14201.00","-74.00","14054.00","73.00","147.00","13760.00","14085.00","14.00","0","5353","20220713","15136.00","12384.00","0","4328","-1","2","2","2682"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:59.139369","MTX08","小台08","000000","000000","000000.000000","14127.00","2","367.00","2.67","14127.00","2","14131.00","10","14102.00","342.00","14201.00","-74.00","14056.00","71.00","145.00","13760.00","14083.00","19.00","0","20669","20220713","15136.00","12384.00","0","4335","-1","2","2","10876"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:45:08.886011","2330","台積電","133000","000000","133000.000000","470.50","4444","21.00","4.67","470.50","58","471.00","33","470.50","21.00","473.00","-2.50","466.00","4.50","7.00","449.50","449.50","21.00","0","43888","20220713","494.00","405.00","12669","29093","0","0","2","22992"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:50.252351","UD09","道瓊09","134451","140000","134451.140000","30995.00","1","6.00","0.02","30980.00","1","31012.00","1","31015.00","26.00","31057.00","-62.00","30952.00","43.00","105.00","30989.00","30977.00","38.00","0","2642","20220713","33158.00","28820.00","2242","4375","1","2","2","468"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:59.139369","TX07","台指07","134459","899000","134459.899000","14277.00","3","363.00","2.61","14276.00","12","14279.00","20","14240.00","326.00","14356.00","-79.00","14203.00","74.00","153.00","13914.00","14233.00","7.00","0","207134","20220713","15305.00","12523.00","105608","4327","2","2","2","126970"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:59.139369","MTX07","小台07","134459","900000","134459.900000","14280.00","4","366.00","2.63","14280.00","1","14282.00","10","14246.00","332.00","14356.00","-76.00","14204.00","76.00","152.00","13914.00","14232.00","14.00","0","393820","20220713","15305.00","12523.00","220828","4334","3","2","2","229638"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:57.578148","TXO13800G2","台選07C","000000","000000","000000.000000","550.00","1","249.00","82.72","520.00","18","625.00","18","470.00","169.00","605.00","-55.00","470.00","80.00","135.00","301.00","0.00","0.00","0","892","20220713","1690.00","0.10","0","6554","-1","3","2","1012"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:58.956065","TXO13900G2","台選07C","000000","000000","000000.000000","460.00","2","222.00","93.28","432.00","2","525.00","1","400.00","162.00","520.00","-60.00","400.00","60.00","120.00","238.00","0.00","0.00","0","796","20220713","1630.00","0.10","0","6558","-1","3","2","908"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:59.079271","TXO14000G2","台選07C","000000","000000","000000.000000","374.00","1","180.00","92.78","373.00","1","385.00","1","360.00","166.00","444.00","-70.00","342.00","32.00","102.00","194.00","0.00","0.00","0","2985","20220713","1580.00","0.10","0","6562","-1","3","2","3316"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:58.956065","TXO14100G2","台選07C","000000","000000","000000.000000","312.00","1","162.00","108.00","307.00","4","320.00","22","298.00","148.00","368.00","-56.00","268.00","44.00","100.00","150.00","0.00","0.00","0","2950","20220713","1540.00","0.10","0","6566","-1","3","2","2874"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:57.986553","TXO14200G2","台選07C","000000","000000","000000.000000","249.00","1","142.00","132.71","246.00","4","250.00","21","256.00","149.00","300.00","-51.00","221.00","28.00","79.00","107.00","0.00","0.00","0","5249","20220713","1500.00","0.10","0","6570","-1","3","2","5076"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:58.585835","TXO14300G2","台選07C","000000","000000","000000.000000","193.00","4","107.00","124.42","192.00","10","197.00","24","202.00","116.00","241.00","-48.00","174.00","19.00","67.00","86.00","0.00","0.00","0","6514","20220713","1480.00","0.10","0","6574","-1","3","2","4404"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:54.203020","TXO14400G2","台選07C","000000","000000","000000.000000","150.00","1","90.00","150.00","145.00","2","155.00","33","130.00","70.00","188.00","-38.00","130.00","20.00","58.00","60.00","0.00","0.00","0","7857","20220713","1450.00","0.10","0","6578","-1","3","2","5891"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:49.205099","TXO13800S2","台選07P","000000","000000","000000.000000","61.00","1","-126.00","-67.38","60.00","2","61.00","1","89.00","-98.00","89.00","-28.00","54.00","7.00","35.00","187.00","0.00","0.00","0","7766","20220713","1580.00","0.10","0","6553","-1","3","2","4438"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:56.202862","TXO13900S2","台選07P","000000","000000","000000.000000","79.00","1","-148.00","-65.20","79.00","1","80.00","1","115.00","-112.00","115.00","-36.00","70.00","9.00","45.00","227.00","0.00","0.00","0","6732","20220713","1620.00","0.10","0","6557","-1","3","2","4268"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:51.328249","TXO14000S2","台選07P","000000","000000","000000.000000","101.00","1","-179.00","-63.93","102.00","5","103.00","3","126.00","-154.00","139.00","-38.00","89.00","12.00","50.00","280.00","0.00","0.00","0","9252","20220713","1670.00","0.10","0","6561","-1","3","2","4804"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:57.986553","TXO14100S2","台選07P","000000","000000","000000.000000","127.00","1","-219.00","-63.29","126.00","1","132.00","1","175.00","-171.00","175.00","-48.00","115.00","12.00","60.00","346.00","0.00","0.00","0","4507","20220713","1740.00","0.10","0","6565","-1","3","2","3726"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:57.986553","TXO14200S2","台選07P","000000","000000","000000.000000","167.00","4","-228.00","-57.72","165.00","2","170.00","2","209.00","-186.00","217.00","-50.00","147.00","20.00","70.00","395.00","0.00","0.00","0","6207","20220713","1790.00","0.10","0","6569","-1","3","2","2828"
"m_SKQuoteLib_OnNotifyQuote","2022/07/13 13:44:58.485842","TXO14300S2","台選07P","000000","000000","000000.000000","210.00","1","-265.00","-55.79","210.00","1","214.00","2","268.00","-207.00","268.00","-58.00","186.00","24.00","82.00","475.00","0.00","0.00","0","4806","20220713","1870.00","0.10","0","6573","-1","3","2","1878"
