建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/07/06 14:54:14.615239","m_SKQuoteLib_OnNotifyQuote","2022/07/06 14:54:14.691955","TSEA","加權指","000000","000000","000000.000000","13985.51","594","-363.69","-2.53","0.00","0","0.00","0","14289.67","-59.53","14319.32","-333.81","13985.51","0.00","333.81","14349.20","14349.20","-59.53","0","247293","20220706","15784.12","12914.28","0","29893","-1","0","2","257703"
"CreateOrUpdate","2022/07/06 14:54:14.618239","m_SKQuoteLib_OnNotifyQuote","2022/07/06 14:54:14.690952","0050","元大台灣50","000000","000000","000000.000000","108.85","44","-2.15","-1.94","108.80","7","108.85","227","111.00","0.00","111.05","-2.20","108.45","0.40","2.60","111.00","111.00","0.00","0","15489","20220706","122.10","99.90","0","0","-1","0","2","16196"
"CreateOrUpdate","2022/07/06 14:54:14.618239","m_SKQuoteLib_OnNotifyQuote","2022/07/06 14:54:14.691955","00632R","元大台灣50反1","000000","000000","000000.000000","6.32","153","0.15","2.43","6.31","491","6.32","20457","6.19","0.02","6.32","0.00","6.17","0.15","0.15","6.17","6.17","0.02","0","235701","20220706","6.78","5.56","0","16","-1","0","2","348265"
"CreateOrUpdate","2022/07/06 14:54:14.619240","m_SKQuoteLib_OnNotifyQuote","2022/07/07 04:58:08.033652","UN2209","那斯達克2209","000000","000000","000000.000000","11924.00","1","140.00","1.19","11900.00","1","11924.00","1","11794.00","10.00","11972.00","-48.00","11733.00","191.00","239.00","11784.00","11748.00","46.00","0","3346","20220707","12490.00","10856.00","0","56","-1","2","2","4969"
"CreateOrUpdate","2022/07/06 14:54:14.620240","m_SKQuoteLib_OnNotifyQuote","2022/07/07 04:59:58.657345","TX08","台指08","000000","000000","000000.000000","13870.00","1","136.00","0.99","13869.00","4","13880.00","2","13752.00","18.00","13928.00","-58.00","13748.00","122.00","180.00","13734.00","13730.00","22.00","0","877","20220707","15478.00","12664.00","0","2","-1","2","2","2393"
"CreateOrUpdate","2022/07/06 14:54:14.620240","m_SKQuoteLib_OnNotifyQuote","2022/07/07 04:59:59.358451","MTX08","小台08","000000","000000","000000.000000","13876.00","1","142.00","1.03","13866.00","1","13872.00","2","13751.00","17.00","13925.00","-49.00","13745.00","131.00","180.00","13734.00","13734.00","17.00","0","4391","20220707","15478.00","12664.00","0","9","-1","2","2","15046"
"CreateOrUpdate","2022/07/06 14:54:14.627193","m_SKQuoteLib_OnNotifyQuote","2022/07/06 14:54:14.691955","2330","台積電","000000","000000","000000.000000","435.50","180","-10.50","-2.35","435.50","24","436.00","353","442.00","-4.00","447.50","-12.00","435.00","0.50","12.50","446.00","446.00","-4.00","0","40430","20220706","490.50","401.50","0","29044","-1","0","2","50035"
"CreateOrUpdate","2022/07/06 14:54:14.627928","m_SKQuoteLib_OnNotifyQuote","2022/07/07 04:59:58.532582","UD09","道瓊09","045900","240000","045900.240000","31045.00","1","213.00","0.69","31014.00","1","31058.00","1","30875.00","43.00","31200.00","-155.00","30761.00","284.00","439.00","30832.00","30810.00","65.00","0","3506","20220707","33333.00","28973.00","2786","51","0","2","2","4449"
"CreateOrUpdate","2022/07/06 14:54:14.627928","m_SKQuoteLib_OnNotifyQuote","2022/07/07 04:59:59.358451","TX07","台指07","045959","597000","045959.597000","14027.00","1","148.00","1.07","14018.00","4","14027.00","3","13900.00","21.00","14077.00","-50.00","13886.00","141.00","191.00","13879.00","13871.00","29.00","0","65519","20220707","15629.00","12789.00","34452","1","1","2","2","237559"
"CreateOrUpdate","2022/07/06 14:54:14.628941","m_SKQuoteLib_OnNotifyQuote","2022/07/07 04:59:59.365601","MTX07","小台07","050000","000000","050000.000000","14018.00","1","139.00","1.00","14015.00","2","14019.00","2","13903.00","24.00","14077.00","-59.00","13886.00","132.00","191.00","13879.00","13876.00","27.00","0","148879","20220707","15629.00","12789.00","82520","8","2","2","2","447863"
