建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/27 14:54:08.034113","m_SKQuoteLib_OnNotifyQuote","2022/06/27 14:54:08.174802","TSEA","加權指","000000","000000","000000.000000","15548.01","364","244.69","1.60","0.00","0","0.00","0","15409.08","105.76","15656.35","-108.34","15409.08","138.93","247.27","15303.32","15303.32","105.76","0","239578","20220627","16833.65","13772.99","0","29823","-1","0","2","231460"
"CreateOrUpdate","2022/06/27 14:54:08.037116","m_SKQuoteLib_OnNotifyQuote","2022/06/27 14:54:08.169802","0050","元大台灣50","000000","000000","000000.000000","120.95","33","2.80","2.37","120.90","9","120.95","85","119.80","1.65","121.45","-0.50","119.80","1.15","1.65","118.15","118.15","1.65","0","16643","20220627","129.95","106.35","0","0","-1","0","2","10759"
"CreateOrUpdate","2022/06/27 14:54:08.038543","m_SKQuoteLib_OnNotifyQuote","2022/06/27 14:54:08.174802","00632R","元大台灣50反1","000000","000000","000000.000000","5.75","71","-0.12","-2.04","5.75","28018","5.76","2550","5.79","-0.08","5.79","-0.04","5.72","0.03","0.07","5.87","5.87","-0.08","0","277462","20220627","6.45","5.29","0","16","-1","0","2","267326"
"CreateOrUpdate","2022/06/27 14:54:08.038543","m_SKQuoteLib_OnNotifyQuote","2022/06/28 04:59:40.826691","UN2209","那斯達克2209","000000","000000","000000.000000","12074.00","2","-90.00","-0.74","12071.00","1","12074.00","1","12140.00","-24.00","12260.00","-186.00","11991.00","83.00","269.00","12164.00","12167.00","-27.00","0","3822","20220628","12700.00","11040.00","0","4355","-1","2","2","4345"
"CreateOrUpdate","2022/06/27 14:54:08.039759","m_SKQuoteLib_OnNotifyQuote","2022/06/28 04:59:59.213832","TX08","台指08","000000","000000","000000.000000","15085.00","2","-25.00","-0.17","15087.00","4","15094.00","3","15093.00","-17.00","15160.00","-75.00","15018.00","67.00","142.00","15110.00","15110.00","-17.00","0","532","20220628","16392.00","13412.00","0","4303","-1","2","2","1375"
"CreateOrUpdate","2022/06/27 14:54:08.040772","m_SKQuoteLib_OnNotifyQuote","2022/06/28 04:59:58.355032","MTX08","小台08","000000","000000","000000.000000","15085.00","1","-25.00","-0.17","15084.00","10","15090.00","1","15102.00","-8.00","15160.00","-75.00","15018.00","67.00","142.00","15110.00","15112.00","-10.00","0","3470","20220628","16392.00","13412.00","0","4310","-1","2","2","8356"
"CreateOrUpdate","2022/06/27 14:54:08.048773","m_SKQuoteLib_OnNotifyQuote","2022/06/27 14:54:08.174802","2330","台積電","000000","000000","000000.000000","498.50","16","12.00","2.47","498.50","61","499.00","1","496.00","9.50","506.00","-7.50","495.50","3.00","10.50","486.50","486.50","9.50","0","37872","20220627","535.00","438.00","0","28975","-1","0","2","27854"
"CreateOrUpdate","2022/06/27 14:54:08.048773","m_SKQuoteLib_OnNotifyQuote","2022/06/28 04:58:58.956442","UD09","道瓊09","045859","499000","045859.499000","31468.00","1","55.00","0.18","31459.00","1","31469.00","1","31425.00","12.00","31690.00","-222.00","31340.00","128.00","350.00","31413.00","31509.00","-84.00","0","2088","20220628","33051.00","28727.00","1671","4350","0","2","2","2747"
"CreateOrUpdate","2022/06/27 14:54:08.049776","m_SKQuoteLib_OnNotifyQuote","2022/06/28 04:59:59.213832","TX07","台指07","045959","598000","045959.598000","15258.00","1","-19.00","-0.12","15254.00","7","15257.00","3","15261.00","-16.00","15326.00","-68.00","15180.00","78.00","146.00","15277.00","15277.00","-16.00","0","56047","20220628","16558.00","13548.00","30089","4302","1","2","2","153236"
"CreateOrUpdate","2022/06/27 14:54:08.049776","m_SKQuoteLib_OnNotifyQuote","2022/06/28 04:59:59.213832","MTX07","小台07","045959","730000","045959.730000","15256.00","1","-21.00","-0.14","15253.00","10","15256.00","3","15262.00","-15.00","15328.00","-72.00","15180.00","76.00","148.00","15277.00","15273.00","-11.00","0","128129","20220628","16558.00","13548.00","72962","4309","2","2","2","283904"
