更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","UN2306","那斯達克2306","000000","000000","000000.000000","12244.00","1","-245.00","-1.96","12234.00","1","12261.00","1","12483.00","-6.00","12483.00","-239.00","12244.00","0.00","239.00","12489.00","12510.00","-27.00","0","381","20230222","13363.00","11615.00","0","4523","-1","2","2","129"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.868071","TX04","台指04","000000","000000","000000.000000","15339.00","1","-152.00","-0.98","15336.00","5","15344.00","2","15495.00","4.00","15495.00","-156.00","15339.00","0.00","156.00","15491.00","15470.00","25.00","0","620","20230222","17040.00","13942.00","0","4468","-1","2","2","573"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.868071","MTX04","小台04","000000","000000","000000.000000","15340.00","2","-151.00","-0.97","15340.00","2","15343.00","2","15491.00","0.00","15494.00","-154.00","15340.00","0.00","154.00","15491.00","15468.00","23.00","0","4053","20230222","17040.00","13942.00","0","4475","-1","2","2","4159"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","UD06","道瓊06","000000","000000","000000.000000","33400.00","3","-557.00","-1.64","33360.00","5","33404.00","1","33934.00","-23.00","33947.00","-547.00","33400.00","0.00","547.00","33957.00","33956.00","-22.00","0","127","20230222","36333.00","31581.00","0","4518","0","2","2","13"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.868071","TX03","台指03","000000","000000","000000.000000","15371.00","3","-157.00","-1.01","15371.00","5","15376.00","2","15532.00","4.00","15534.00","-163.00","15371.00","0.00","163.00","15528.00","15502.00","30.00","0","45858","20230222","17080.00","13976.00","0","4467","1","2","2","74093"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.868071","MTX03","小台03","000000","000000","000000.000000","15378.00","1","-150.00","-0.97","15373.00","2","15374.00","2","15532.00","4.00","15534.00","-156.00","15371.00","7.00","163.00","15528.00","15501.00","31.00","0","102927","20230222","17080.00","13976.00","0","4474","2","2","2","147522"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","TXO14900C3","台選03C","000000","000000","000000.000000","600.00","1","-80.00","-11.76","240.00","1","0.00","0","645.00","-35.00","645.00","-45.00","600.00","0.00","45.00","680.00","680.00","-35.00","0","2","20230222","2230.00","0.10","0","5137","-1","3","2","5"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","TXO15100C3","台選03C","000000","000000","000000.000000","420.00","1","-90.00","-17.65","395.00","3","432.00","2","505.00","-5.00","505.00","-85.00","420.00","0.00","85.00","510.00","490.00","15.00","0","57","20230222","2060.00","0.10","0","5141","-1","3","2","97"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","TXO15300C3","台選03C","000000","000000","000000.000000","285.00","1","-77.00","-21.27","268.00","8","285.00","1","340.00","-22.00","340.00","-55.00","277.00","8.00","63.00","362.00","345.00","-5.00","0","224","20230222","1910.00","0.10","0","5145","-1","3","2","108"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.868071","TXO15500C3","台選03C","000000","000000","000000.000000","168.00","1","-70.00","-29.41","165.00","1","179.00","2","236.00","-2.00","238.00","-70.00","168.00","0.00","70.00","238.00","235.00","1.00","0","682","20230222","1790.00","0.10","0","5149","-1","3","2","2009"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","TXO15700C3","台選03C","000000","000000","000000.000000","92.00","1","-51.00","-35.66","91.00","1","94.00","1","142.00","-1.00","144.00","-52.00","92.00","0.00","52.00","143.00","135.00","7.00","0","918","20230222","1690.00","0.10","0","5153","-1","3","2","1084"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","TXO15900C3","台選03C","000000","000000","000000.000000","48.00","1","-31.00","-39.24","45.00","2","48.50","1","78.00","-1.00","78.00","-30.00","48.00","0.00","30.00","79.00","77.00","1.00","0","1207","20230222","1630.00","0.10","0","5157","-1","3","2","1994"
"m_SKQuoteLib_OnNotifyQuote","2023/02/22 06:00:54.878100","TXO16100C3","台選03C","000000","000000","000000.000000","23.00","1","-14.00","-37.84","22.00","1","23.50","4","38.00","1.00","38.00","-15.00","21.00","2.00","17.00","37.00","37.00","1.00","0","589","20230222","1590.00","0.10","0","5161","-1","3","2","1973"
