建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/09 14:55:33.179904","m_SKQuoteLib_OnNotifyQuote","2022/06/09 14:55:33.398651","TSEA","加權指","000000","000000","000000.000000","16621.34","434","-49.17","-0.29","0.00","0","0.00","0","16643.95","-26.56","16643.95","-22.61","16557.54","63.80","86.41","16670.51","16670.51","-26.56","0","194634","20220609","18337.56","15003.46","0","30265","-1","0","2","209499"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/09 14:55:33.398651","0050","元大台灣50","000000","000000","000000.000000","128.40","5","-0.40","-0.31","128.40","19","128.45","8","128.20","-0.60","128.50","-0.10","127.65","0.75","0.85","128.80","128.80","-0.60","0","1916","20220609","141.65","115.95","0","0","-1","0","2","3967"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/09 14:55:33.398651","00632R","元大台灣50反1","000000","000000","000000.000000","5.46","372","0.01","0.18","5.46","23972","5.47","150","5.48","0.03","5.49","-0.03","5.46","0.00","0.03","5.45","5.45","0.03","0","44353","20220609","5.99","4.91","0","16","-1","0","2","155075"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:52.510437","UN2206","那斯達克2206","000000","000000","000000.000000","12291.00","1","-291.00","-2.31","12274.00","1","12292.00","1","12599.00","17.00","12724.00","-433.00","12253.00","38.00","471.00","12582.00","12582.00","17.00","0","6643","20220610","13553.00","11781.00","0","4279","-1","2","2","4652"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:59.242068","TX07","台指07","000000","000000","000000.000000","15976.00","1","-153.00","-0.95","15976.00","1","15985.00","1","16142.00","13.00","16207.00","-231.00","15964.00","12.00","243.00","16129.00","16133.00","9.00","0","1920","20220610","17802.00","14566.00","0","4236","-1","2","2","2092"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:55.755897","MTX07","小台07","000000","000000","000000.000000","15985.00","2","-144.00","-0.89","15980.00","3","15985.00","1","16141.00","12.00","16206.00","-221.00","15965.00","20.00","241.00","16129.00","16133.00","8.00","0","8844","20220610","17802.00","14566.00","0","4243","-1","2","2","10568"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/09 14:55:33.398651","2330","台積電","000000","000000","000000.000000","541.00","14","-3.00","-0.55","540.00","194","541.00","200","538.00","-6.00","542.00","-1.00","537.00","4.00","5.00","544.00","544.00","-6.00","0","16316","20220609","598.00","490.00","0","29417","-1","0","2","18813"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:48.119772","UD06","道瓊06","045857","820000","045857.820000","32310.00","1","-553.00","-1.68","32310.00","1","32414.00","1","32870.00","7.00","33100.00","-790.00","32255.00","55.00","845.00","32863.00","32863.00","7.00","0","3105","20220610","35423.00","30789.00","2382","4274","0","2","2","2242"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 05:00:00.007698","TX06","台指06","045959","960000","045959.960000","16407.00","1","-170.00","-1.03","16407.00","2","16412.00","1","16583.00","6.00","16662.00","-255.00","16388.00","19.00","274.00","16577.00","16582.00","1.00","0","71833","20220610","18305.00","14977.00","36417","4235","1","2","2","124766"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:59.992079","MTX06","小台06","045958","172000","045958.172000","16410.00","1","-167.00","-1.01","16409.00","3","16415.00","15","16583.00","6.00","16662.00","-252.00","16388.00","22.00","274.00","16577.00","16581.00","2.00","0","157650","20220610","18305.00","14977.00","84950","4242","2","2","2","249466"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:57.101429","TXO16300F2","台選06C","000000","000000","000000.000000","185.00","2","-141.00","-43.25","183.00","13","185.00","2","330.00","4.00","387.00","-202.00","169.00","16.00","218.00","326.00","326.00","4.00","0","682","20220610","2040.00","0.10","0","6511","-1","3","2","290"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:35.368758","TXO16400F2","台選06C","000000","000000","000000.000000","127.00","1","-117.00","-47.95","126.00","1","128.00","1","258.00","14.00","303.00","-176.00","114.00","13.00","189.00","244.00","244.00","14.00","0","1695","20220610","1970.00","0.10","0","6515","-1","3","2","915"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:58.257686","TXO16500F2","台選06C","000000","000000","000000.000000","79.00","1","-100.00","-55.87","77.00","2","80.00","5","180.00","1.00","226.00","-147.00","74.00","5.00","152.00","179.00","179.00","1.00","0","6912","20220610","1900.00","0.10","0","6519","-1","3","2","4518"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:56.602909","TXO16600F2","台選06C","000000","000000","000000.000000","49.00","1","-74.00","-60.16","47.00","45","48.50","1","121.00","-2.00","160.00","-111.00","45.00","4.00","115.00","123.00","123.00","-2.00","0","16978","20220610","1830.00","0.10","0","6523","-1","3","2","10176"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:58.507692","TXO16700F2","台選06C","000000","000000","000000.000000","28.00","2","-50.00","-64.10","28.00","8","28.50","7","80.00","2.00","105.00","-77.00","25.00","3.00","80.00","78.00","78.00","2.00","0","17387","20220610","1780.00","0.10","0","6527","-1","3","2","13568"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:58.757689","TXO16800F2","台選06C","000000","000000","000000.000000","15.50","1","-29.50","-65.56","15.00","31","16.00","3","48.50","3.50","64.00","-48.50","13.50","2.00","50.50","45.00","45.00","3.50","0","16676","20220610","1740.00","0.10","0","6531","-1","3","2","14549"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:49.760406","TXO16900F2","台選06C","000000","000000","000000.000000","7.10","1","-16.90","-70.42","6.60","1","7.10","3","25.00","1.00","35.50","-28.40","6.40","0.70","29.10","24.00","24.00","1.00","0","9165","20220610","1710.00","0.10","0","6535","-1","3","2","6646"
"CreateOrUpdate","2022/06/09 14:55:33.195530","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:57.601433","TXO16300R2","台選06P","000000","000000","000000.000000","81.00","1","38.00","88.37","75.00","2","80.00","2","41.50","-1.50","83.00","-2.00","25.50","55.50","57.50","43.00","43.00","-1.50","0","11880","20220610","1710.00","0.10","0","6510","-1","3","2","8754"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:55.369893","TXO16400R2","台選06P","000000","000000","000000.000000","119.00","1","53.00","80.30","117.00","21","120.00","1","65.00","-1.00","125.00","-6.00","42.00","77.00","83.00","66.00","66.00","-1.00","0","16403","20220610","1730.00","0.10","0","6514","-1","3","2","10700"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:37.963686","TXO16500R2","台選06P","000000","000000","000000.000000","172.00","1","77.00","81.05","171.00","2","174.00","1","94.00","-1.00","187.00","-15.00","65.00","107.00","122.00","95.00","95.00","-1.00","0","14315","20220610","1760.00","0.10","0","6518","-1","3","2","10709"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:42.731797","TXO16600R2","台選06P","000000","000000","000000.000000","240.00","2","102.00","73.91","238.00","1","252.00","2","138.00","0.00","260.00","-20.00","97.00","143.00","163.00","138.00","138.00","0.00","0","10672","20220610","1790.00","0.10","0","6522","-1","3","2","7938"
"CreateOrUpdate","2022/06/09 14:55:33.211153","m_SKQuoteLib_OnNotifyQuote","2022/06/10 04:59:58.476440","TXO16700R2","台選06P","000000","000000","000000.000000","334.00","1","134.00","67.00","317.00","1","330.00","1","192.00","-8.00","338.00","-4.00","142.00","192.00","196.00","200.00","200.00","-8.00","0","2544","20220610","1840.00","0.10","0","6526","-1","3","2","3326"
