建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/30 14:54:14.719688","m_SKQuoteLib_OnNotifyQuote","2022/06/30 14:54:14.796169","TSEA","加權指","000000","000000","000000.000000","14825.73","646","-414.40","-2.72","0.00","0","0.00","0","15146.92","-93.21","15147.77","-322.04","14825.73","0.00","322.04","15240.13","15240.13","-93.21","0","259871","20220630","16764.14","13716.12","0","30082","-1","0","2","243996"
"CreateOrUpdate","2022/06/30 14:54:14.721688","m_SKQuoteLib_OnNotifyQuote","2022/06/30 14:54:14.796169","0050","元大台灣50","000000","000000","000000.000000","115.80","75","-3.00","-2.53","115.75","41","115.80","79","117.70","-1.10","117.80","-2.00","115.50","0.30","2.30","118.80","118.80","-1.10","0","20339","20220630","130.65","106.95","0","0","-1","0","2","6226"
"CreateOrUpdate","2022/06/30 14:54:14.724318","m_SKQuoteLib_OnNotifyQuote","2022/06/30 14:54:14.781864","00632R","元大台灣50反1","000000","000000","000000.000000","6.00","389","0.14","2.39","6.00","15739","6.01","10504","5.89","0.03","6.01","-0.01","5.89","0.11","0.12","5.86","5.86","0.03","0","330880","20220630","6.44","5.28","0","16","-1","0","2","156053"
"CreateOrUpdate","2022/06/30 14:54:14.724318","m_SKQuoteLib_OnNotifyQuote","2022/07/01 04:59:45.185034","UN2209","那斯達克2209","000000","000000","000000.000000","11520.00","1","-59.00","-0.51","11520.00","23","11577.00","1","11517.00","-62.00","11688.00","-168.00","11357.00","163.00","331.00","11579.00","11578.00","-61.00","0","5755","20220701","12532.00","10894.00","0","54","-1","2","2","6232"
"CreateOrUpdate","2022/06/30 14:54:14.726332","m_SKQuoteLib_OnNotifyQuote","2022/07/01 04:59:59.429787","TX08","台指08","000000","000000","000000.000000","14513.00","1","48.00","0.33","14508.00","5","14512.00","1","14400.00","-65.00","14527.00","-14.00","14300.00","213.00","227.00","14465.00","14465.00","-65.00","0","831","20220701","16335.00","13365.00","0","2","-1","2","2","1504"
"CreateOrUpdate","2022/06/30 14:54:14.726332","m_SKQuoteLib_OnNotifyQuote","2022/07/01 04:59:59.058017","MTX08","小台08","000000","000000","000000.000000","14512.00","2","47.00","0.32","14510.00","1","14515.00","1","14411.00","-54.00","14528.00","-16.00","14293.00","219.00","235.00","14465.00","14461.00","-50.00","0","6639","20220701","16335.00","13365.00","0","9","-1","2","2","11751"
"CreateOrUpdate","2022/06/30 14:54:14.731862","m_SKQuoteLib_OnNotifyQuote","2022/06/30 14:54:14.796169","2330","台積電","000000","000000","000000.000000","476.00","227","-15.00","-3.05","476.00","842","477.00","30","484.50","-6.50","486.50","-10.50","476.00","0.00","10.50","491.00","491.00","-6.50","0","46205","20220630","540.00","442.00","0","29232","-1","0","2","30497"
"CreateOrUpdate","2022/06/30 14:54:14.732860","m_SKQuoteLib_OnNotifyQuote","2022/07/01 04:59:10.805216","UD09","道瓊09","045900","210000","045900.210000","30799.00","1","-1.00","0.00","30737.00","2","30799.00","6","30700.00","-100.00","30966.00","-167.00","30410.00","389.00","556.00","30800.00","30800.00","-100.00","0","3970","20220701","33123.00","28791.00","2893","49","0","2","2","2749"
"CreateOrUpdate","2022/06/30 14:54:14.732860","m_SKQuoteLib_OnNotifyQuote","2022/07/01 04:59:59.429787","TX07","台指07","045958","338000","045958.338000","14677.00","1","53.00","0.36","14672.00","5","14676.00","1","14556.00","-68.00","14691.00","-14.00","14451.00","226.00","240.00","14624.00","14622.00","-66.00","0","105436","20220701","16517.00","13515.00","52323","1","1","2","2","197620"
"CreateOrUpdate","2022/06/30 14:54:14.733862","m_SKQuoteLib_OnNotifyQuote","2022/07/01 04:59:59.222612","MTX07","小台07","045959","661000","045959.661000","14674.00","1","50.00","0.34","14674.00","1","14675.00","1","14567.00","-57.00","14692.00","-18.00","14451.00","223.00","241.00","14624.00","14622.00","-55.00","0","206825","20220701","16517.00","13515.00","118107","8","2","2","2","366819"
