建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/10 08:35:17.487295","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:33:14.899829","TSEA","加權指","000000","000000","000000.000000","16460.12","15306","-161.22","-0.97","0.00","0","0.00","0","16581.81","-39.53","16581.81","-121.69","16403.33","56.79","178.48","16621.34","16621.34","-39.53","0","185126","20220610","18283.47","14959.21","0","30070","-1","0","2","194634"
"CreateOrUpdate","2022/06/10 08:35:17.490298","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:45:00.452097","0050","元大台灣50","000000","000000","000000.000000","127.10","328","-1.30","-1.01","127.10","47","127.15","152","126.80","-1.60","127.40","-0.30","126.40","0.70","1.00","128.40","128.40","-1.60","0","4240","20220610","141.20","115.60","0","0","-1","0","2","1916"
"CreateOrUpdate","2022/06/10 08:35:17.490298","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:45:00.648023","00632R","元大台灣50反1","000000","000000","000000.000000","5.52","1713","0.06","1.10","5.51","8765","5.52","15341","5.53","0.07","5.55","-0.03","5.50","0.02","0.05","5.46","5.46","0.07","0","104028","20220610","6.00","4.92","0","16","-1","0","2","44353"
"CreateOrUpdate","2022/06/10 08:35:17.491298","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:44:36.492965","UN2206","那斯達克2206","000000","000000","000000.000000","12326.00","1","-256.00","-2.03","12325.00","2","12337.00","1","12285.00","-297.00","12335.00","-9.00","12271.00","55.00","64.00","12582.00","12291.00","-6.00","0","7478","20220610","13462.00","11702.00","0","4279","-1","2","2","536"
"CreateOrUpdate","2022/06/10 08:35:17.492298","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:44:59.554882","TX07","台指07","000000","000000","000000.000000","16035.00","1","-94.00","-0.58","16033.00","2","16035.00","2","15956.00","-173.00","16045.00","-10.00","15921.00","114.00","124.00","16129.00","15976.00","-20.00","0","4512","20220610","17741.00","14517.00","0","4236","-1","2","2","1196"
"CreateOrUpdate","2022/06/10 08:35:17.492298","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:44:59.478750","MTX07","小台07","000000","000000","000000.000000","16035.00","1","-94.00","-0.58","16035.00","1","16036.00","1","15958.00","-171.00","16044.00","-9.00","15921.00","114.00","123.00","16129.00","15985.00","-27.00","0","16530","20220610","17741.00","14517.00","0","4243","-1","2","2","5237"
"CreateOrUpdate","2022/06/10 08:35:17.498299","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:45:09.278734","2330","台積電","133000","000000","133000.000000","530.00","5558","-11.00","-2.03","530.00","252","531.00","181","530.00","-11.00","533.00","-3.00","529.00","1.00","4.00","541.00","541.00","-11.00","0","21297","20220610","595.00","487.00","5530","29222","0","0","2","16316"
"CreateOrUpdate","2022/06/10 08:35:17.499300","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:44:56.889973","UD06","道瓊06","134457","243000","134457.243000","32293.00","1","-570.00","-1.73","32290.00","3","32314.00","10","32281.00","-582.00","32338.00","-45.00","32248.00","45.00","90.00","32863.00","32310.00","-29.00","0","3391","20220610","35163.00","30563.00","2760","4274","1","2","2","241"
"CreateOrUpdate","2022/06/10 08:35:17.499300","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:44:59.553874","TX06","台指06","134459","746000","134459.746000","16471.00","1","-106.00","-0.64","16471.00","2","16473.00","2","16380.00","-197.00","16486.00","-15.00","16350.00","121.00","136.00","16577.00","16407.00","-27.00","0","154635","20220610","18234.00","14920.00","73773","4235","2","2","2","66974"
"CreateOrUpdate","2022/06/10 08:35:17.499300","m_SKQuoteLib_OnNotifyQuote","2022/06/10 13:44:59.476725","MTX06","小台06","134459","480000","134459.480000","16473.00","1","-104.00","-0.63","16472.00","2","16475.00","32","16380.00","-197.00","16485.00","-12.00","16350.00","123.00","135.00","16577.00","16410.00","-30.00","0","295774","20220610","18234.00","14920.00","161920","4242","3","2","2","120315"
