建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/18 08:35:41.489554","Update","2022/05/18 13:33:15.483113","TSEA","加權指","000000","000000","000000.000000","16296.86","18870","240.77","1.50","0.00","0","0.00","0","16174.78","118.69","16316.58","-19.72","16172.80","124.06","143.78","16056.09","16056.09","118.69","0","234093","20220518","17661.70","14450.48","0","30522","-1","0","2","207308"
"CreateOrUpdate","2022/05/18 08:35:41.491544","Update","2022/05/18 13:45:00.715109","0050","元大台灣50","000000","000000","000000.000000","125.70","153","1.35","1.09","125.65","5","125.70","4","125.35","1.00","126.00","-0.30","125.25","0.45","0.75","124.35","124.35","1.00","0","6302","20220518","136.75","111.95","0","0","-1","0","2","4157"
"CreateOrUpdate","2022/05/18 08:35:41.493562","Update","2022/05/18 13:45:00.865058","00632R","元大台灣50反1","000000","000000","000000.000000","5.62","5635","-0.05","-0.88","5.61","4639","5.62","20300","5.62","-0.05","5.64","-0.02","5.60","0.02","0.04","5.67","5.67","-0.05","0","194341","20220518","6.23","5.11","0","17","-1","0","2","180508"
"CreateOrUpdate","2022/05/18 08:35:41.493562","Update","2022/05/18 13:44:54.865076","UN2206","那斯達克2206","000000","000000","000000.000000","12522.00","1","188.00","1.52","12504.00","1","12525.00","1","12545.00","211.00","12552.00","-30.00","12478.00","44.00","74.00","12334.00","12569.00","-24.00","0","5908","20220518","13197.00","11471.00","0","4296","-1","2","2","553"
"CreateOrUpdate","2022/05/18 08:35:41.497553","Update","2022/05/18 13:44:59.576110","TX07","台指07","000000","000000","000000.000000","15883.00","1","168.00","1.07","15876.00","4","15882.00","1","15811.00","96.00","15900.00","-17.00","15795.00","88.00","105.00","15715.00","15810.00","1.00","0","223","20220518","17286.00","14144.00","0","4252","-1","2","2","128"
"CreateOrUpdate","2022/05/18 08:35:41.498508","Update","2022/05/18 13:44:59.953060","MTX07","小台07","000000","000000","000000.000000","15879.00","1","164.00","1.04","15878.00","2","15882.00","3","15815.00","100.00","15901.00","-22.00","15792.00","87.00","109.00","15715.00","15822.00","-7.00","0","2240","20220518","17286.00","14144.00","0","4259","-1","2","2","793"
"CreateOrUpdate","2022/05/18 08:35:41.507545","Update","2022/05/18 13:45:09.515032","2330","台積電","133000","000000","133000.000000","538.00","4612","8.00","1.51","537.00","19","538.00","691","541.00","11.00","541.00","-3.00","534.00","4.00","7.00","530.00","530.00","11.00","0","30491","20220518","583.00","477.00","9525","29677","0","0","2","24469"
"CreateOrUpdate","2022/05/18 08:35:41.508585","Update","2022/05/18 13:44:30.326051","UD06","道瓊06","134419","516000","134419.516000","32545.00","1","315.00","0.98","32529.00","1","32554.00","1","32581.00","351.00","32595.00","-50.00","32485.00","60.00","110.00","32230.00","32630.00","-49.00","0","3724","20220518","34486.00","29974.00","3037","4291","1","2","2","281"
"CreateOrUpdate","2022/05/18 08:35:41.509537","Update","2022/05/18 13:44:59.964055","TX06","台指06","134500","012000","134500.012000","16196.00","5","167.00","1.04","16196.00","7","16199.00","3","16138.00","109.00","16229.00","-33.00","16104.00","92.00","125.00","16029.00","16137.00","1.00","0","65204","20220518","17631.00","14427.00","33149","4251","2","2","2","16861"
"CreateOrUpdate","2022/05/18 08:35:41.510521","Update","2022/05/18 13:44:59.964055","MTX06","小台06","134500","000000","134500.000000","16199.00","2","170.00","1.06","16196.00","15","16199.00","3","16142.00","113.00","16227.00","-28.00","16103.00","96.00","124.00","16029.00","16143.00","-1.00","0","91155","20220518","17631.00","14427.00","49140","4258","3","2","2","22893"
