建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdateQuote","2022/05/12 08:33:41.186265","UpdateQuote","2022/05/12 13:33:15.383482","TSEA","加權指","000000","000000","000000.000000","15616.68","22208","-389.57","-2.43","0.00","0","0.00","0","15943.62","-62.63","15943.62","-326.94","15616.68","0.00","326.94","16006.25","16006.25","-62.63","0","258365","20220512","17606.88","14405.62","0","30584","-1","0","2","206734"
"CreateOrUpdateQuote","2022/05/12 08:33:41.189492","UpdateQuote","2022/05/12 13:45:00.510545","0050","元大台灣50","000000","000000","000000.000000","121.25","364","-2.95","-2.38","121.20","94","121.25","69","123.00","-1.20","123.00","-1.75","121.20","0.05","1.80","124.20","124.20","-1.20","0","11737","20220512","136.60","111.80","0","0","-1","0","2","8024"
"CreateOrUpdateQuote","2022/05/12 08:33:41.190298","UpdateQuote","2022/05/12 13:45:00.660542","00632R","元大台灣50反1","000000","000000","000000.000000","5.83","11160","0.12","2.10","5.83","4159","5.84","18245","5.76","0.05","5.83","0.00","5.74","0.09","0.09","5.71","5.71","0.05","0","208622","20220512","6.28","5.14","0","17","-1","0","2","133699"
"CreateOrUpdateQuote","2022/05/12 08:33:41.191623","UpdateQuote","2022/05/12 13:44:57.611221","UN2206","那斯達克2206","000000","000000","000000.000000","11931.00","1","-510.00","-4.10","11930.00","5","11936.00","1","12023.00","-418.00","12069.00","-138.00","11916.00","15.00","153.00","12441.00","12018.00","5.00","0","8726","20220512","13311.00","11571.00","0","45","-1","2","2","603"
"CreateOrUpdateQuote","2022/05/12 08:33:41.193433","UpdateQuote","2022/05/12 13:44:59.834233","TX06","台指06","000000","000000","000000.000000","15592.00","1","-374.00","-2.34","15591.00","1","15595.00","1","15730.00","-236.00","15850.00","-258.00","15573.00","19.00","277.00","15966.00","15746.00","-16.00","0","6001","20220512","17562.00","14370.00","0","2","-1","2","2","1667"
"CreateOrUpdateQuote","2022/05/12 08:33:41.194277","UpdateQuote","2022/05/12 13:44:59.833347","MTX06","小台06","000000","000000","000000.000000","15594.00","1","-372.00","-2.33","15590.00","2","15593.00","2","15750.00","-216.00","15850.00","-256.00","15572.00","22.00","278.00","15966.00","15747.00","3.00","0","26158","20220512","17562.00","14370.00","0","9","-1","2","2","5638"
"CreateOrUpdateQuote","2022/05/12 08:33:41.208270","UpdateQuote","2022/05/12 13:45:09.311270","2330","台積電","133000","000000","133000.000000","505.00","9059","-16.00","-3.07","505.00","1354","506.00","7","516.00","-5.00","518.00","-13.00","505.00","0.00","13.00","521.00","521.00","-5.00","0","32057","20220512","573.00","469.00","7463","29739","0","0","2","27050"
"CreateOrUpdateQuote","2022/05/12 08:33:41.208270","UpdateQuote","2022/05/12 13:44:51.454255","UD06","道瓊06","134451","492000","134451.492000","31653.00","1","-520.00","-1.62","31639.00","1","31656.00","1","31850.00","-323.00","31892.00","-239.00","31630.00","23.00","262.00","32173.00","31840.00","10.00","0","5658","20220512","34425.00","29921.00","4288","40","1","2","2","295"
"CreateOrUpdateQuote","2022/05/12 08:33:41.211270","UpdateQuote","2022/05/12 13:44:59.972584","TX05","台指05","134459","938000","134459.938000","15632.00","1","-375.00","-2.34","15629.00","22","15633.00","22","15801.00","-206.00","15890.00","-258.00","15608.00","24.00","282.00","16007.00","15790.00","11.00","0","240354","20220512","17607.00","14407.00","120613","1","2","2","2","87439"
"CreateOrUpdateQuote","2022/05/12 08:33:41.214278","UpdateQuote","2022/05/12 13:44:59.972584","MTX05","小台05","134459","868000","134459.868000","15629.00","3","-378.00","-2.36","15628.00","21","15630.00","2","15788.00","-219.00","15890.00","-261.00","15608.00","21.00","282.00","16007.00","15791.00","-3.00","0","470360","20220512","17607.00","14407.00","267053","8","3","2","2","144567"
"CreateOrUpdateQuote","2022/05/12 08:33:41.195276","UpdateQuote","2022/05/12 13:44:57.212243","TXO15700E2","台選05C","000000","000000","000000.000000","160.00","1","-235.00","-59.49","158.00","1","160.00","1","350.00","-45.00","350.00","-190.00","148.00","12.00","202.00","395.00","0.00","0.00","0","4223","20220512","1990.00","0.10","0","47","-1","3","2","367"
"CreateOrUpdateQuote","2022/05/12 08:33:41.196272","UpdateQuote","2022/05/12 13:44:59.697885","TXO15800E2","台選05C","000000","000000","000000.000000","112.00","1","-205.00","-64.67","111.00","30","116.00","26","191.00","-126.00","228.00","-116.00","105.00","7.00","123.00","317.00","0.00","0.00","0","11134","20220512","1910.00","0.10","0","51","-1","3","2","734"
"CreateOrUpdateQuote","2022/05/12 08:33:41.197315","UpdateQuote","2022/05/12 13:44:59.570225","TXO15900E2","台選05C","000000","000000","000000.000000","75.00","1","-175.00","-70.00","76.00","1","77.00","11","138.00","-112.00","170.00","-95.00","70.00","5.00","100.00","250.00","0.00","0.00","0","18186","20220512","1850.00","0.10","0","55","-1","3","2","1421"
"CreateOrUpdateQuote","2022/05/12 08:33:41.198275","UpdateQuote","2022/05/12 13:44:58.212614","TXO16000E2","台選05C","000000","000000","000000.000000","46.50","1","-146.50","-75.91","46.50","9","47.50","87","99.00","-94.00","123.00","-76.50","43.00","3.50","80.00","193.00","0.00","0.00","0","38431","20220512","1790.00","0.10","0","59","-1","3","2","8878"
"CreateOrUpdateQuote","2022/05/12 08:33:41.199605","UpdateQuote","2022/05/12 13:44:59.361220","TXO16100E2","台選05C","000000","000000","000000.000000","27.00","1","-112.00","-80.58","26.50","1","27.00","17","65.00","-74.00","84.00","-57.00","25.00","2.00","59.00","139.00","0.00","0.00","0","30389","20220512","1730.00","0.10","0","63","-1","3","2","4508"
"CreateOrUpdateQuote","2022/05/12 08:33:41.200273","UpdateQuote","2022/05/12 13:44:56.111510","TXO16200E2","台選05C","000000","000000","000000.000000","15.50","1","-79.50","-83.68","15.00","12","16.00","35","38.00","-57.00","54.00","-38.50","14.00","1.50","40.00","95.00","0.00","0.00","0","44383","20220512","1690.00","0.10","0","67","-1","3","2","6829"
"CreateOrUpdateQuote","2022/05/12 08:33:41.201603","UpdateQuote","2022/05/12 13:44:55.214258","TXO16300E2","台選05C","000000","000000","000000.000000","9.00","2","-53.00","-85.48","8.50","21","9.60","5","20.00","-42.00","32.50","-23.50","8.10","0.90","24.40","62.00","0.00","0.00","0","32340","20220512","1660.00","0.10","0","71","-1","3","2","8767"
"CreateOrUpdateQuote","2022/05/12 08:33:41.202269","UpdateQuote","2022/05/12 13:44:51.196232","TXO15700Q2","台選05P","000000","000000","000000.000000","227.00","1","141.00","163.95","227.00","1","230.00","4","152.00","66.00","241.00","-14.00","106.00","121.00","135.00","86.00","0.00","0.00","0","24289","20220512","1680.00","0.10","0","46","-1","3","2","5174"
"CreateOrUpdateQuote","2022/05/12 08:33:41.202269","UpdateQuote","2022/05/12 13:44:55.111291","TXO15800Q2","台選05P","000000","000000","000000.000000","285.00","1","171.00","150.00","283.00","2","285.00","1","199.00","85.00","297.00","-12.00","139.00","146.00","158.00","114.00","0.00","0.00","0","23211","20220512","1710.00","0.10","0","50","-1","3","2","5581"
"CreateOrUpdateQuote","2022/05/12 08:33:41.203612","UpdateQuote","2022/05/12 13:44:58.714300","TXO15900Q2","台選05P","000000","000000","000000.000000","347.00","2","201.00","137.67","346.00","6","355.00","27","250.00","104.00","364.00","-17.00","180.00","167.00","184.00","146.00","0.00","0.00","0","14302","20220512","1740.00","0.10","0","54","-1","3","2","3939"
"CreateOrUpdateQuote","2022/05/12 08:33:41.204266","UpdateQuote","2022/05/12 13:44:58.822226","TXO16000Q2","台選05P","000000","000000","000000.000000","418.00","1","234.00","127.17","417.00","5","421.00","1","313.00","129.00","436.00","-18.00","231.00","187.00","205.00","184.00","0.00","0.00","0","15128","20220512","1780.00","0.10","0","58","-1","3","2","4217"
