更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","UN2312","那斯達克2312","000000","000000","000000.000000","15490.00","1","-51.00","-0.33","15480.00","1","15491.00","1","15533.00","-8.00","15537.00","-47.00","15357.00","133.00","180.00","15541.00","15588.00","-55.00","0","248","20230908","16628.00","14454.00","0","4845","-1","2","2","182"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TX10","台指10","000000","000000","000000.000000","16521.00","1","-37.00","-0.22","16511.00","1","16520.00","3","16555.00","-3.00","16580.00","-59.00","16462.00","59.00","118.00","16558.00","16607.00","-52.00","0","812","20230908","18213.00","14903.00","0","4792","-1","2","2","2064"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","MTX10","小台10","000000","000000","000000.000000","16516.00","1","-42.00","-0.25","16514.00","1","16520.00","14","16557.00","-1.00","16582.00","-66.00","16462.00","54.00","120.00","16558.00","16607.00","-50.00","0","6389","20230908","18213.00","14903.00","0","4799","-1","2","2","12276"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","UD12","道瓊12","000000","000000","000000.000000","34815.00","1","65.00","0.19","34794.00","1","34861.00","1","34742.00","-8.00","34853.00","-38.00","34708.00","107.00","145.00","34750.00","34775.00","-33.00","0","53","20230908","37182.00","32318.00","0","4840","0","2","2","70"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TX09","台指09","000000","000000","000000.000000","16515.00","2","-48.00","-0.29","16514.00","1","16521.00","2","16563.00","0.00","16588.00","-73.00","16464.00","51.00","124.00","16563.00","16609.00","-46.00","0","46294","20230908","18219.00","14907.00","0","4791","1","2","2","124302"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","MTX09","小台09","000000","000000","000000.000000","16516.00","1","-47.00","-0.28","16516.00","2","16521.00","12","16561.00","-2.00","16588.00","-72.00","16464.00","52.00","124.00","16563.00","16611.00","-50.00","0","93128","20230908","18219.00","14907.00","0","4798","2","2","2","229487"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.260031","TXO16300I3","台選09C","000000","000000","000000.000000","296.00","2","-30.00","-9.20","250.00","11","297.00","1","298.00","-28.00","342.00","-46.00","257.00","39.00","85.00","326.00","350.00","-52.00","0","658","20230908","1980.00","0.10","0","5286","-1","3","2","1108"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.260031","TXO16500I3","台選09C","000000","000000","000000.000000","160.00","1","-33.00","-17.10","160.00","2","161.00","1","197.00","4.00","206.00","-46.00","140.00","20.00","66.00","193.00","227.00","-30.00","0","988","20230908","1850.00","0.10","0","5294","-1","3","2","783"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.260031","TXO16700I3","台選09C","000000","000000","000000.000000","74.00","14","-20.00","-21.28","72.00","2","75.00","1","97.00","3.00","104.00","-30.00","64.00","10.00","40.00","94.00","116.00","-19.00","0","1318","20230908","1750.00","0.10","0","5302","-1","3","2","3592"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TXO16900I3","台選09C","000000","000000","000000.000000","28.00","6","-10.00","-26.32","27.00","1","31.50","1","41.50","3.50","42.50","-14.50","24.00","4.00","18.50","38.00","53.00","-11.50","0","2388","20230908","1690.00","0.10","0","5310","-1","3","2","4910"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TXO17100I3","台選09C","000000","000000","000000.000000","10.50","1","-2.50","-19.23","10.00","7","11.00","2","13.00","0.00","14.50","-4.00","9.10","1.40","5.40","13.00","18.00","-5.00","0","963","20230908","1670.00","0.10","0","5318","-1","3","2","4441"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TXO17300I3","台選09C","000000","000000","000000.000000","5.00","3","-0.10","-1.96","4.30","1","5.20","1","9.20","4.10","9.20","-4.20","3.40","1.60","5.80","5.10","8.40","0.80","0","559","20230908","1660.00","0.10","0","5326","-1","3","2","2136"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.264032","TXO17500I3","台選09C","000000","000000","000000.000000","0.10","1","-2.60","-96.30","1.30","10","2.80","1","2.90","0.20","2.90","-2.80","0.10","0.00","2.80","2.70","3.80","-0.90","0","205","20230908","1660.00","0.10","0","5330","-1","3","2","838"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TXO16300U3","台選09P","000000","000000","000000.000000","68.00","1","2.00","3.03","69.00","2","70.00","4","64.00","-2.00","94.00","-26.00","61.00","7.00","33.00","66.00","61.00","3.00","0","2196","20230908","1720.00","0.10","0","5285","-1","3","2","4965"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.260031","TXO16500U3","台選09P","000000","000000","000000.000000","144.00","1","15.00","11.63","137.00","2","145.00","2","127.00","-2.00","177.00","-33.00","120.00","24.00","57.00","129.00","114.00","13.00","0","1489","20230908","1790.00","0.10","0","5293","-1","3","2","3215"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.260031","TXO16700U3","台選09P","000000","000000","000000.000000","249.00","1","17.00","7.33","247.00","1","283.00","1","230.00","-2.00","299.00","-50.00","218.00","31.00","81.00","232.00","203.00","27.00","0","431","20230908","1890.00","0.10","0","5301","-1","3","2","2655"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.260031","TXO16900U3","台選09P","000000","000000","000000.000000","417.00","2","50.00","13.62","391.00","1","474.00","1","376.00","9.00","448.00","-31.00","359.00","58.00","89.00","367.00","354.00","22.00","0","317","20230908","2020.00","0.10","0","5309","-1","3","2","333"
"m_SKQuoteLib_OnNotifyQuote","2023/09/08 05:18:42.257030","TXO17100U3","台選09P","000000","000000","000000.000000","610.00","1","70.00","12.96","34.00","1","625.00","1","550.00","10.00","620.00","-10.00","545.00","65.00","75.00","540.00","505.00","45.00","0","24","20230908","2200.00","0.10","0","5317","-1","3","2","77"
