建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/27 08:33:33.689529","UpdateQuote","2022/04/27 13:33:16.222655","TSEA","加權指","000000","000000","000000.000000","16303.35","19195","-341.44","-2.05","0.00","0","0.00","0","16427.32","-217.47","16427.32","-123.97","16219.41","83.94","207.91","16644.79","16644.79","-217.47","0","297562","20220427","18309.27","14980.31","0","30475","-1","0","2","254653"
"CreateQuote","2022/04/27 08:33:33.691533","UpdateQuote","2022/04/27 13:45:00.679252","0050","元大台灣50","000000","000000","000000.000000","126.55","887","-2.70","-2.09","126.55","27","126.60","258","127.00","-2.25","127.00","-0.45","126.05","0.50","0.95","129.25","129.25","-2.25","0","28707","20220427","142.15","116.35","0","0","-1","0","2","9329"
"CreateQuote","2022/04/27 08:33:33.691533","UpdateQuote","2022/04/27 13:45:00.879447","00632R","元大台灣50反1","000000","000000","000000.000000","5.61","7697","0.09","1.63","5.60","24090","5.61","1672","5.62","0.10","5.65","-0.04","5.58","0.03","0.07","5.52","5.52","0.10","0","311119","20220427","6.07","4.97","0","17","-1","0","2","235610"
"CreateQuote","2022/04/27 08:33:33.692530","UpdateQuote","2022/04/27 13:44:58.850158","UN2206","那斯達克2206","000000","000000","000000.000000","13057.00","1","-505.00","-3.72","13046.00","1","13060.00","1","12966.00","-596.00","13080.00","-23.00","12949.00","108.00","131.00","13562.00","12825.00","141.00","0","5072","20220427","14511.00","12613.00","0","49","-1","2","2","537"
"CreateQuote","2022/04/27 08:33:33.692530","UpdateQuote","2022/04/27 13:44:59.999991","TX06","台指06","000000","000000","000000.000000","16250.00","1","-299.00","-1.81","16247.00","13","16251.00","1","16194.00","-355.00","16304.00","-54.00","16126.00","124.00","178.00","16549.00","16162.00","32.00","0","1767","20220427","18203.00","14895.00","0","2","-1","2","2","646"
"CreateQuote","2022/04/27 08:33:33.693540","UpdateQuote","2022/04/27 13:44:59.869028","MTX06","小台06","000000","000000","000000.000000","16252.00","1","-297.00","-1.79","16250.00","4","16254.00","8","16173.00","-376.00","16308.00","-56.00","16125.00","127.00","183.00","16549.00","16166.00","7.00","0","10930","20220427","18203.00","14895.00","0","9","-1","2","2","3569"
"CreateQuote","2022/04/27 08:33:33.696453","UpdateQuote","2022/04/27 13:45:09.511621","2330","台積電","133000","000000","133000.000000","526.00","8484","-20.00","-3.66","526.00","1341","527.00","18","530.00","-16.00","532.00","-6.00","526.00","0.00","6.00","546.00","546.00","-16.00","0","55571","20220427","600.00","491.50","14269","29632","0","0","2","35723"
"CreateQuote","2022/04/27 08:33:33.697449","UpdateQuote","2022/04/27 13:44:06.157227","UD06","道瓊06","134359","651000","134359.651000","33409.00","2","-593.00","-1.74","33390.00","2","33450.00","1","33217.00","-785.00","33426.00","-17.00","33212.00","197.00","214.00","34002.00","33151.00","66.00","0","4301","20220427","36382.00","31622.00","3656","44","1","2","2","461"
"CreateQuote","2022/04/27 08:33:33.697449","UpdateQuote","2022/04/27 13:45:00.004024","TX05","台指05","134459","957000","134459.957000","16285.00","2","-300.00","-1.81","16284.00","13","16286.00","1","16221.00","-364.00","16344.00","-59.00","16160.00","125.00","184.00","16585.00","16205.00","16.00","0","226876","20220427","18243.00","14927.00","109611","1","2","2","2","81902"
"CreateQuote","2022/04/27 08:33:33.697449","UpdateQuote","2022/04/27 13:44:59.943931","MTX05","小台05","134459","863000","134459.863000","16287.00","1","-298.00","-1.80","16287.00","4","16288.00","8","16223.00","-362.00","16344.00","-57.00","16160.00","127.00","184.00","16585.00","16200.00","23.00","0","407686","20220427","18243.00","14927.00","225554","8","3","2","2","146326"
"CreateQuote","2022/04/27 08:33:33.693540","UpdateQuote","2022/04/27 13:45:00.176421","TXO16500Q2","台選05P","000000","000000","000000.000000","412.00","1","155.00","60.31","410.00","1","430.00","5","460.00","203.00","500.00","-88.00","382.00","30.00","118.00","257.00","451.00","9.00","0","2466","20220427","1920.00","0.10","0","6523","-1","3","2","2232"
"CreateQuote","2022/04/27 08:33:33.693540","UpdateQuote","2022/04/27 13:45:00.176421","TXO16500E2","台選05C","000000","000000","000000.000000","202.00","2","-143.00","-41.45","202.00","1","205.00","6","175.00","-170.00","225.00","-23.00","169.00","33.00","56.00","345.00","160.00","15.00","0","3498","20220427","2000.00","0.10","0","6524","-1","3","2","485"
"CreateQuote","2022/04/27 08:33:33.694534","UpdateQuote","2022/04/27 13:45:00.176421","TXO16600Q2","台選05P","000000","000000","000000.000000","472.00","1","173.00","57.86","433.00","3","478.00","1","520.00","221.00","565.00","-93.00","434.00","38.00","131.00","299.00","520.00","0.00","0","1911","20220427","1960.00","0.10","0","6525","-1","3","2","2316"
"CreateQuote","2022/04/27 08:33:33.694534","UpdateQuote","2022/04/27 13:45:00.176421","TXO16600E2","台選05C","000000","000000","000000.000000","161.00","1","-122.00","-43.11","154.00","1","161.00","1","133.00","-150.00","177.00","-16.00","130.00","31.00","47.00","283.00","127.00","6.00","0","4818","20220427","1940.00","0.10","0","6526","-1","3","2","2184"
"CreateQuote","2022/04/27 08:33:33.694534","UpdateQuote","2022/04/27 13:45:00.176421","TXO16700Q2","台選05P","000000","000000","000000.000000","535.00","1","195.00","57.35","490.00","1","545.00","1","590.00","250.00","620.00","-85.00","447.00","88.00","173.00","340.00","590.00","0.00","0","743","20220427","2000.00","0.10","0","6527","-1","3","2","729"
