更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","UN2506","那斯達克2506","000000","000000","000000.000000","21469.00","1","264.00","1.24","21461.00","6","21480.00","1","21245.00","40.00","21480.00","-11.00","21200.00","269.00","280.00","21205.00","21270.00","-25.00","0","703","20250528","22689.00","19721.00","0","5523","-1","2","2","548"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","TX07","台指07","000000","000000","000000.000000","21083.00","1","169.00","0.81","21088.00","2","21094.00","1","20929.00","15.00","21098.00","-15.00","20914.00","169.00","184.00","20914.00","21088.00","-159.00","0","301","20250528","23005.00","18823.00","0","5444","-1","2","2","694"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","MTX07","小台07","000000","000000","000000.000000","21091.00","1","177.00","0.85","21086.00","1","21091.00","1","20922.00","8.00","21104.00","-13.00","20914.00","177.00","190.00","20914.00","21090.00","-168.00","0","2541","20250528","23005.00","18823.00","0","5451","-1","2","2","3559"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","UD06","道瓊06","000000","000000","000000.000000","42450.00","1","400.00","0.95","42425.00","2","42468.00","1","42130.00","80.00","42450.00","0.00","41998.00","452.00","452.00","42050.00","42150.00","-20.00","0","184","20250528","44993.00","39107.00","0","5518","0","2","2","80"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","TX06","台指06","000000","000000","000000.000000","21404.00","1","183.00","0.86","21401.00","2","21404.00","1","21227.00","6.00","21417.00","-13.00","21218.00","186.00","199.00","21221.00","21399.00","-172.00","0","35173","20250528","23343.00","19099.00","0","5443","1","2","2","74913"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","MTX06","小台06","000000","000000","000000.000000","21401.00","1","180.00","0.85","21399.00","2","21401.00","1","21232.00","11.00","21417.00","-16.00","21220.00","181.00","197.00","21221.00","21399.00","-167.00","0","84599","20250528","23343.00","19099.00","0","5450","2","2","2","152576"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","TXO20600F5","台選06C","000000","000000","000000.000000","970.00","1","90.00","10.23","720.00","1","0.00","0","950.00","70.00","970.00","0.00","950.00","20.00","20.00","880.00","985.00","-35.00","0","3","20250528","3010.00","0.10","0","6444","-1","3","2","9"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.983010","TXO20900F5","台選06C","000000","000000","000000.000000","785.00","1","120.00","18.05","17.50","9","800.00","1","675.00","10.00","785.00","0.00","675.00","110.00","110.00","665.00","785.00","-110.00","0","25","20250528","2790.00","0.10","0","6450","-1","3","2","26"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.967385","TXO21200F5","台選06C","000000","000000","000000.000000","565.00","1","85.00","17.71","510.00","1","0.00","0","480.00","0.00","565.00","0.00","480.00","85.00","85.00","480.00","555.00","-75.00","0","27","20250528","2610.00","0.10","0","6456","-1","3","2","102"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.998637","TXO21500F5","台選06C","000000","000000","000000.000000","400.00","1","81.00","25.39","392.00","1","408.00","1","319.00","0.00","409.00","-9.00","319.00","81.00","90.00","319.00","411.00","-92.00","0","171","20250528","2450.00","0.10","0","6462","-1","3","2","497"
"m_SKQuoteLib_OnNotifyQuote","2025/05/28 05:19:03.998637","TXO21800F5","台選06C","000000","000000","000000.000000","260.00","1","60.00","30.00","250.00","1","266.00","1","205.00","5.00","260.00","0.00","203.00","57.00","57.00","200.00","265.00","-60.00","0","400","20250528","2330.00","0.10","0","6468","-1","3","2","541"
