建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/29 22:29:29.007537","UpdateQuote","2022/04/29 22:29:29.070035","TSEA","加權指","000000","000000","000000.000000","16592.18","612","172.80","1.05","0.00","0","0.00","0","16599.84","180.46","16663.66","-71.48","16521.94","70.24","141.72","16419.38","16419.38","180.46","0","256104","20220429","18061.32","14777.44","0","30239","-1","0","2","256398"
"CreateQuote","2022/04/29 22:29:29.007537","UpdateQuote","2022/04/29 22:29:29.063062","0050","元大台灣50","000000","000000","000000.000000","128.75","14","1.65","1.30","128.75","110","128.80","43","128.90","1.80","129.50","-0.75","128.25","0.50","1.25","127.10","127.10","1.80","0","11875","20220429","139.80","114.40","0","0","-1","0","2","11532"
"CreateQuote","2022/04/29 22:29:29.008536","UpdateQuote","2022/04/29 22:29:29.063062","00632R","元大台灣50反1","000000","000000","000000.000000","5.51","189","-0.07","-1.25","5.50","26566","5.51","7600","5.50","-0.08","5.54","-0.03","5.49","0.02","0.05","5.58","5.58","-0.08","0","186133","20220429","6.13","5.03","0","17","-1","0","2","164756"
"CreateQuote","2022/04/29 22:29:29.008536","UpdateQuote","2022/04/30 04:59:57.933467","UN2206","那斯達克2206","000000","000000","000000.000000","12918.00","1","-455.00","-3.40","12888.00","1","12934.00","1","13380.00","7.00","13434.00","-516.00","12838.00","80.00","596.00","13373.00","13371.00","9.00","0","4323","20220503","14309.00","12437.00","0","47","-1","2","2","7141"
"CreateQuote","2022/04/29 22:29:29.009538","UpdateQuote","2022/04/30 04:59:58.751587","TX06","台指06","000000","000000","000000.000000","16367.00","1","-174.00","-1.05","16364.00","2","16369.00","4","16541.00","0.00","16583.00","-216.00","16330.00","37.00","253.00","16541.00","16543.00","-2.00","0","632","20220503","18195.00","14887.00","0","2","-1","2","2","1792"
"CreateQuote","2022/04/29 22:29:29.009538","UpdateQuote","2022/04/30 04:59:59.684937","MTX06","小台06","000000","000000","000000.000000","16364.00","1","-177.00","-1.07","16361.00","4","16372.00","9","16555.00","14.00","16582.00","-218.00","16329.00","35.00","253.00","16541.00","16541.00","14.00","0","4078","20220503","18195.00","14887.00","0","9","-1","2","2","9929"
"CreateQuote","2022/04/29 22:29:29.013541","UpdateQuote","2022/04/29 22:29:29.070035","2330","台積電","000000","000000","000000.000000","538.00","67","7.00","1.32","538.00","11","539.00","572","547.00","16.00","547.00","-9.00","535.00","3.00","12.00","531.00","531.00","16.00","0","36611","20220429","584.00","478.00","0","29396","-1","0","2","45330"
"CreateQuote","2022/04/29 22:29:29.014541","UpdateQuote","2022/04/30 04:59:45.163429","UD06","道瓊06","045945","437000","045945.437000","32989.00","1","-876.00","-2.59","32903.00","7","32993.00","2","33869.00","4.00","33871.00","-882.00","32828.00","161.00","1043.00","33865.00","33862.00","7.00","0","4085","20220503","36235.00","31495.00","2940","42","0","2","2","3518"
"CreateQuote","2022/04/29 22:29:29.014541","UpdateQuote","2022/04/30 04:59:58.763407","TX05","台指05","045959","005000","045959.005000","16402.00","1","-179.00","-1.08","16401.00","6","16403.00","4","16595.00","14.00","16622.00","-220.00","16363.00","39.00","259.00","16581.00","16583.00","12.00","0","68859","20220503","18239.00","14923.00","35194","1","1","2","2","194267"
"CreateQuote","2022/04/29 22:29:29.014541","UpdateQuote","2022/04/30 04:59:59.684937","MTX05","小台05","045959","667000","045959.667000","16405.00","1","-176.00","-1.06","16398.00","6","16405.00","10","16599.00","18.00","16622.00","-217.00","16363.00","42.00","259.00","16581.00","16580.00","19.00","0","151322","20220503","18239.00","14923.00","85194","8","2","2","2","369707"
"CreateQuote","2022/04/29 22:29:29.009538","UpdateQuote","2022/04/30 04:59:57.650848","TXO16500Q2","台選05P","000000","000000","000000.000000","338.00","1","91.00","36.84","310.00","1","398.00","1","246.00","-1.00","370.00","-32.00","227.00","111.00","143.00","247.00","247.00","-1.00","0","606","20220503","1900.00","0.10","0","54","-1","3","2","1554"
"CreateQuote","2022/04/29 22:29:29.010538","UpdateQuote","2022/04/30 04:59:59.684937","TXO16500E2","台選05C","000000","000000","000000.000000","242.00","1","-86.00","-26.22","222.00","1","242.00","5","340.00","12.00","348.00","-106.00","211.00","31.00","137.00","328.00","328.00","12.00","0","758","20220503","1980.00","0.10","0","55","-1","3","2","1519"
