建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/26 08:33:29.328833","Update","2022/05/26 13:33:15.523773","TSEA","加權指","000000","000000","000000.000000","15968.83","16960","-135.20","-0.84","0.00","0","0.00","0","16128.21","24.18","16179.01","-210.18","15949.61","19.22","229.40","16104.03","16104.03","24.18","0","221304","20220526","17714.43","14493.63","0","30642","-1","0","2","213473"
"CreateOrUpdate","2022/05/26 08:33:29.330965","Update","2022/05/26 13:45:00.616778","0050","元大台灣50","000000","000000","000000.000000","122.90","335","-1.55","-1.25","122.85","51","122.90","13","125.00","0.55","125.00","-2.10","122.85","0.05","2.15","124.45","124.45","0.55","0","5739","20220526","136.85","112.05","0","0","-1","0","2","2545"
"CreateOrUpdate","2022/05/26 08:33:29.331833","Update","2022/05/26 13:45:00.817861","00632R","元大台灣50反1","000000","000000","000000.000000","5.71","2887","0.05","0.88","5.70","1703","5.71","23961","5.63","-0.03","5.71","0.00","5.62","0.09","0.09","5.66","5.66","-0.03","0","112990","20220526","6.22","5.10","0","17","-1","0","2","157459"
"CreateOrUpdate","2022/05/26 08:33:29.331833","Update","2022/05/26 13:44:58.837806","UN2206","那斯達克2206","000000","000000","000000.000000","11881.00","1","24.00","0.20","11874.00","1","11882.00","1","11968.00","111.00","11993.00","-112.00","11862.00","19.00","131.00","11857.00","11877.00","91.00","0","6775","20220526","12686.00","11028.00","0","47","-1","2","2","517"
"CreateOrUpdate","2022/05/26 08:33:29.332833","Update","2022/05/26 13:44:59.838588","TX07","台指07","000000","000000","000000.000000","15567.00","1","-109.00","-0.70","15569.00","2","15572.00","1","15763.00","87.00","15791.00","-224.00","15550.00","17.00","241.00","15676.00","15722.00","41.00","0","1252","20220526","17243.00","14109.00","0","2","-1","2","2","908"
"CreateOrUpdate","2022/05/26 08:33:29.333833","Update","2022/05/26 13:44:59.326165","MTX07","小台07","000000","000000","000000.000000","15570.00","1","-106.00","-0.68","15568.00","4","15572.00","1","15768.00","92.00","15792.00","-222.00","15551.00","19.00","241.00","15676.00","15724.00","44.00","0","9151","20220526","17243.00","14109.00","0","9","-1","2","2","4001"
"CreateOrUpdate","2022/05/26 08:33:29.339834","Update","2022/05/26 13:45:09.448066","2330","台積電","133000","000000","133000.000000","514.00","5950","-10.00","-1.91","514.00","626","515.00","88","523.00","-1.00","525.00","-11.00","513.00","1.00","12.00","524.00","524.00","-1.00","0","28221","20220526","576.00","472.00","7479","29796","0","0","2","22151"
"CreateOrUpdate","2022/05/26 08:33:29.339834","Update","2022/05/26 13:44:40.736363","UD06","道瓊06","134440","924000","134440.924000","32043.00","1","73.00","0.23","32033.00","1","32050.00","1","32160.00","190.00","32195.00","-152.00","32025.00","18.00","170.00","31970.00","32070.00","90.00","0","4281","20220526","34207.00","29733.00","3420","42","1","2","2","327"
"CreateOrUpdate","2022/05/26 08:33:29.340835","Update","2022/05/26 13:44:59.832042","TX06","台指06","134459","805000","134459.805000","15950.00","1","-111.00","-0.69","15949.00","2","15950.00","40","16153.00","92.00","16184.00","-234.00","15928.00","22.00","256.00","16061.00","16110.00","43.00","0","195447","20220526","17667.00","14455.00","96575","1","2","2","2","96676"
"CreateOrUpdate","2022/05/26 08:33:29.340835","Update","2022/05/26 13:44:59.735768","MTX06","小台06","134459","933000","134459.933000","15947.00","1","-114.00","-0.71","15947.00","6","15949.00","1","16150.00","89.00","16184.00","-237.00","15928.00","19.00","256.00","16061.00","16110.00","40.00","0","398087","20220526","17667.00","14455.00","225781","8","3","2","2","165453"
"CreateOrUpdate","2022/05/26 08:33:29.333833","Update","2022/05/26 13:44:57.758665","TX115900F2","台選W106C","000000","000000","000000.000000","200.00","1","-84.00","-29.58","197.00","5","202.00","1","350.00","66.00","360.00","-160.00","188.00","12.00","172.00","284.00","350.00","0.00","0","1092","20220526","1890.00","0.10","0","647","-1","3","2","283"
"CreateOrUpdate","2022/05/26 08:33:29.334834","Update","2022/05/26 13:44:59.884595","TX116000F2","台選W106C","000000","000000","000000.000000","140.00","1","-75.00","-34.88","139.00","1","142.00","1","264.00","49.00","284.00","-144.00","130.00","10.00","154.00","215.00","247.00","17.00","0","6174","20220526","1820.00","0.10","0","651","-1","3","2","1040"
