建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/30 23:39:29.666568","m_SKQuoteLib_OnNotifyQuote","2022/05/30 23:39:29.873488","TSEA","加權指","000000","000000","000000.000000","16610.62","558","344.40","2.12","0.00","0","0.00","0","16368.93","102.71","16610.62","0.00","16368.93","241.69","241.69","16266.22","16266.22","102.71","0","256593","20220530","17892.84","14639.60","0","30482","-1","0","2","220146"
"CreateOrUpdate","2022/05/30 23:39:29.668575","m_SKQuoteLib_OnNotifyQuote","2022/05/30 23:39:29.812440","0050","元大台灣50","000000","000000","000000.000000","128.55","37","3.05","2.43","128.50","3","128.55","122","127.25","1.75","128.60","-0.05","127.05","1.50","1.55","125.50","125.50","1.75","0","14521","20220530","138.05","112.95","0","0","-1","0","2","11688"
"CreateOrUpdate","2022/05/30 23:39:29.669577","m_SKQuoteLib_OnNotifyQuote","2022/05/30 23:39:29.873488","00632R","元大台灣50反1","000000","000000","000000.000000","5.48","714","-0.11","-1.97","5.48","435","5.49","19475","5.52","-0.07","5.53","-0.05","5.47","0.01","0.06","5.59","5.59","-0.07","0","256143","20220530","6.14","5.04","0","16","-1","0","2","182535"
"CreateOrUpdate","2022/05/30 23:39:29.669577","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:59:01.723645","UN2206","那斯達克2206","000000","000000","000000.000000","12833.00","1","-10.00","-0.08","12811.00","1","12837.00","2","12850.00","7.00","12882.00","-49.00","12740.00","93.00","142.00","12843.00","12841.00","9.00","0","1369","20220531","13742.00","11944.00","0","4289","-1","2","2","921"
"CreateOrUpdate","2022/05/30 23:39:29.670568","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:59:58.682053","TX07","台指07","000000","000000","000000.000000","16125.00","1","-39.00","-0.24","16122.00","2","16132.00","1","16164.00","0.00","16184.00","-59.00","16102.00","23.00","82.00","16164.00","16164.00","0.00","0","272","20220531","17780.00","14548.00","0","4244","-1","2","2","1076"
"CreateOrUpdate","2022/05/30 23:39:29.671028","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:59:58.428541","MTX07","小台07","000000","000000","000000.000000","16128.00","1","-36.00","-0.22","16126.00","2","16132.00","1","16174.00","10.00","16185.00","-57.00","16105.00","23.00","80.00","16164.00","16172.00","2.00","0","2066","20220531","17780.00","14548.00","0","4251","-1","2","2","6121"
"CreateOrUpdate","2022/05/30 23:39:29.675508","m_SKQuoteLib_OnNotifyQuote","2022/05/30 23:39:29.812440","2330","台積電","000000","000000","000000.000000","547.00","103","17.00","3.21","546.00","43","547.00","1309","538.00","8.00","547.00","0.00","537.00","10.00","10.00","530.00","530.00","8.00","0","34433","20220530","583.00","477.00","0","29636","-1","0","2","27837"
"CreateOrUpdate","2022/05/30 23:39:29.676509","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:59:04.658647","UD06","道瓊06","043714","725000","043714.725000","33237.00","1","9.00","0.03","33239.00","1","33277.00","1","33324.00","96.00","33431.00","-194.00","33207.00","30.00","224.00","33228.00","33228.00","96.00","0","804","20220531","35553.00","30903.00","687","4284","0","2","2","242"
"CreateOrUpdate","2022/05/30 23:39:29.676509","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:59:59.037539","TX06","台指06","045958","765000","045958.765000","16510.00","1","-49.00","-0.30","16510.00","2","16517.00","1","16560.00","1.00","16575.00","-65.00","16490.00","20.00","85.00","16559.00","16560.00","0.00","0","26490","20220531","18214.00","14904.00","14732","4243","1","2","2","80655"
"CreateOrUpdate","2022/05/30 23:39:29.676509","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:59:58.428541","MTX06","小台06","045957","533000","045957.533000","16514.00","1","-45.00","-0.27","16515.00","1","16517.00","1","16560.00","1.00","16576.00","-62.00","16490.00","24.00","86.00","16559.00","16560.00","0.00","0","60961","20220531","18214.00","14904.00","35587","4250","2","2","2","129081"
"CreateOrUpdate","2022/05/30 23:39:29.671505","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:58:25.695693","TX115900F2","台選W106C","000000","000000","000000.000000","690.00","8","0.00","0.00","625.00","1","690.00","2","690.00","0.00","690.00","0.00","690.00","0.00","0.00","690.00","690.00","0.00","0","8","20220531","2350.00","0.10","0","7026","-1","3","2","33"
"CreateOrUpdate","2022/05/30 23:39:29.671505","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:58:25.695693","TX116000F2","台選W106C","000000","000000","000000.000000","550.00","1","-40.00","-6.78","525.00","1","645.00","1","570.00","-20.00","595.00","-45.00","530.00","20.00","65.00","590.00","590.00","-20.00","0","19","20220531","2250.00","0.10","0","7030","-1","3","2","394"
"CreateOrUpdate","2022/05/30 23:39:29.671505","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:58:25.679962","TX116100F2","台選W106C","000000","000000","000000.000000","442.00","1","-48.00","-9.80","390.00","4","505.00","2","469.00","-21.00","498.00","-56.00","440.00","2.00","58.00","490.00","491.00","-22.00","0","109","20220531","2150.00","0.10","0","7034","-1","3","2","463"
"CreateOrUpdate","2022/05/30 23:39:29.672508","m_SKQuoteLib_OnNotifyQuote","2022/05/31 04:56:17.572732","TX116200F2","台選W106C","000000","000000","000000.000000","356.00","5","-34.00","-8.72","355.00","1","369.00","1","377.00","-13.00","400.00","-44.00","332.00","24.00","68.00","390.00","388.00","-11.00","0","107","20220531","2050.00","0.10","0","7038","-1","3","2","1890"
