建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdateQuote","2022/05/10 00:23:17.496641","UpdateQuote","2022/05/10 00:23:17.596966","TSEA","加權指","000000","000000","000000.000000","16048.92","679","-359.28","-2.19","0.00","0","0.00","0","16345.84","-62.36","16345.84","-296.92","16048.92","0.00","296.92","16408.20","16408.20","-62.36","0","240502","20220509","18049.02","14767.38","0","30351","-1","0","2","246462"
"CreateOrUpdateQuote","2022/05/10 00:23:17.499783","UpdateQuote","2022/05/10 00:23:17.596966","0050","元大台灣50","000000","000000","000000.000000","124.55","108","-2.10","-1.66","124.50","1482","124.55","143","125.50","-1.15","125.55","-1.00","124.50","0.05","1.05","126.65","126.65","-1.15","0","12784","20220509","139.30","114.00","0","0","-1","0","2","16933"
"CreateOrUpdateQuote","2022/05/10 00:23:17.501783","UpdateQuote","2022/05/10 00:23:17.596966","00632R","元大台灣50反1","000000","000000","000000.000000","5.69","742","0.11","1.97","5.69","1948","5.70","30018","5.64","0.06","5.69","0.00","5.63","0.06","0.06","5.58","5.58","0.06","0","227957","20220509","6.13","5.03","0","17","-1","0","2","181716"
"CreateOrUpdateQuote","2022/05/10 00:23:17.502682","UpdateQuote","2022/05/10 04:59:27.697906","UN2206","那斯達克2206","000000","000000","000000.000000","12211.00","1","-344.00","-2.74","12177.00","1","12215.00","2","12599.00","44.00","12624.00","-413.00","12147.00","64.00","477.00","12555.00","12552.00","47.00","0","5422","20220510","13433.00","11677.00","0","47","-1","2","2","1323"
"CreateOrUpdateQuote","2022/05/10 00:23:17.505100","UpdateQuote","2022/05/10 04:59:59.073628","TX06","台指06","000000","000000","000000.000000","15818.00","1","-173.00","-1.08","15815.00","1","15822.00","3","16001.00","10.00","16054.00","-236.00","15808.00","10.00","246.00","15991.00","15991.00","10.00","0","1010","20220510","17590.00","14392.00","0","2","-1","2","2","1472"
"CreateOrUpdateQuote","2022/05/10 00:23:17.505772","UpdateQuote","2022/05/10 04:59:58.697665","MTX06","小台06","000000","000000","000000.000000","15820.00","1","-171.00","-1.07","15817.00","1","15822.00","1","16005.00","14.00","16054.00","-234.00","15810.00","10.00","244.00","15991.00","15990.00","15.00","0","6935","20220510","17590.00","14392.00","0","9","-1","2","2","6564"
"CreateOrUpdateQuote","2022/05/10 00:23:17.514886","UpdateQuote","2022/05/10 00:23:17.595643","2330","台積電","000000","000000","000000.000000","520.00","83","-8.00","-1.52","520.00","3438","521.00","273","523.00","-5.00","524.00","-4.00","520.00","0.00","4.00","528.00","528.00","-5.00","0","23518","20220509","580.00","475.50","0","29507","-1","0","2","32357"
"CreateOrUpdateQuote","2022/05/10 00:23:17.515781","UpdateQuote","2022/05/10 04:59:55.697652","UD06","道瓊06","045758","311000","045758.311000","32168.00","1","-293.00","-0.90","32136.00","1","32180.00","1","32483.00","22.00","32615.00","-447.00","32033.00","135.00","582.00","32461.00","32461.00","22.00","0","4537","20220510","34733.00","30189.00","3228","42","0","2","2","603"
"CreateOrUpdateQuote","2022/05/10 00:23:17.517621","UpdateQuote","2022/05/10 04:59:59.084675","TX05","台指05","045959","291000","045959.291000","15853.00","1","-174.00","-1.09","15852.00","1","15856.00","4","16048.00","21.00","16091.00","-238.00","15844.00","9.00","247.00","16027.00","16027.00","21.00","0","88977","20220510","17629.00","14425.00","45395","1","1","2","2","98847"
"CreateOrUpdateQuote","2022/05/10 00:23:17.519132","UpdateQuote","2022/05/10 04:59:59.447812","MTX05","小台05","045959","270000","045959.270000","15853.00","1","-174.00","-1.09","15853.00","3","15855.00","1","16047.00","20.00","16091.00","-238.00","15844.00","9.00","247.00","16027.00","16026.00","21.00","0","183300","20220510","17629.00","14425.00","104792","8","2","2","2","171702"
