更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","UN2303","那斯達克2303","000000","000000","000000.000000","11552.00","5","52.00","0.45","11505.00","12","11564.00","1","11479.00","-21.00","11592.00","-40.00","11310.00","242.00","282.00","11500.00","11495.00","-16.00","0","3787","20230113","12305.00","10695.00","0","4408","-1","2","2","2110"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TX02","台指02","000000","000000","000000.000000","14925.00","1","199.00","1.35","14924.00","1","14928.00","1","14729.00","3.00","14973.00","-48.00","14681.00","244.00","292.00","14726.00","14813.00","-84.00","0","3552","20230113","16198.00","13254.00","0","4358","-1","2","2","3604"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","MTX02","小台02","000000","000000","000000.000000","14930.00","1","204.00","1.39","14927.00","1","14930.00","4","14734.00","8.00","14970.00","-40.00","14685.00","245.00","285.00","14726.00","14814.00","-80.00","0","16381","20230113","16198.00","13254.00","0","4365","-1","2","2","13292"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","UD03","道瓊03","000000","000000","000000.000000","34319.00","4","257.00","0.75","34270.00","1","34320.00","5","34039.00","-23.00","34370.00","-51.00","33830.00","489.00","540.00","34062.00","34052.00","-13.00","0","3304","20230113","36446.00","31678.00","0","4403","0","2","2","1843"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TX01","台指01","000000","000000","000000.000000","14972.00","2","206.00","1.40","14971.00","1","14974.00","4","14772.00","6.00","15020.00","-48.00","14720.00","252.00","300.00","14766.00","14857.00","-85.00","0","103538","20230113","16242.00","13290.00","0","4357","1","2","2","109017"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","MTX01","小台01","000000","000000","000000.000000","14973.00","1","207.00","1.40","14973.00","1","14975.00","6","14776.00","10.00","15020.00","-47.00","14723.00","250.00","297.00","14766.00","14857.00","-81.00","0","205662","20230113","16242.00","13290.00","0","4364","2","2","2","211817"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO13700A3","台選01C","000000","000000","000000.000000","1130.00","1","60.00","5.61","6.10","25","0.00","0","1130.00","60.00","1130.00","0.00","1130.00","0.00","0.00","1070.00","0.00","0.00","0","1","20230113","2540.00","0.10","0","5205","-1","3","2","0"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO13900A3","台選01C","000000","000000","000000.000000","1050.00","1","175.00","20.00","685.00","1","0.00","0","970.00","95.00","1050.00","0.00","960.00","90.00","90.00","875.00","920.00","50.00","0","7","20230113","2340.00","0.10","0","5211","-1","3","2","3"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14100A3","台選01C","000000","000000","000000.000000","895.00","1","210.00","30.66","875.00","6","890.00","6","750.00","65.00","895.00","0.00","530.00","365.00","365.00","685.00","730.00","20.00","0","16","20230113","2150.00","0.10","0","5219","-1","3","2","22"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14300A3","台選01C","000000","000000","000000.000000","695.00","5","175.00","33.65","685.00","2","700.00","8","535.00","15.00","720.00","-25.00","535.00","160.00","185.00","520.00","585.00","-50.00","0","73","20230113","1990.00","0.10","0","5227","-1","3","2","129"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14500A3","台選01C","000000","000000","000000.000000","515.00","5","147.00","39.95","505.00","2","520.00","4","357.00","-11.00","550.00","-35.00","350.00","165.00","200.00","368.00","425.00","-68.00","0","568","20230113","1840.00","0.10","0","5235","-1","3","2","611"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14700A3","台選01C","000000","000000","000000.000000","359.00","1","123.00","52.12","323.00","1","360.00","4","236.00","0.00","380.00","-21.00","215.00","144.00","165.00","236.00","281.00","-45.00","0","2794","20230113","1700.00","0.10","0","5243","-1","3","2","3921"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.476193","TXO14900A3","台選01C","000000","000000","000000.000000","212.00","1","71.00","50.35","200.00","6","213.00","1","141.00","0.00","237.00","-25.00","125.00","87.00","112.00","141.00","171.00","-30.00","0","10962","20230113","1610.00","0.10","0","5251","-1","3","2","13131"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO13700M3","台選01P","000000","000000","000000.000000","2.40","1","-3.10","-56.36","2.40","11","2.80","3","5.50","0.00","7.40","-5.00","2.30","0.10","5.10","5.50","6.00","-0.50","0","780","20230113","1470.00","0.10","0","5204","-1","3","2","2243"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO13900M3","台選01P","000000","000000","000000.000000","4.30","1","-7.20","-62.61","4.00","9","4.20","1","11.50","0.00","13.50","-9.20","4.10","0.20","9.40","11.50","6.10","5.40","0","1717","20230113","1480.00","0.10","0","5210","-1","3","2","2418"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14100M3","台選01P","000000","000000","000000.000000","8.40","1","-17.10","-67.06","7.50","1","8.50","11","25.00","-0.50","29.50","-21.10","5.00","3.40","24.50","25.50","16.50","8.50","0","3186","20230113","1490.00","0.10","0","5218","-1","3","2","6969"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14300M3","台選01P","000000","000000","000000.000000","18.00","2","-33.00","-64.71","16.00","3","16.50","1","46.50","-4.50","58.00","-40.00","14.50","3.50","43.50","51.00","34.00","12.50","0","7680","20230113","1520.00","0.10","0","5226","-1","3","2","6873"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14500M3","台選01P","000000","000000","000000.000000","38.00","1","-61.00","-61.62","36.00","5","38.50","2","99.00","0.00","108.00","-70.00","31.00","7.00","77.00","99.00","67.00","32.00","0","10715","20230113","1570.00","0.10","0","5234","-1","3","2","10632"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14700M3","台選01P","000000","000000","000000.000000","79.00","1","-91.00","-53.53","73.00","11","79.00","4","170.00","0.00","184.00","-105.00","64.00","15.00","120.00","170.00","121.00","49.00","0","11790","20230113","1640.00","0.10","0","5242","-1","3","2","8788"
"m_SKQuoteLib_OnNotifyQuote","2023/01/13 05:32:02.462189","TXO14900M3","台選01P","000000","000000","000000.000000","143.00","1","-132.00","-48.00","137.00","1","143.00","11","279.00","4.00","290.00","-147.00","119.00","24.00","171.00","275.00","212.00","67.00","0","3901","20230113","1740.00","0.10","0","5250","-1","3","2","1732"
