更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:33:25.321297","TSEA","加權指","000000","000000","000000.000000","15095.89","14357","-149.25","-0.98","0.00","0","0.00","0","15225.17","-19.97","15225.17","-129.28","15086.43","9.46","138.74","15245.14","15245.14","-19.97","0","170471","20220823","16769.65","13720.63","0","28870","-1","0","2","199877"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:45:00.830235","0050","元大台灣50","000000","000000","000000.000000","118.20","190","-1.60","-1.34","118.20","292","118.25","5","118.55","-1.25","119.00","-0.80","118.20","0.00","0.80","119.80","119.80","-1.25","0","10258","20220823","131.75","107.85","0","0","-1","0","2","8075"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:45:01.033349","00632R","元大台灣50反1","000000","000000","000000.000000","5.73","8736","0.06","1.06","5.72","18436","5.73","18896","5.72","0.05","5.73","0.00","5.69","0.04","0.04","5.67","5.67","0.05","0","151635","20220823","6.23","5.11","0","16","-1","0","2","111560"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:44:58.220816","UN2209","那斯達克2209","000000","000000","000000.000000","12894.00","1","-292.00","-2.21","12888.00","1","12894.00","2","13158.00","-28.00","13184.00","-290.00","12876.00","18.00","308.00","13186.00","12925.00","233.00","0","5063","20220823","14109.00","12263.00","0","4465","-1","2","2","516"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:45:00.095841","TX10","台指10","000000","000000","000000.000000","15006.00","1","-155.00","-1.02","15008.00","1","15012.00","1","15152.00","-9.00","15172.00","-166.00","15002.00","4.00","170.00","15161.00","15023.00","129.00","0","771","20220823","16677.00","13645.00","0","4413","-1","2","2","359"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:44:58.111453","MTX10","小台10","000000","000000","000000.000000","15010.00","1","-151.00","-1.00","15007.00","3","15010.00","1","15153.00","-8.00","15175.00","-165.00","15005.00","5.00","170.00","15161.00","15020.00","133.00","0","5773","20220823","16677.00","13645.00","0","4420","-1","2","2","3066"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:45:09.657596","2330","台積電","133000","000000","133000.000000","504.00","2992","-6.00","-1.18","503.00","1351","504.00","134","503.00","-7.00","506.00","-2.00","502.00","2.00","4.00","510.00","510.00","-7.00","0","19099","20220823","561.00","459.00","6674","28021","0","0","2","20849"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:44:54.845814","UD09","道瓊09","134440","039000","134440.039000","33006.00","1","-551.00","-1.64","33005.00","4","33089.00","1","33526.00","-31.00","33592.00","-586.00","33000.00","6.00","592.00","33557.00","33077.00","449.00","0","1928","20220823","35905.00","31209.00","1809","4460","1","2","2","370"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:45:00.095841","TX09","台指09","134459","854000","134459.854000","15028.00","1","-151.00","-0.99","15028.00","1","15030.00","1","15165.00","-14.00","15196.00","-168.00","15022.00","6.00","174.00","15179.00","15037.00","128.00","0","109131","20220823","16696.00","13662.00","54294","4412","2","2","2","63922"
"m_SKQuoteLib_OnNotifyQuote","2022/08/23 13:44:59.752099","MTX09","小台09","134459","718000","134459.718000","15030.00","2","-149.00","-0.98","15026.00","31","15030.00","30","15165.00","-14.00","15195.00","-165.00","15021.00","9.00","174.00","15179.00","15036.00","129.00","0","207443","20220823","16696.00","13662.00","114119","4419","3","2","2","114889"
