更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","UN2212","那斯達克2212","000000","000000","000000.000000","11747.00","1","-140.00","-1.18","11709.00","1","11800.00","12","11869.00","-18.00","11949.00","-202.00","11588.00","159.00","361.00","11887.00","11844.00","25.00","0","1970","20221215","12719.00","11055.00","0","4519","-1","2","2","4096"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TX01","台指01","000000","000000","000000.000000","14570.00","1","-89.00","-0.61","14565.00","1","14573.00","3","14658.00","-1.00","14689.00","-119.00","14470.00","100.00","219.00","14659.00","14560.00","98.00","0","1721","20221215","16124.00","13194.00","0","4465","-1","2","2","4378"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","MTX01","小台01","000000","000000","000000.000000","14569.00","1","-90.00","-0.61","14567.00","2","14570.00","5","14658.00","-1.00","14692.00","-123.00","14471.00","98.00","221.00","14659.00","14555.00","103.00","0","9625","20221215","16124.00","13194.00","0","4472","-1","2","2","23182"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","UD12","道瓊12","000000","000000","000000.000000","33982.00","1","-244.00","-0.71","33931.00","1","34097.00","14","34209.00","-17.00","34400.00","-418.00","33710.00","272.00","690.00","34226.00","34098.00","111.00","0","2732","20221215","36621.00","31831.00","0","4514","0","2","2","4893"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TX12","台指12","000000","000000","000000.000000","14616.00","1","-94.00","-0.64","14612.00","10","14619.00","3","14707.00","-3.00","14745.00","-129.00","14518.00","98.00","227.00","14710.00","14600.00","107.00","0","62653","20221215","16181.00","13239.00","0","4464","1","2","2","199289"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","MTX12","小台12","000000","000000","000000.000000","14615.00","1","-95.00","-0.65","14615.00","5","14617.00","1","14706.00","-4.00","14744.00","-129.00","14517.00","98.00","227.00","14710.00","14604.00","102.00","0","131425","20221215","16181.00","13239.00","0","4471","2","2","2","354915"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO13900L2","台選12C","000000","000000","000000.000000","835.00","1","15.00","1.83","720.00","4","735.00","4","785.00","-35.00","835.00","0.00","785.00","50.00","50.00","820.00","890.00","-105.00","0","2","20221215","2290.00","0.10","0","5856","-1","3","2","3"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO14100L2","台選12C","000000","000000","000000.000000","655.00","2","25.00","3.97","530.00","6","545.00","4","615.00","-15.00","655.00","0.00","615.00","40.00","40.00","630.00","545.00","70.00","0","7","20221215","2100.00","0.10","0","5860","-1","3","2","46"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO14300L2","台選12C","000000","000000","000000.000000","345.00","1","-110.00","-24.18","357.00","1","500.00","1","450.00","-5.00","473.00","-128.00","300.00","45.00","173.00","455.00","373.00","77.00","0","35","20221215","1920.00","0.10","0","5868","-1","3","2","137"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO14500L2","台選12C","000000","000000","000000.000000","240.00","1","-54.00","-18.37","202.00","4","258.00","1","292.00","-2.00","318.00","-78.00","170.00","70.00","148.00","294.00","245.00","47.00","0","960","20221215","1760.00","0.10","0","5876","-1","3","2","1509"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO14700L2","台選12C","000000","000000","000000.000000","110.00","2","-63.00","-36.42","108.00","1","111.00","2","168.00","-5.00","185.00","-75.00","75.00","35.00","110.00","173.00","144.00","24.00","0","5905","20221215","1640.00","0.10","0","5884","-1","3","2","4946"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO14900L2","台選12C","000000","000000","000000.000000","41.50","2","-40.50","-49.39","40.50","2","43.50","8","78.00","-4.00","92.00","-50.50","30.00","11.50","62.00","82.00","72.00","6.00","0","8074","20221215","1550.00","0.10","0","5892","-1","3","2","6504"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.963883","TXO15100L2","台選12C","000000","000000","000000.000000","14.50","1","-15.50","-51.67","13.50","2","14.50","4","29.50","-0.50","38.00","-23.50","10.00","4.50","28.00","30.00","31.00","-1.50","0","6849","20221215","1500.00","0.10","0","5900","-1","3","2","5885"
"m_SKQuoteLib_OnNotifyQuote","2022/12/15 05:46:21.948257","TXO13900X2","台選12P","000000","000000","000000.000000","9.90","10","-0.60","-5.71","8.80","1","10.00","8","11.00","0.50","14.50","-4.60","5.80","4.10","8.70","10.50","28.00","-17.00","0","2927","20221215","1480.00","0.10","0","5855","-1","3","2","4800"
