建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/07 14:55:34.956200","m_SKQuoteLib_OnNotifyQuote","2022/06/07 14:55:35.737471","TSEA","加權指","000000","000000","000000.000000","16512.88","424","-93.08","-0.56","0.00","0","0.00","0","16593.75","-12.21","16593.75","-80.87","16465.87","47.01","127.88","16605.96","16605.96","-12.21","0","187650","20220607","18266.56","14945.36","0","30195","-1","0","2","210699"
"CreateOrUpdate","2022/06/07 14:55:34.956200","m_SKQuoteLib_OnNotifyQuote","2022/06/07 14:55:35.706195","0050","元大台灣50","000000","000000","000000.000000","127.40","15","-1.30","-1.01","127.35","2","127.40","17","127.95","-0.75","127.95","-0.55","126.85","0.55","1.10","128.70","128.70","-0.75","0","4807","20220607","141.55","115.85","0","0","-1","0","2","4000"
"CreateOrUpdate","2022/06/07 14:55:34.956200","m_SKQuoteLib_OnNotifyQuote","2022/06/07 14:55:35.737471","00632R","元大台灣50反1","000000","000000","000000.000000","5.51","32","0.03","0.55","5.51","7173","5.52","18268","5.51","0.03","5.53","-0.02","5.49","0.02","0.04","5.48","5.48","0.03","0","83417","20220607","6.02","4.94","0","16","-1","0","2","88303"
"CreateOrUpdate","2022/06/07 14:55:34.956200","m_SKQuoteLib_OnNotifyQuote","2022/06/08 04:59:07.381347","UN2206","那斯達克2206","000000","000000","000000.000000","12692.00","2","211.00","1.69","12685.00","5","12692.00","1","12500.00","19.00","12738.00","-46.00","12415.00","277.00","323.00","12481.00","12480.00","20.00","0","5400","20220608","13529.00","11759.00","0","47","-1","2","2","5693"
"CreateOrUpdate","2022/06/07 14:55:34.956200","m_SKQuoteLib_OnNotifyQuote","2022/06/08 04:59:58.876581","TX07","台指07","000000","000000","000000.000000","16111.00","1","85.00","0.53","16101.00","2","16110.00","1","16040.00","14.00","16128.00","-17.00","16000.00","111.00","128.00","16026.00","16027.00","13.00","0","546","20220608","17783.00","14551.00","0","2","-1","2","2","2409"
"CreateOrUpdate","2022/06/07 14:55:34.956200","m_SKQuoteLib_OnNotifyQuote","2022/06/08 04:59:58.626585","MTX07","小台07","000000","000000","000000.000000","16113.00","2","87.00","0.54","16106.00","1","16109.00","1","16031.00","5.00","16126.00","-13.00","16000.00","113.00","126.00","16026.00","16028.00","3.00","0","3761","20220608","17783.00","14551.00","0","9","-1","2","2","10332"
"CreateOrUpdate","2022/06/07 14:55:34.971822","m_SKQuoteLib_OnNotifyQuote","2022/06/07 14:55:35.737471","2330","台積電","000000","000000","000000.000000","535.00","33","-5.00","-0.93","535.00","4","536.00","212","535.00","-5.00","538.00","-3.00","532.00","3.00","6.00","540.00","540.00","-5.00","0","19474","20220607","594.00","486.00","0","29347","-1","0","2","17596"
"CreateOrUpdate","2022/06/07 14:55:34.971822","m_SKQuoteLib_OnNotifyQuote","2022/06/08 04:58:04.667393","UD06","道瓊06","045804","571000","045804.571000","33118.00","1","424.00","1.30","33101.00","1","33131.00","1","32767.00","73.00","33190.00","-72.00","32610.00","508.00","580.00","32694.00","32694.00","73.00","0","1712","20220608","35342.00","30718.00","1463","42","0","2","2","2137"
"CreateOrUpdate","2022/06/07 14:55:34.987449","m_SKQuoteLib_OnNotifyQuote","2022/06/08 05:00:00.001589","TX06","台指06","045958","804000","045958.804000","16557.00","1","96.00","0.58","16554.00","1","16558.00","1","16465.00","4.00","16586.00","-29.00","16433.00","124.00","153.00","16461.00","16462.00","3.00","0","54363","20220608","18260.00","14940.00","27171","1","1","2","2","155639"
"CreateOrUpdate","2022/06/07 14:55:34.987449","m_SKQuoteLib_OnNotifyQuote","2022/06/08 05:00:00.001589","MTX06","小台06","045958","481000","045958.481000","16557.00","1","96.00","0.58","16557.00","1","16558.00","3","16470.00","9.00","16585.00","-28.00","16433.00","124.00","152.00","16461.00","16463.00","7.00","0","111559","20220608","18260.00","14940.00","60409","8","2","2","2","294015"
