建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/20 14:55:28.925464","Update","2022/05/20 14:55:29.019183","TSEA","加權指","000000","000000","000000.000000","16144.85","465","124.53","0.78","0.00","0","0.00","0","16061.92","41.60","16181.66","-36.81","16058.20","86.65","123.46","16020.32","16020.32","41.60","0","198364","20220520","17622.35","14418.29","0","30442","-1","0","2","231182"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/20 14:55:29.019183","0050","元大台灣50","000000","000000","000000.000000","124.65","17","1.35","1.09","124.65","9","124.70","12","123.75","0.45","124.95","-0.30","123.65","1.00","1.30","123.30","123.30","0.45","0","3651","20220520","135.60","111.00","0","0","-1","0","2","7193"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/20 14:55:29.019183","00632R","元大台灣50反1","000000","000000","000000.000000","5.64","1205","-0.06","-1.05","5.64","5808","5.65","15901","5.67","-0.03","5.68","-0.04","5.63","0.01","0.05","5.70","5.70","-0.03","0","173599","20220520","6.27","5.13","0","17","-1","0","2","184820"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:59:19.954065","UN2206","那斯達克2206","000000","000000","000000.000000","11819.00","1","-193.00","-1.61","11818.00","1","11854.00","1","11984.00","-28.00","12095.00","-276.00","11499.00","320.00","596.00","12012.00","12011.00","-27.00","0","6373","20220523","12727.00","11063.00","0","4289","-1","2","2","669"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:59:59.829090","TX07","台指07","000000","000000","000000.000000","15810.00","1","22.00","0.14","15802.00","4","15810.00","5","15783.00","-5.00","15873.00","-63.00","15520.00","290.00","353.00","15788.00","15789.00","-6.00","0","594","20220523","17156.00","14038.00","0","4244","-1","2","2","620"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:59:57.454082","MTX07","小台07","000000","000000","000000.000000","15803.00","1","15.00","0.10","15803.00","3","15808.00","10","15768.00","-20.00","15876.00","-73.00","15517.00","286.00","359.00","15788.00","15786.00","-18.00","0","5287","20220523","17156.00","14038.00","0","4251","-1","2","2","2994"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/20 14:55:29.019183","2330","台積電","000000","000000","000000.000000","530.00","32","8.00","1.53","529.00","15","530.00","214","524.00","2.00","532.00","-2.00","523.00","7.00","9.00","522.00","522.00","2.00","0","22613","20220520","574.00","470.00","0","29596","-1","0","2","28915"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:54.704080","UD06","道瓊06","045954","609000","045954.609000","31238.00","1","-173.00","-0.55","31227.00","1","31238.00","12","31292.00","-119.00","31542.00","-304.00","30596.00","642.00","946.00","31411.00","31413.00","-121.00","0","4091","20220523","33603.00","29207.00","3266","4284","0","2","2","501"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.844711","TX06","台指06","045959","758000","045959.758000","16151.00","1","15.00","0.09","16150.00","4","16152.00","5","16127.00","-9.00","16225.00","-74.00","15852.00","299.00","373.00","16136.00","16135.00","-8.00","0","113838","20220523","17502.00","14320.00","59021","4243","1","2","2","85478"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.844711","MTX06","小台06","045959","764000","045959.764000","16150.00","1","14.00","0.09","16148.00","11","16150.00","23","16123.00","-13.00","16225.00","-75.00","15852.00","298.00","373.00","16136.00","16135.00","-12.00","0","239419","20220523","17502.00","14320.00","135149","4250","2","2","2","147779"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:59:59.016587","TXO15900F2","台選06C","000000","000000","000000.000000","450.00","1","-15.00","-3.23","401.00","2","500.00","2","490.00","25.00","525.00","-75.00","334.00","116.00","191.00","465.00","465.00","25.00","0","159","20220523","1940.00","0.10","0","6330","-1","3","2","458"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:59:59.016587","TXO16000F2","台選06C","000000","000000","000000.000000","410.00","2","10.00","2.50","370.00","2","409.00","5","396.00","-4.00","453.00","-43.00","280.00","130.00","173.00","400.00","400.00","-4.00","0","589","20220523","1880.00","0.10","0","6332","-1","3","2","877"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:59:59.016587","TXO16100F2","台選06C","000000","000000","000000.000000","335.00","1","3.00","0.90","323.00","1","358.00","2","332.00","0.00","388.00","-53.00","232.00","103.00","156.00","332.00","332.00","0.00","0","535","20220523","1840.00","0.10","0","6334","-1","3","2","1056"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:58:07.516537","TXO16200F2","台選06C","000000","000000","000000.000000","275.00","1","-3.00","-1.08","277.00","2","293.00","1","278.00","0.00","325.00","-50.00","190.00","85.00","135.00","278.00","278.00","0.00","0","1090","20220523","1790.00","0.10","0","6336","-1","3","2","1777"
"CreateOrUpdate","2022/05/20 14:55:28.941065","Update","2022/05/21 04:58:54.641558","TXO16300F2","台選06C","000000","000000","000000.000000","232.00","1","7.00","3.11","223.00","1","232.00","2","221.00","-4.00","266.00","-34.00","144.00","88.00","122.00","225.00","225.00","-4.00","0","1579","20220523","1740.00","0.10","0","6338","-1","3","2","1921"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:36.547837","TXO16400F2","台選06C","000000","000000","000000.000000","185.00","1","10.00","5.71","170.00","2","188.00","1","174.00","-1.00","213.00","-28.00","120.00","65.00","93.00","175.00","175.00","-1.00","0","1517","20220523","1710.00","0.10","0","6340","-1","3","2","1948"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:49.016580","TXO16500F2","台選06C","000000","000000","000000.000000","143.00","1","8.00","5.93","136.00","1","141.00","1","131.00","-4.00","167.00","-24.00","91.00","52.00","76.00","135.00","135.00","-4.00","0","2546","20220523","1680.00","0.10","0","6342","-1","3","2","2638"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.016587","TXO15900R2","台選06P","000000","000000","000000.000000","214.00","1","-13.00","-5.73","212.00","1","353.00","1","236.00","9.00","410.00","-196.00","201.00","13.00","209.00","227.00","227.00","9.00","0","891","20220523","1930.00","0.10","0","6329","-1","3","2","815"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:50.266584","TXO16000R2","台選06P","000000","000000","000000.000000","251.00","1","-11.00","-4.20","250.00","3","256.00","1","272.00","10.00","425.00","-174.00","230.00","21.00","195.00","262.00","262.00","10.00","0","1145","20220523","1980.00","0.10","0","6331","-1","3","2","1523"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.016587","TXO16100R2","台選06P","000000","000000","000000.000000","287.00","1","-12.00","-4.01","275.00","2","290.00","6","311.00","12.00","478.00","-191.00","263.00","24.00","215.00","299.00","299.00","12.00","0","517","20220523","2020.00","0.10","0","6333","-1","3","2","824"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.016587","TXO16200R2","台選06P","000000","000000","000000.000000","313.00","1","-26.00","-7.67","312.00","1","350.00","1","341.00","2.00","535.00","-222.00","301.00","12.00","234.00","339.00","339.00","2.00","0","308","20220523","2070.00","0.10","0","6335","-1","3","2","461"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.016587","TXO16300R2","台選06P","000000","000000","000000.000000","350.00","6","-38.00","-9.79","343.00","2","383.00","3","385.00","-3.00","595.00","-245.00","343.00","7.00","252.00","388.00","388.00","-3.00","0","243","20220523","2130.00","0.10","0","6337","-1","3","2","319"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.016587","TXO16400R2","台選06P","000000","000000","000000.000000","436.00","1","-4.00","-0.91","394.00","1","436.00","1","440.00","0.00","635.00","-199.00","391.00","45.00","244.00","440.00","440.00","0.00","0","142","20220523","2200.00","0.10","0","6339","-1","3","2","155"
"CreateOrUpdate","2022/05/20 14:55:28.956688","Update","2022/05/21 04:59:59.016587","TXO16500R2","台選06P","000000","000000","000000.000000","535.00","4","35.00","7.00","460.00","1","545.00","1","496.00","-4.00","700.00","-165.00","447.00","88.00","253.00","500.00","500.00","-4.00","0","488","20220523","2270.00","0.10","0","6341","-1","3","2","92"
