建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/06/29 14:54:54.998248","m_SKQuoteLib_OnNotifyQuote","2022/06/29 14:54:55.076369","TSEA","加權指","000000","000000","000000.000000","15240.13","531","-199.79","-1.29","0.00","0","0.00","0","15365.54","-74.38","15365.54","-125.41","15218.07","22.06","147.47","15439.92","15439.92","-74.38","0","243996","20220629","16983.91","13895.93","0","29981","-1","0","2","233876"
"CreateOrUpdate","2022/06/29 14:54:55.000248","m_SKQuoteLib_OnNotifyQuote","2022/06/29 14:54:55.077361","0050","元大台灣50","000000","000000","000000.000000","118.80","19","-1.00","-0.83","118.75","13","118.80","39","118.70","-1.10","119.55","-0.75","118.50","0.30","1.05","119.80","119.80","-1.10","0","6226","20220629","131.75","107.85","0","0","-1","0","2","10802"
"CreateOrUpdate","2022/06/29 14:54:55.001249","m_SKQuoteLib_OnNotifyQuote","2022/06/29 14:54:55.076369","00632R","元大台灣50反1","000000","000000","000000.000000","5.86","326","0.06","1.03","5.85","25707","5.86","1903","5.87","0.07","5.88","-0.02","5.83","0.03","0.05","5.80","5.80","0.07","0","156053","20220629","6.38","5.22","0","16","-1","0","2","158141"
"CreateOrUpdate","2022/06/29 14:54:55.002249","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:32.058396","UN2209","那斯達克2209","000000","000000","000000.000000","11689.00","1","-24.00","-0.20","11670.00","2","11699.00","1","11642.00","-71.00","11750.00","-61.00","11567.00","122.00","183.00","11713.00","11716.00","-74.00","0","5391","20220630","12895.00","11209.00","0","56","-1","2","2","4894"
"CreateOrUpdate","2022/06/29 14:54:55.003247","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:59.464108","TX08","台指08","000000","000000","000000.000000","14810.00","1","-40.00","-0.27","14810.00","6","14818.00","2","14791.00","-59.00","14861.00","-51.00","14765.00","45.00","96.00","14850.00","14850.00","-59.00","0","481","20220630","16531.00","13527.00","0","2","-1","2","2","1567"
"CreateOrUpdate","2022/06/29 14:54:55.004240","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:58.893184","MTX08","小台08","000000","000000","000000.000000","14819.00","1","-31.00","-0.21","14814.00","5","14819.00","1","14816.00","-34.00","14868.00","-49.00","14764.00","55.00","104.00","14850.00","14847.00","-31.00","0","4309","20220630","16531.00","13527.00","0","9","-1","2","2","10166"
"CreateOrUpdate","2022/06/29 14:54:55.012253","m_SKQuoteLib_OnNotifyQuote","2022/06/29 14:54:55.076369","2330","台積電","000000","000000","000000.000000","491.00","100","-6.50","-1.31","491.00","136","491.50","133","496.00","-1.50","498.50","-7.50","491.00","0.00","7.50","497.50","497.50","-1.50","0","30497","20220629","547.00","448.00","0","29133","-1","0","2","15252"
"CreateOrUpdate","2022/06/29 14:54:55.013251","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:00.557764","UD09","道瓊09","045900","963000","045900.963000","31052.00","1","95.00","0.31","30950.00","1","31054.00","1","30896.00","-61.00","31137.00","-85.00","30788.00","264.00","349.00","30957.00","30957.00","-61.00","0","2256","20220630","33603.00","29207.00","1822","51","0","2","2","2963"
"CreateOrUpdate","2022/06/29 14:54:55.014255","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:59.463098","TX07","台指07","045956","405000","045956.405000","14979.00","1","-37.00","-0.25","14979.00","6","14986.00","3","14976.00","-40.00","15035.00","-56.00","14929.00","50.00","106.00","15016.00","15019.00","-43.00","0","65651","20220630","16713.00","13675.00","32982","1","1","2","2","175214"
"CreateOrUpdate","2022/06/29 14:54:55.014255","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:59.464108","MTX07","小台07","045958","460000","045958.460000","14984.00","2","-32.00","-0.21","14983.00","5","14985.00","9","14979.00","-37.00","15036.00","-52.00","14929.00","55.00","107.00","15016.00","15018.00","-39.00","0","136157","20220630","16713.00","13675.00","77215","8","2","2","2","339550"
"CreateOrUpdate","2022/06/29 14:54:55.005247","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.326459","TXO16300G2","台選07C","000000","000000","000000.000000","13.50","1","-3.50","-20.59","13.50","1","14.50","27","15.00","-2.00","17.50","-4.00","13.50","0.00","4.00","17.00","17.00","-2.00","0","450","20220630","1570.00","0.10","0","71","-1","3","2","973"
"CreateOrUpdate","2022/06/29 14:54:55.005247","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:57:55.808797","TXO16400G2","台選07C","000000","000000","000000.000000","11.50","3","-2.50","-17.86","11.00","2","11.50","1","13.50","-0.50","14.00","-2.50","11.00","0.50","3.00","14.00","14.00","-0.50","0","94","20220630","1560.00","0.10","0","73","-1","3","2","967"
"CreateOrUpdate","2022/06/29 14:54:55.006247","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.326459","TXO16500G2","台選07C","000000","000000","000000.000000","9.60","1","-1.90","-16.52","9.50","6","11.00","14","12.50","1.00","12.50","-2.90","9.60","0.00","2.90","11.50","11.50","1.00","0","176","20220630","1550.00","0.10","0","75","-1","3","2","557"
"CreateOrUpdate","2022/06/29 14:54:55.006247","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.326459","TXO16600G2","台選07C","000000","000000","000000.000000","7.70","1","-2.80","-26.67","7.60","1","9.50","2","10.00","-0.50","10.00","-2.30","7.70","0.00","2.30","10.50","10.50","-0.50","0","452","20220630","1550.00","0.10","0","77","-1","3","2","1044"
"CreateOrUpdate","2022/06/29 14:54:55.007249","m_SKQuoteLib_OnNotifyQuote","2022/06/30 02:04:39.305157","TXO16700G2","台選07C","000000","000000","000000.000000","6.50","2","-2.20","-25.29","6.20","1","7.10","1","8.20","-0.50","8.40","-1.90","6.50","0.00","1.90","8.70","8.70","-0.50","0","81","20220630","1550.00","0.10","0","79","-1","3","2","173"
"CreateOrUpdate","2022/06/29 14:54:55.007249","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:09:52.212363","TXO16800G2","台選07C","000000","000000","000000.000000","5.30","20","-1.90","-26.39","5.20","10","6.80","1","7.20","0.00","7.20","-1.90","5.10","0.20","2.10","7.20","7.20","0.00","0","53","20220630","1550.00","0.10","0","81","-1","3","2","325"
"CreateOrUpdate","2022/06/29 14:54:55.008249","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:37:53.942002","TXO16900G2","台選07C","000000","000000","000000.000000","6.20","1","0.10","1.64","5.00","1","6.10","1","5.60","-0.50","6.20","0.00","5.00","1.20","1.20","6.10","6.10","-0.50","0","10","20220630","1550.00","0.10","0","83","-1","3","2","69"
"CreateOrUpdate","2022/06/29 14:54:55.009248","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.328933","TXO16300S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","800.00","2","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1300.00","1280.00","0.00","0","0","20220630","2670.00","0.10","0","70","-1","3","2","4"
"CreateOrUpdate","2022/06/29 14:54:55.009248","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.328933","TXO16400S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1130.00","1","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1400.00","1350.00","0.00","0","0","20220630","2770.00","0.10","0","72","-1","3","2","2"
"CreateOrUpdate","2022/06/29 14:54:55.010248","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.328933","TXO16500S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1150.00","1","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1490.00","1230.00","0.00","0","0","20220630","2860.00","0.10","0","74","-1","3","2","1"
"CreateOrUpdate","2022/06/29 14:54:55.010248","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.347426","TXO16600S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1010.00","2","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1590.00","0.00","0.00","0","0","20220630","2960.00","0.10","0","76","-1","3","2","0"
"CreateOrUpdate","2022/06/29 14:54:55.011251","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:55.347426","TXO16700S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1690.00","0.00","0.00","0","0","20220630","3060.00","0.10","0","78","-1","3","2","0"
"CreateOrUpdate","2022/06/29 14:54:55.011251","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:51.199132","TXO16800S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1660.00","9","1980.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1790.00","0.00","0.00","0","0","20220630","3150.00","67.00","0","80","-1","3","2","0"
"CreateOrUpdate","2022/06/29 14:54:55.012253","m_SKQuoteLib_OnNotifyQuote","2022/06/30 04:59:51.199132","TXO16900S2","台選07P","000000","000000","000000.000000","0.00","0","0.00","0.00","1760.00","9","2080.00","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1890.00","0.00","0.00","0","0","20220630","3250.00","167.00","0","82","-1","3","2","0"
